Date,Dividends,Stock Splits
1980-03-28,0.0,1.1
1982-03-18,0.0,1.1
1984-03-19,0.0,1.05
1984-12-20,0.18233,0.0
1985-03-19,0.20639,0.0
1985-05-01,0.0,2.0
1985-06-24,0.1032,0.0
1985-09-23,0.1032,0.0
1985-12-20,0.1032,0.0
1986-03-19,0.10976,0.0
1986-06-23,0.10976,0.0
1986-09-17,0.10976,0.0
1986-12-19,0.03017,0.0
1987-03-19,0.03474,0.0
1987-06-22,0.03474,0.0
1987-09-02,0.03474,1.05
1987-12-21,0.03474,0.0
1988-03-21,0.04022,0.0
1988-06-20,0.04022,0.0
1988-09-19,0.04022,0.0
1988-12-19,0.04022,0.0
1989-03-17,0.04936,0.0
1989-06-19,0.04936,0.0
1989-09-18,0.04936,0.0
1989-12-18,0.04936,0.0
1990-03-19,0.05576,0.0
1990-06-18,0.05576,0.0
1990-09-17,0.05576,0.0
1990-12-17,0.05576,0.0
1991-03-18,0.06216,0.0
1991-06-17,0.06216,0.0
1991-09-16,0.06216,0.0
1991-12-16,0.06216,0.0
1992-03-16,0.06947,0.0
1992-05-18,0.0,3.0
1992-06-15,0.0713,0.0
1992-09-14,0.0713,0.0
1992-12-14,0.0713,0.0
1993-03-15,0.07679,0.0
1993-06-14,0.07679,0.0
1993-09-13,0.07679,0.0
1993-12-13,0.07679,0.0
1994-03-14,0.08775,0.0
1994-06-13,0.08775,0.0
1994-09-12,0.08775,0.0
1994-12-12,0.08775,0.0
1995-03-13,0.02822,1.05
1995-06-14,0.0979,0.0
1995-09-13,0.0979,0.0
1995-12-13,0.0979,0.0
1996-03-13,0.03386,1.05
1996-06-12,0.11187,0.0
1996-09-11,0.11187,0.0
1996-12-11,0.11187,0.0
1997-03-12,0.12396,0.0
1997-06-11,0.12396,0.0
1997-09-10,0.12396,0.0
1997-12-10,0.12396,0.0
1998-03-11,0.13908,0.0
1998-05-18,0.0,3.0
1998-06-17,0.13787,0.0
1998-09-16,0.13787,0.0
1998-12-16,0.13787,0.0
1999-03-17,0.1542,0.0
1999-06-16,0.1542,0.0
1999-09-15,0.1542,0.0
1999-12-15,0.1542,0.0
2000-03-22,0.17234,0.0
2000-06-21,0.17234,0.0
2000-09-20,0.17234,0.0
2000-12-20,0.17234,0.0
2001-03-21,0.19048,0.0
2001-06-20,0.19048,0.0
2001-09-19,0.19048,0.0
2001-12-19,0.19048,0.0
2002-03-20,0.20227,0.0
2002-06-24,0.20227,0.0
2002-09-23,0.20227,0.0
2002-12-23,0.20227,0.0
2003-03-24,0.22676,0.0
2003-06-23,0.22676,0.0
2003-09-22,0.22676,0.0
2003-12-19,0.22676,0.0
2004-03-22,0.24943,0.0
2004-04-28,0.0,1.05
2004-06-23,0.2619,0.0
2004-09-22,0.2619,0.0
2004-12-20,0.2619,0.0
2005-03-22,0.29048,0.0
2005-04-04,0.0,1.05
2005-06-22,0.305,0.0
2005-09-21,0.305,0.0
2005-12-21,0.305,0.0
2006-03-22,0.335,0.0
2006-06-21,0.335,0.0
2006-09-20,0.335,0.0
2006-12-20,0.335,0.0
2007-03-21,0.355,0.0
2007-06-20,0.355,0.0
2007-09-19,0.355,0.0
2007-12-19,0.355,0.0
2008-03-18,0.39,0.0
2008-06-18,0.39,0.0
2008-09-17,0.39,0.0
2008-12-17,0.39,0.0
2009-03-18,0.39,0.0
2009-06-17,0.39,0.0
2009-09-16,0.395,0.0
2009-12-21,0.395,0.0
2010-03-22,0.395,0.0
2010-06-21,0.395,0.0
2010-09-20,0.4,0.0
2010-12-20,0.4,0.0
2011-03-21,0.4,0.0
2011-06-20,0.4,0.0
2011-09-19,0.403,0.0
2011-12-19,0.403,0.0
2012-03-19,0.403,0.0
2012-06-18,0.403,0.0
2012-09-17,0.408,0.0
2012-12-17,0.407,0.0
2013-03-18,0.407,0.0
2013-06-17,0.407,0.0
2013-09-16,0.42,0.0
2013-12-16,0.42,0.0
2014-03-17,0.44,0.0
2014-06-16,0.44,0.0
2014-09-15,0.44,0.0
2014-12-15,0.44,0.0
2015-03-16,0.46,0.0
2015-06-15,0.46,0.0
2015-09-14,0.46,0.0
2015-12-01,0.46,0.0
2015-12-14,0.46,0.0
2016-03-21,0.48,0.0
2016-06-20,0.48,0.0
2016-09-19,0.48,0.0
2016-12-19,0.48,0.0
2017-03-20,0.5,0.0
2017-06-19,0.5,0.0
2017-09-21,0.5,0.0
2017-11-30,0.5,0.0
2017-12-19,0.5,0.0
2018-03-20,0.53,0.0
2018-06-19,0.53,0.0
2018-09-18,0.53,0.0
2018-12-18,0.53,0.0
2019-03-19,0.56,0.0
2019-06-18,0.56,0.0
2019-09-17,0.56,0.0
2019-12-18,0.56,0.0
2020-03-17,0.6,0.0
2020-06-16,0.6,0.0
2020-09-15,0.6,0.0
2020-12-15,0.6,0.0
2021-03-16,0.63,0.0
2021-06-16,0.63,0.0
