Date,Dividends,Stock Splits
1980-03-03,0.08333,0.0
1980-05-23,0.27267,1.03
1980-09-02,0.09,0.0
1980-11-21,0.09,0.0
1981-03-03,0.09,0.0
1981-05-22,0.43,1.03
1981-09-01,0.09,0.0
1981-11-20,0.09,0.0
1982-03-03,0.09,0.0
1982-05-24,0.37867,1.03
1982-09-02,0.09,0.0
1982-11-19,0.09,0.0
1983-03-02,0.09,0.0
1983-05-23,0.09,1.03
1983-08-30,0.09,0.0
1983-11-18,0.09,0.0
1984-03-02,0.09,0.0
1984-05-24,0.09,1.03
1984-08-28,0.09,0.0
1984-11-16,0.09,0.0
1985-03-01,0.1,0.0
1985-03-20,0.0,2.0
1985-05-24,0.1,0.0
1985-08-29,0.1,0.0
1985-11-18,0.1,0.0
1986-03-04,0.12687,0.0
1986-05-06,0.12687,0.0
1986-06-02,0.0,1.5
1986-08-29,0.12687,0.0
1986-11-17,0.12687,0.0
1987-03-03,0.14994,0.0
1987-05-22,0.14994,0.0
1987-09-02,0.14994,0.0
1987-11-16,0.14994,0.0
1988-03-02,0.16148,0.0
1988-05-23,0.16148,0.0
1988-09-01,0.16148,0.0
1988-11-17,0.16148,0.0
1989-03-02,0.17301,0.0
1989-05-22,0.17301,0.0
1989-08-31,0.17301,0.0
1989-11-16,0.17301,0.0
1990-03-01,0.17301,0.0
1990-05-21,0.17301,0.0
1990-08-31,0.17301,0.0
1990-11-16,0.17301,0.0
1991-03-01,0.17301,0.0
1991-05-21,0.17301,0.0
1991-08-30,0.17301,0.0
1991-11-18,0.17301,0.0
1992-02-28,0.17301,0.0
1992-05-21,0.17301,0.0
1992-08-21,0.17301,0.0
1992-11-13,0.17301,0.0
1993-02-26,0.17301,0.0
1993-05-21,0.17301,0.0
1993-08-27,0.17301,0.0
1993-11-12,0.17301,0.0
1993-12-15,3.75,1.0
1994-02-28,0.15,0.0
1994-05-23,0.15,0.0
1994-08-29,0.15,0.0
1994-11-14,0.15,0.0
1995-02-13,0.15,0.0
1995-02-27,0.15,0.0
1995-05-22,0.15,0.0
1995-05-29,0.15,0.0
1995-08-21,0.15,0.0
1995-08-30,0.15,0.0
1995-11-15,0.15,0.0
1995-11-29,0.15,0.0
1996-03-05,0.15,0.0
1996-05-23,0.15,0.0
1996-09-03,0.15,0.0
1996-11-19,0.15,0.0
1997-03-04,0.15,0.0
1997-05-27,0.15,0.0
1997-09-02,0.15,0.0
1997-11-18,0.15,0.0
1998-03-03,0.15,0.0
1998-05-26,0.15,0.0
1998-09-01,0.15,0.0
1998-11-17,0.15,0.0
1999-03-02,0.15,0.0
1999-05-26,0.15,0.0
1999-08-31,0.15,0.0
1999-11-16,0.15,0.0
2000-03-01,0.15,0.0
2000-05-24,0.15,0.0
2000-08-30,0.15,0.0
2000-11-15,0.15,0.0
2001-02-28,0.15,0.0
2001-05-23,0.15,0.0
2001-08-29,0.15,0.0
2001-11-14,0.15,0.0
2002-02-20,0.15,0.0
2002-05-21,0.15,0.0
2002-08-21,0.15,0.0
2002-11-20,0.15,0.0
2003-02-19,0.15,0.0
2003-05-20,0.15,0.0
2003-08-20,0.15,0.0
2003-11-19,0.15,0.0
2004-02-19,0.15,0.0
2004-05-18,0.15,0.0
2004-08-18,0.15,0.0
2004-11-17,0.15,0.0
2005-02-16,0.16,0.0
2005-05-18,0.16,0.0
2005-08-19,0.16,0.0
2005-11-18,0.16,0.0
2006-02-15,0.18,0.0
2006-05-18,0.18,0.0
2006-08-17,0.18,0.0
2006-11-16,0.18,0.0
2007-02-15,0.21,0.0
2007-05-17,0.21,0.0
2007-08-16,0.21,0.0
2007-11-15,0.21,0.0
2008-02-15,0.23,0.0
2008-05-15,0.23,0.0
2008-08-14,0.23,0.0
2008-11-13,0.23,0.0
2009-02-12,0.23,0.0
2009-05-14,0.23,0.0
2009-08-20,0.25,0.0
2009-11-12,0.25,0.0
2010-02-19,0.25,0.0
2010-05-21,0.25,0.0
2010-08-19,0.27,0.0
2010-11-18,0.27,0.0
2011-02-17,0.27,0.0
2011-05-19,0.27,0.0
2011-08-18,0.29,0.0
2011-11-17,0.29,0.0
2012-02-16,0.29,0.0
2012-05-17,0.29,0.0
2012-08-16,0.31,0.0
2012-11-15,0.31,0.0
2013-02-14,0.31,0.0
2013-05-16,0.31,0.0
2013-08-15,0.34,0.0
2013-11-14,0.34,0.0
2014-02-13,0.34,0.0
2014-05-15,0.34,0.0
2014-08-14,0.37,0.0
2014-11-13,0.37,0.0
2015-02-19,0.37,0.0
2015-05-14,0.37,0.0
2015-08-20,0.41,0.0
2015-11-19,0.41,0.0
2016-02-18,0.41,0.0
2016-05-19,0.41,0.0
2016-08-18,0.44,0.0
2016-11-17,0.44,0.0
2017-02-16,0.44,0.0
2017-05-18,0.44,0.0
2017-08-17,0.46,0.0
2017-11-17,0.46,0.0
2018-02-16,0.52,0.0
2018-05-18,0.52,0.0
2018-08-17,0.54,0.0
2018-11-16,0.54,0.0
2019-02-15,0.54,0.0
2019-05-17,0.54,0.0
2019-08-16,0.56,0.0
2019-11-15,0.56,0.0
2020-02-14,0.56,0.0
2020-05-15,0.56,0.0
2020-08-21,0.56,0.0
2020-11-20,0.56,0.0
2021-02-12,0.56,0.0
2021-05-21,0.56,0.0
2021-08-20,0.58,0.0
2021-11-19,0.58,0.0
2022-02-18,0.58,0.0
