Date,Dividends,Stock Splits
2000-12-06,0.4,0.0
2001-01-08,0.4,0.0
2001-02-07,0.3,0.0
2001-03-07,0.45,0.0
2001-04-06,0.45,0.0
2001-05-08,0.9,0.0
2001-06-06,0.52,0.0
2001-07-06,0.48,0.0
2001-08-08,0.5,0.0
2001-09-06,0.45,0.0
2001-10-05,0.4,0.0
2001-11-07,0.4,0.0
2001-12-06,0.35,0.0
2001-12-27,0.3,0.0
2002-02-06,0.25,0.0
2002-03-06,0.2,0.0
2002-04-08,0.2,0.0
2002-05-08,0.28,0.0
2002-06-06,0.28,0.0
2002-07-08,0.28,0.0
2002-08-07,0.28,0.0
2002-09-06,0.28,0.0
2002-10-08,0.3,0.0
2002-11-06,0.3,0.0
2002-12-06,0.3,0.0
2002-12-27,0.3,0.0
2003-02-06,0.32,0.0
2003-03-06,0.35,0.0
2003-04-08,0.35,0.0
2003-05-07,0.37,0.0
2003-06-06,0.37,0.0
2003-07-08,0.37,0.0
2003-08-06,0.37,0.0
2003-09-08,0.37,0.0
2003-10-08,0.37,0.0
2003-11-06,0.35,0.0
2003-12-08,0.35,0.0
2003-12-29,0.35,0.0
2004-02-06,0.35,0.0
2004-03-08,0.35,0.0
2004-04-06,0.35,0.0
2004-05-06,0.35,0.0
2004-06-08,0.35,0.0
2004-07-07,0.35,0.0
2004-08-06,0.35,0.0
2004-09-08,0.35,0.0
2004-10-06,0.35,0.0
2004-11-08,0.35,0.0
2004-12-08,0.35,0.0
2004-12-29,0.35,0.0
2005-02-08,0.35,0.0
2005-03-08,0.35,0.0
2005-04-06,0.35,0.0
2005-05-06,0.35,0.0
2005-06-08,0.35,0.0
2005-07-06,0.35,0.0
2005-08-08,0.37,0.0
2005-09-07,0.37,0.0
2005-10-05,0.318,0.0
2005-11-08,0.355,0.0
2005-12-07,0.36,0.0
2005-12-28,0.42,0.0
2006-02-08,0.367,0.0
2006-03-08,0.369,0.0
2006-04-06,0.36,0.0
2006-05-08,0.374,0.0
2006-06-07,0.374,0.0
2006-07-06,0.374,0.0
2006-08-08,0.372,0.0
2006-09-06,0.38,0.0
2006-10-05,0.3757,0.0
2006-11-08,0.372,0.0
2006-12-06,0.367,0.0
2006-12-27,0.363,0.0
2007-02-07,0.354,0.0
2007-03-07,0.357,0.0
2007-04-05,0.364,0.0
2007-05-08,0.379,0.0
2007-06-06,0.396,0.0
2007-07-06,0.394,0.0
2007-08-08,0.398,0.0
2007-09-06,0.398,0.0
2007-10-05,0.422,0.0
2007-11-07,0.374,0.0
2007-12-06,0.422,0.0
2007-12-27,0.423,0.0
2008-02-06,0.423,0.0
2008-03-06,0.423,0.0
2008-04-08,0.411,0.0
2008-05-07,0.415,0.0
2008-06-06,0.425,0.0
2008-07-08,0.412,0.0
2008-08-06,0.402,0.0
2008-09-08,0.441,0.0
2008-10-08,0.426,0.0
2008-11-06,0.33,0.0
2008-12-08,0.295,0.0
2008-12-29,0.205,0.0
2009-02-06,0.146,0.0
2009-03-06,0.14,0.0
2009-04-07,0.146,0.0
2009-05-06,0.154,0.0
2009-06-08,0.163,0.0
2009-07-08,0.156,0.0
2009-08-06,0.167,0.0
2009-09-08,0.165,0.0
2009-10-07,0.169,0.0
2009-11-06,0.169,0.0
2009-12-08,0.169,0.0
2009-12-29,0.172,0.0
2010-02-08,0.168,0.0
2010-03-08,0.174,0.0
2010-04-07,0.18,0.0
2010-05-06,0.178,0.0
2010-06-08,0.17,0.0
2010-07-07,0.17,0.0
2010-08-06,0.178,0.0
2010-09-08,0.173,0.0
2010-10-06,0.176,0.0
2010-11-08,0.179,0.0
2010-12-08,0.18,0.0
2010-12-29,0.18,0.0
2011-02-08,0.18,0.0
2011-03-08,0.185,0.0
2011-04-06,0.185,0.0
2011-05-06,0.189,0.0
2011-06-08,0.184,0.0
2011-07-06,0.187,0.0
2011-08-08,0.183,0.0
2011-09-07,0.182,0.0
2011-10-06,0.171,0.0
2011-11-08,0.177,0.0
2011-12-07,0.177,0.0
2012-01-06,0.177,0.0
2012-02-08,0.18,0.0
2012-03-07,0.18,0.0
2012-04-05,0.181,0.0
2012-05-08,0.181,0.0
2012-06-06,0.173,0.0
2012-07-06,0.089,0.0
2012-08-08,0.09,0.0
2012-09-06,0.091,0.0
2012-10-05,0.091,0.0
2012-11-07,0.09,0.0
2012-12-06,0.091,0.0
2013-01-02,0.091,0.0
2013-02-01,0.09,0.0
2013-03-01,0.091,0.0
2013-04-03,0.089,0.0
2013-05-01,0.089,0.0
2013-06-03,0.087,0.0
2013-07-05,0.085,0.0
2013-07-31,0.087,0.0
2013-09-03,0.085,0.0
2013-10-02,0.087,0.0
2013-11-01,0.086,0.0
2013-12-03,0.085,0.0
2014-01-02,0.085,0.0
2014-02-03,0.081,0.0
2014-03-03,0.081,0.0
2014-04-02,0.082,0.0
2014-05-01,0.082,0.0
2014-06-03,0.083,0.0
2014-07-07,0.084,0.0
2014-07-31,0.083,0.0
2014-08-01,0.09,0.0
2014-09-03,0.082,0.0
2014-09-26,0.081,0.0
2014-10-28,0.08,0.0
2014-11-24,0.08,0.0
2014-12-29,0.077,0.0
2015-01-29,0.072,0.0
2015-02-25,0.072,0.0
2015-03-27,0.04,0.0
2015-04-28,0.041,0.0
2015-05-27,0.04,0.0
2015-06-26,0.041,0.0
2015-07-28,0.038,0.0
2015-08-27,0.038,0.0
2015-09-28,0.037,0.0
2015-10-28,0.038,0.0
2015-11-27,0.023,0.0
2015-12-29,0.022,0.0
