Date,Dividends,Stock Splits
1984-12-10,0.3929,0.0
1985-03-11,0.38174,0.0
1985-06-10,0.38522,0.0
1985-09-09,0.38174,0.0
1985-12-09,0.37954,0.0
1986-03-10,0.39254,0.0
1986-06-09,0.39144,0.0
1986-09-09,0.38851,0.0
1986-12-09,0.41029,0.0
1987-03-09,0.41047,0.0
1987-06-09,0.41358,0.0
1987-09-09,0.41724,0.0
1987-12-09,0.43774,0.0
1988-03-09,0.305,0.0
1988-06-09,0.46134,0.0
1988-09-09,0.305,0.0
1988-12-09,0.31,0.0
1989-03-09,0.31,0.0
1989-06-09,0.31,0.0
1989-09-11,0.31,0.0
1989-12-11,0.315,0.0
1989-12-13,0.315,0.0
1990-03-09,0.315,0.0
1990-03-13,0.315,0.0
1990-06-11,0.315,0.0
1990-06-13,0.315,0.0
1990-09-10,0.315,0.0
1990-09-12,0.315,0.0
1990-12-10,0.32,0.0
1991-03-11,0.32,0.0
1991-06-10,0.32,0.0
1991-09-09,0.32,0.0
1991-12-09,0.325,0.0
1992-03-09,0.325,0.0
1992-06-09,0.325,0.0
1992-09-09,0.325,0.0
1992-12-09,0.33,0.0
1993-03-09,0.33,0.0
1993-06-09,0.33,0.0
1993-09-09,0.33,0.0
1993-12-09,0.335,0.0
1994-03-09,0.335,0.0
1994-06-09,0.335,0.0
1994-09-09,0.335,0.0
1994-12-09,0.34,0.0
1995-03-09,0.34,0.0
1995-06-13,0.34,0.0
1995-09-13,0.34,0.0
1995-12-13,0.34,0.0
1996-03-13,0.34,0.0
1996-06-12,0.34,0.0
1996-09-11,0.34,0.0
1996-12-11,0.34,0.0
1997-03-12,0.34,0.0
1997-05-23,0.0,2.0
1997-06-11,0.34,0.0
1997-09-11,0.34,0.0
1997-12-11,0.34,0.0
1998-03-11,0.34,0.0
1998-06-11,0.34,0.0
1998-09-11,0.34,0.0
1998-12-11,0.34,0.0
1999-03-11,0.34,0.0
1999-06-11,0.34,0.0
1999-09-13,0.34,0.0
1999-12-13,0.34,0.0
2000-03-13,0.34,0.0
2000-05-09,87.058,0.0
2000-06-13,0.3,0.0
2000-09-13,0.3,0.0
2000-12-13,0.3,0.0
2001-03-13,0.3,0.0
2001-06-13,0.3,0.0
2001-09-12,0.1918,0.0
2001-09-17,0.3,0.0
2001-12-12,0.3,0.0
2002-03-13,0.3,0.0
2002-06-12,0.3,0.0
2002-09-11,0.3,0.0
2002-12-11,0.3,0.0
2003-03-13,0.3,0.0
2003-06-12,0.3,0.0
2003-09-11,0.3,0.0
2003-12-11,0.174,0.0
2004-03-11,0.3,0.0
2004-06-14,0.3,0.0
2004-09-13,0.3,0.0
2004-12-13,0.3,0.0
2005-03-11,0.274,0.0
2005-06-13,0.265,0.0
2005-09-13,0.333,0.0
2005-12-13,0.285,0.0
2006-03-13,0.291,0.0
2006-06-13,0.298,0.0
2006-09-13,0.295,0.0
2006-12-13,0.287,0.0
2007-03-13,0.311,0.0
2007-06-13,0.344,0.0
2007-09-12,0.346,0.0
2007-12-12,0.363,0.0
2008-03-12,0.363,0.0
2008-12-19,0.296,0.0
2009-03-12,0.309,0.0
2009-06-11,0.35,0.0
2009-09-11,0.373,0.0
2009-12-11,0.386,0.0
2010-03-11,0.424,0.0
2010-06-11,0.419,0.0
2010-09-13,0.444,0.0
2010-12-13,0.453,0.0
2011-03-11,0.507,0.0
2011-06-13,0.532,0.0
2011-09-13,0.518,0.0
2011-12-13,0.506,0.0
2012-03-13,0.547,0.0
2012-06-13,0.528,0.0
2012-09-12,0.583,0.0
2012-12-12,0.57,0.0
2013-03-13,0.577,0.0
2013-06-12,0.571,0.0
2013-09-12,0.5825,0.0
2013-12-12,0.55,0.0
2014-03-12,0.556,0.0
2014-06-12,0.568,0.0
2014-09-11,0.565,0.0
2014-12-11,0.538,0.0
2015-03-12,0.51,0.0
2015-06-11,0.53,0.0
2015-09-11,0.49,0.0
2015-12-11,0.477,0.0
2016-03-11,0.511,0.0
2016-06-13,0.534,0.0
2016-09-13,0.523,0.0
2016-12-13,0.52,0.0
2017-03-13,0.533,0.0
2017-06-13,0.539,0.0
2017-09-14,0.589,0.0
2017-12-14,0.56,0.0
2018-03-14,0.582,0.0
2018-06-14,0.581,0.0
2018-09-13,0.581,0.0
2018-12-13,0.755,0.0
2019-03-14,0.7925,0.0
2019-06-13,0.594,0.0
2019-09-13,0.6,0.0
2019-12-13,0.601,0.0
2020-03-13,0.598,0.0
2020-06-12,0.8325,0.0
2020-09-14,0.8325,0.0
2020-12-14,0.652,0.0
2021-03-12,0.875,0.0
2021-06-14,0.875,0.0
2021-09-14,0.875,0.0
2021-12-14,0.875,0.0
