Date,Dividends,Stock Splits
1977-04-29,0.0,2.0
1984-06-18,0.0,2.0
1985-01-28,0.05,0.0
1985-04-26,0.0536,0.0
1985-07-25,0.0536,0.0
1985-10-25,0.0536,0.0
1986-01-27,0.0536,0.0
1986-04-25,0.06,0.0
1986-07-24,0.06,0.0
1986-10-24,0.06,0.0
1987-01-26,0.015,0.0
1987-04-24,0.0175,0.0
1987-07-23,0.0175,0.0
1987-10-23,0.0175,0.0
1988-01-25,0.0175,0.0
1988-04-27,0.02333,0.0
1988-07-27,0.02333,0.0
1988-10-25,0.02333,0.0
1989-01-23,0.02333,0.0
1989-04-25,0.02417,0.0
1989-07-25,0.02417,0.0
1989-10-24,0.02417,0.0
1990-01-22,0.02417,0.0
1990-04-24,0.15,0.0
1990-07-24,0.025,0.0
1990-10-23,0.025,0.0
1991-01-18,0.025,0.0
1991-04-23,0.02583,0.0
1991-07-23,0.02583,0.0
1991-10-22,0.02583,0.0
1992-01-17,0.02583,0.0
1992-04-21,0.03,0.0
1992-06-02,0.0,1.5
1992-07-21,0.03,0.0
1992-10-20,0.03,0.0
1993-01-15,0.03,0.0
1993-04-20,0.035,0.0
1993-07-21,0.035,0.0
1993-10-21,0.035,0.0
1994-01-20,0.035,0.0
1994-04-26,0.03625,0.0
1994-07-26,0.03625,0.0
1994-10-25,0.03625,0.0
1995-01-20,0.03625,0.0
1995-04-25,0.04,0.0
1995-07-28,0.04,0.0
1995-10-26,0.04,0.0
1996-01-23,0.04,0.0
1996-04-25,0.04125,0.0
1996-07-26,0.04125,0.0
1996-10-25,0.04125,0.0
1997-01-22,0.04125,0.0
1997-04-24,0.04625,0.0
1997-07-25,0.04625,0.0
1997-10-27,0.04625,0.0
1998-01-21,0.04625,0.0
1998-04-24,0.05,0.0
1998-07-24,0.05,0.0
1998-10-26,0.05,0.0
1999-01-20,0.05,0.0
1999-04-22,0.05125,0.0
1999-04-24,0.205,0.0
1999-07-22,0.05125,0.0
1999-10-25,0.05125,0.0
2000-01-19,0.05125,0.0
2000-04-27,0.0525,0.0
2000-07-27,0.0525,0.0
2000-10-26,0.0525,0.0
2001-01-18,0.0525,0.0
2001-04-26,0.05375,0.0
2001-07-18,0.05375,0.0
2001-10-17,0.05375,0.0
2001-11-19,0.0,2.0
2002-01-25,0.054,0.0
2002-04-25,0.055,0.0
2002-07-17,0.055,0.0
2002-10-16,0.055,0.0
2003-02-05,0.055,0.0
2003-04-30,0.0565,0.0
2003-08-01,0.0565,0.0
2003-10-15,0.0565,0.0
2004-02-10,0.0565,0.0
2004-04-27,0.0575,0.0
2004-07-20,0.0575,0.0
2004-10-12,0.0575,0.0
2005-02-09,0.0575,0.0
2005-04-26,0.0615,0.0
2005-07-12,0.0615,0.0
2005-10-11,0.0615,0.0
2006-02-08,0.0615,0.0
2006-04-18,0.0625,0.0
2006-07-25,0.0625,0.0
2006-08-07,0.0,2.0
2006-10-17,0.063,0.0
2007-02-05,0.063,0.0
2007-04-17,0.065,0.0
2007-07-24,0.065,0.0
2007-10-16,0.065,0.0
2008-02-05,0.065,0.0
2008-04-15,0.066,0.0
2008-07-22,0.066,0.0
2008-10-14,0.066,0.0
2009-02-03,0.066,0.0
2009-04-28,0.068,0.0
2009-07-14,0.068,0.0
2009-10-13,0.068,0.0
2010-02-02,0.068,0.0
2010-04-27,0.07,0.0
2010-07-20,0.07,0.0
2010-10-12,0.07,0.0
2011-02-01,0.07,0.0
2011-04-26,0.075,0.0
2011-07-19,0.075,0.0
2011-10-11,0.075,0.0
2012-02-07,0.075,0.0
2012-04-24,0.085,0.0
2012-07-10,0.085,0.0
2012-10-09,0.085,0.0
2013-02-05,0.085,0.0
2013-04-23,0.1,0.0
2013-07-23,0.1,0.0
2013-10-15,0.1,0.0
2014-02-04,0.1,0.0
2014-04-22,0.12,0.0
2014-07-22,0.12,0.0
2014-10-14,0.12,0.0
2015-02-03,0.12,0.0
2015-04-21,0.13,0.0
2015-07-21,0.13,0.0
2015-10-13,0.13,0.0
2016-02-02,0.13,0.0
2016-04-19,0.14,0.0
2016-07-12,0.14,0.0
2016-10-25,0.14,0.0
2017-02-07,0.14,0.0
2017-04-18,0.15,0.0
2017-07-25,0.15,0.0
2017-10-18,0.15,0.0
2018-01-31,0.15,0.0
2018-04-25,0.155,0.0
2018-07-25,0.155,0.0
2018-10-17,0.155,0.0
2019-02-06,0.155,0.0
2019-04-17,0.16,0.0
2019-07-29,0.16,0.0
2019-10-16,0.16,0.0
2020-01-29,0.16,0.0
2020-04-15,0.163,0.0
2020-07-21,0.1625,0.0
2020-10-14,0.1625,0.0
2021-02-03,0.163,0.0
2021-04-21,0.1675,0.0
2021-07-14,0.168,0.0
2021-10-13,0.1675,0.0
2022-02-08,0.1675,0.0
