Date,Dividends,Stock Splits
1986-04-01,0.0,1.5
1987-09-08,0.00333,0.0
1987-12-14,0.00333,0.0
1988-03-15,0.00333,0.0
1988-06-15,0.00333,0.0
1988-09-21,0.00333,0.0
1988-12-14,0.00333,0.0
1989-03-15,0.00333,0.0
1989-06-15,0.00333,0.0
1989-09-21,0.00333,0.0
1989-12-14,0.00333,0.0
1990-03-15,0.00333,0.0
1990-06-15,0.00333,0.0
1990-09-24,0.00333,0.0
1990-12-14,0.00333,0.0
1991-03-15,0.00333,0.0
1991-06-17,0.00333,0.0
1991-09-23,0.00333,0.0
1991-12-16,0.00333,0.0
1992-03-16,0.00333,0.0
1992-05-12,0.0,1.5
1992-06-15,0.005,0.0
1992-09-18,0.005,0.0
1992-12-14,0.005,0.0
1993-03-16,0.005,0.0
1993-06-14,0.005,0.0
1993-09-20,0.005,0.0
1993-12-14,0.005,0.0
1994-03-16,0.005,0.0
1994-06-13,0.005,0.0
1994-09-19,0.005,0.0
1994-12-14,0.005,0.0
1995-03-16,0.005,0.0
1995-06-15,0.005,0.0
1995-09-20,0.005,0.0
1995-12-20,0.005,0.0
1996-03-20,0.005,0.0
1996-06-13,0.005,0.0
1996-09-18,0.005,0.0
1996-12-19,0.005,0.0
1997-03-19,0.005,0.0
1997-06-13,0.005,0.0
1997-09-25,0.005,0.0
1997-12-19,0.005,0.0
1998-03-18,0.005,0.0
1998-04-07,0.0,1.5
1998-06-15,0.005,0.0
1998-09-24,0.005,0.0
1998-12-21,0.005,0.0
1999-03-17,0.005,0.0
1999-06-15,0.005,0.0
1999-09-23,0.005,0.0
1999-12-21,0.005,0.0
2000-03-15,0.005,0.0
2000-06-14,0.005,0.0
2000-09-27,0.005,0.0
2000-12-20,0.005,0.0
2001-03-14,0.005,0.0
2001-06-13,0.005,0.0
2001-09-27,0.005,0.0
2001-12-19,0.005,0.0
2002-03-13,0.005,0.0
2002-06-12,0.005,0.0
2002-07-09,0.0,2.0
2002-09-26,0.005,0.0
2002-12-18,0.005,0.0
2003-03-12,0.005,0.0
2003-06-12,0.01,0.0
2003-10-02,0.015,0.0
2003-12-17,0.015,0.0
2004-01-27,0.0,2.0
2004-03-10,0.03,0.0
2004-06-14,0.03,0.0
2004-10-04,0.03,0.0
2004-12-15,0.03,0.0
2005-03-16,0.03,0.0
2005-06-13,0.03,0.0
2005-07-20,0.25,0.0
2005-09-14,0.05,0.0
2005-12-14,0.05,0.0
2006-03-15,0.07,0.0
2006-06-13,0.07,0.0
2006-09-25,1.07,0.0
2006-12-06,0.07,0.0
2007-03-15,0.07,0.0
2007-06-13,0.07,0.0
2007-09-25,2.07,0.0
2007-12-05,0.07,0.0
2008-03-18,0.07,0.0
2008-06-12,0.07,0.0
2008-10-15,0.07,0.0
2008-12-19,0.07,0.0
2009-03-18,0.07,0.0
2009-06-18,0.07,0.0
2009-10-14,0.57,0.0
2009-12-21,0.07,0.0
2010-03-18,0.07,0.0
2010-06-24,0.07,0.0
2010-10-14,0.1,0.0
2010-12-21,0.1,0.0
2011-04-06,0.1,0.0
2011-06-16,0.1,0.0
2011-09-28,0.15,0.0
2011-12-27,0.15,0.0
2012-03-30,0.15,0.0
2012-06-15,0.15,0.0
2012-09-20,0.18,0.0
2012-12-19,1.68,0.0
2013-04-05,0.18,0.0
2013-06-14,0.18,0.0
2013-10-16,0.23,0.0
2013-11-01,1.0,0.0
2013-12-24,0.23,0.0
2014-03-26,0.23,0.0
2014-06-11,0.23,0.0
2014-10-15,0.27,0.0
2014-12-19,0.27,0.0
2015-04-01,0.27,0.0
2015-06-24,0.27,0.0
2015-10-14,0.3,0.0
2015-12-18,0.3,0.0
2016-03-30,0.3,0.0
2016-06-16,0.3,0.0
2016-10-20,0.33,0.0
2016-12-21,0.33,0.0
2017-03-28,0.33,0.0
2017-06-21,0.33,0.0
2017-10-23,0.37,0.0
2017-12-22,0.37,0.0
2018-03-28,0.37,0.0
2018-06-29,0.37,0.0
2018-10-24,0.39,0.0
2018-12-26,0.39,0.0
2019-04-03,0.39,0.0
2019-06-28,0.39,0.0
2019-10-24,0.4,0.0
2019-12-24,0.4,0.0
2020-04-01,0.4,0.0
2020-06-29,0.4,0.0
2020-10-22,0.41,0.0
2020-12-31,0.41,0.0
2021-03-31,0.41,0.0
2021-07-01,0.41,0.0
2021-10-21,0.43,0.0
2021-12-29,0.43,0.0
