Date,Dividends,Stock Splits
1985-01-25,0.3125,0.0
1985-04-24,0.3125,0.0
1985-07-25,0.3125,0.0
1985-10-25,0.3125,0.0
1986-01-27,0.3125,0.0
1986-04-28,0.3125,0.0
1986-07-25,0.3125,0.0
1986-10-27,0.3125,0.0
1987-01-26,0.3125,0.0
1987-04-24,0.3125,0.0
1987-07-27,0.3125,0.0
1987-10-26,0.3125,0.0
1988-01-25,0.25,0.0
1988-04-25,0.25,0.0
1988-07-25,0.25,0.0
1988-10-25,0.25,0.0
1989-01-25,0.25,0.0
1989-04-24,0.25,0.0
1989-07-25,0.25,0.0
1989-10-25,0.25,0.0
1990-01-25,0.25,0.0
1990-04-23,0.25,0.0
1990-07-13,0.26,0.0
1990-10-25,0.26,0.0
1991-01-25,0.26,0.0
1991-04-19,0.26,0.0
1991-07-25,0.26,0.0
1991-10-25,0.27,0.0
1992-01-27,0.27,0.0
1992-04-24,0.27,0.0
1992-07-27,0.27,0.0
1992-10-26,0.27,0.0
1993-01-25,0.27,0.0
1993-04-26,0.27,0.0
1993-07-26,0.28,0.0
1993-10-04,0.28,0.0
1994-01-25,0.28,0.0
1994-04-25,0.28,0.0
1994-07-25,0.29,0.0
1994-10-25,0.29,0.0
1995-01-25,0.29,0.0
1995-04-24,0.29,0.0
1995-07-27,0.29,0.0
1995-10-13,0.29,0.0
1996-01-10,0.29,0.0
1996-04-26,0.29,0.0
1996-07-29,0.3,0.0
1996-10-29,0.3,0.0
1997-01-29,0.3,0.0
1997-04-28,0.3,0.0
1997-07-29,0.3,0.0
1997-10-29,0.3,0.0
1998-01-28,0.3,0.0
1998-04-28,0.31,0.0
1998-07-29,0.31,0.0
1998-10-28,0.31,0.0
1999-01-27,0.31,0.0
1999-04-28,0.31,0.0
1999-07-28,0.31,0.0
1999-10-27,0.31,0.0
2000-01-27,0.31,0.0
2000-04-26,0.31,0.0
2000-07-27,0.31,0.0
2000-10-27,0.315,0.0
2001-01-29,0.315,0.0
2001-04-26,0.315,0.0
2001-07-27,0.315,0.0
2001-10-29,0.315,0.0
2002-01-29,0.315,0.0
2002-04-26,0.315,0.0
2002-07-29,0.32,0.0
2002-10-29,0.32,0.0
2003-01-29,0.32,0.0
2003-04-28,0.32,0.0
2003-07-29,0.32,0.0
2003-10-29,0.32,0.0
2004-01-28,0.32,0.0
2004-04-28,0.32,0.0
2004-07-28,0.325,0.0
2004-10-27,0.325,0.0
2005-01-27,0.325,0.0
2005-04-27,0.325,0.0
2005-07-27,0.325,0.0
2005-10-27,0.325,0.0
2006-01-27,0.325,0.0
2006-04-26,0.325,0.0
2006-07-27,0.335,0.0
2006-10-27,0.335,0.0
2007-01-29,0.335,0.0
2007-04-26,0.355,0.0
2007-07-27,0.355,0.0
2007-10-29,0.355,0.0
2008-01-29,0.355,0.0
2008-04-28,0.375,0.0
2008-07-29,0.375,0.0
2008-10-29,0.375,0.0
2009-01-28,0.375,0.0
2009-04-28,0.375,0.0
2009-07-29,0.375,0.0
2009-10-28,0.375,0.0
2010-01-27,0.375,0.0
2010-04-28,0.375,0.0
2010-07-28,0.38,0.0
2010-10-27,0.38,0.0
2011-01-27,0.38,0.0
2011-04-27,0.38,0.0
2011-07-27,0.385,0.0
2011-10-27,0.385,0.0
2012-01-27,0.385,0.0
2012-04-26,0.385,0.0
2012-07-27,0.395,0.0
2012-10-29,0.395,0.0
2012-10-31,0.395,0.0
2013-01-29,0.395,0.0
2013-04-26,0.395,0.0
2013-07-29,0.405,0.0
2013-10-29,0.405,0.0
2014-01-29,0.405,0.0
2014-04-28,0.405,0.0
2014-07-29,0.42,0.0
2014-10-29,0.42,0.0
2015-01-28,0.42,0.0
2015-04-28,0.42,0.0
2015-07-29,0.435,0.0
2015-10-28,0.435,0.0
2016-01-27,0.435,0.0
2016-04-27,0.435,0.0
2016-07-27,0.455,0.0
2016-10-27,0.455,0.0
2017-01-27,0.455,0.0
2017-04-26,0.455,0.0
2017-07-27,0.475,0.0
2017-10-30,0.475,0.0
2018-01-30,0.475,0.0
2018-04-27,0.475,0.0
2018-07-30,0.5,0.0
2018-10-30,0.5,0.0
2019-01-30,0.5,0.0
2019-04-29,0.5,0.0
2019-07-30,0.515,0.0
2019-10-30,0.515,0.0
2020-01-30,0.515,0.0
2020-04-29,0.515,0.0
2020-07-30,0.52,0.0
2020-10-29,0.52,0.0
2021-01-28,0.52,0.0
2021-04-29,0.52,0.0
2021-07-29,0.53,0.0
2021-10-28,0.53,0.0
2022-01-28,0.53,0.0
