Date,Dividends
1987-11-24,0.3
1987-12-23,0.07746
1988-02-24,0.34
1988-03-25,0.08299
1988-05-24,0.34
1988-06-24,0.08299
1988-08-24,0.34
1988-09-26,0.08299
1988-11-22,0.34
1988-12-23,0.08299
1989-02-22,0.4
1989-03-27,0.08299
1989-05-23,0.4
1989-06-26,0.08852
1989-08-23,0.4
1989-09-25,0.08852
1989-11-21,0.4
1989-12-22,0.08852
1990-02-28,0.44
1990-03-26,0.08852
1990-05-22,0.44
1990-06-25,0.09405
1990-08-22,0.44
1990-09-24,0.09405
1990-11-20,0.44
1990-12-24,0.09405
1991-02-27,0.46
1991-03-22,0.09405
1991-05-21,0.46
1991-06-24,0.09959
1991-08-27,0.46
1991-09-24,0.09959
1991-11-26,0.46
1991-12-24,0.09959
1992-02-26,0.49
1992-03-25,0.10788
1992-05-27,0.49
1992-06-24,0.10788
1992-08-26,0.49
1992-09-24,0.10788
1992-11-24,0.49
1992-12-24,0.10788
1993-02-24,0.56
1993-03-25,0.12863
1993-05-25,0.28
1993-06-24,0.12863
1993-08-25,0.28
1993-09-24,0.12863
1993-11-23,0.28
1993-12-27,0.12863
1994-02-22,0.25934
1994-05-24,0.16
1994-08-25,0.16
1994-11-25,0.16
1995-02-22,0.18
1995-05-23,0.18
1995-05-24,0.36
1995-08-22,0.36
1995-08-25,0.18
1995-11-24,0.18
1996-02-23,0.38
1996-05-31,0.19
1996-08-23,0.19
1996-11-22,0.38
1996-11-29,0.19
1997-02-28,0.21
1997-05-22,0.21
1997-08-28,0.21
1997-11-28,0.21
1998-02-12,0.235
1998-05-29,0.235
1998-08-28,0.235
1998-11-27,0.235
1999-02-26,0.26
1999-05-27,0.26
1999-08-27,0.26
1999-12-01,0.26
2000-02-25,0.28
2000-05-25,0.28
2000-08-25,0.28
2000-11-24,0.28
2001-02-23,0.295
2001-05-24,0.295
2001-08-24,0.295
2001-11-23,0.295
2002-03-01,0.3
2002-05-30,0.3
2002-08-23,0.3
2002-11-29,0.3
2003-02-28,0.305
2003-06-02,0.305
2003-08-28,0.305
2003-11-28,0.305
2004-02-27,0.31
2004-05-27,0.31
2004-08-27,0.31
2004-11-26,0.31
2005-02-25,0.325
2005-05-26,0.325
2005-08-26,0.325
2005-11-25,0.325
2006-02-24,0.345
2006-05-25,0.345
2006-08-25,0.345
2006-11-24,0.345
2007-02-23,0.365
2007-05-24,0.365
2007-08-24,0.365
2007-11-23,0.365
2008-02-29,0.375
2008-05-22,0.375
2008-08-28,0.188
2008-11-28,0.063
2009-02-27,0.063
2009-05-29,0.01
2009-08-28,0.01
2009-11-27,0.01
2010-02-26,0.01
2010-05-27,0.01
2010-08-27,0.01
2010-11-26,0.01
2011-02-25,0.01
2011-05-26,0.03
2011-08-26,0.03
2011-11-25,0.03
2012-02-24,0.03
2012-05-24,0.05
2012-08-24,0.05
2012-11-23,0.05
2013-03-01,0.05
2013-05-23,0.055
2013-08-23,0.055
2013-11-29,0.055
2014-02-28,0.055
2014-05-22,0.065
2014-05-23,0.065
2014-08-28,0.065
2014-08-29,0.065
2014-11-28,0.065
2015-02-27,0.065
2015-05-29,0.075
2015-08-28,0.075
2015-11-27,0.075
2016-02-26,0.075
2016-05-26,0.085
2016-07-27,0.085
2016-11-25,0.085
2017-02-24,0.085
2017-05-25,0.095
2017-08-25,0.095
2017-11-27,0.105
2018-02-26,0.105
2018-05-25,0.12
2018-08-27,0.17
2018-11-26,0.17
2019-03-04,0.17
2019-05-24,0.17
2019-08-26,0.185
2019-12-02,0.185
2020-03-02,0.185
2020-06-01,0.185
2020-08-31,0.185
2020-11-30,0.185
2021-03-01,0.185
2021-05-28,0.185
2021-08-30,0.185
2021-11-29,0.195
