Date,Dividends
1982-03-03,0.05196
1982-06-02,0.05196
1982-08-31,0.05196
1982-11-19,0.05196
1983-03-02,0.05196
1983-06-02,0.05196
1983-08-30,0.05196
1983-11-18,0.05196
1984-02-29,0.05196
1984-05-31,0.05196
1984-08-29,0.05196
1984-11-16,0.05196
1985-02-27,0.05196
1985-05-30,0.05196
1985-08-27,0.05196
1985-11-18,0.05196
1986-03-04,0.05196
1986-05-28,0.05196
1986-08-27,0.05196
1986-11-17,0.05196
1987-03-03,0.05196
1987-05-27,0.05196
1987-09-02,0.05196
1987-11-16,0.05196
1988-03-02,0.05196
1988-06-01,0.05196
1988-08-30,0.05196
1988-11-15,0.05196
1989-03-01,0.05196
1989-06-01,0.05196
1989-08-29,0.05669
1989-11-15,0.05669
1990-02-28,0.05669
1990-05-29,0.05669
1990-08-28,0.06141
1990-11-13,0.06141
1991-02-27,0.06141
1991-05-28,0.06141
1991-08-27,0.06141
1991-11-18,0.06141
1992-03-03,0.06141
1992-05-26,0.06141
1992-09-01,0.06141
1992-11-17,0.06141
1993-03-03,0.06141
1993-05-25,0.06141
1993-08-31,0.06614
1993-11-15,0.06614
1994-03-02,0.06614
1994-05-24,0.06614
1994-08-30,0.07322
1994-10-11,0.07322
1994-11-14,0.07322
1995-03-01,0.07322
1995-05-23,0.07322
1995-09-01,0.08031
1995-11-15,0.08031
1996-03-01,0.08031
1996-05-29,0.08031
1996-09-04,0.08976
1996-11-14,0.08976
1997-03-07,0.08976
1997-05-28,0.08976
1997-09-02,0.10393
1997-11-19,0.10393
1998-03-06,0.10393
1998-05-28,0.10393
1998-09-10,0.11338
1998-11-18,0.11338
1999-03-05,0.11338
1999-05-27,0.11338
1999-09-08,0.11338
1999-11-08,1.56506
1999-11-17,0.02362
2000-03-03,0.02362
2000-05-26,0.02362
2000-09-06,0.02362
2000-11-15,0.02362
2001-03-02,0.02362
2001-05-25,0.02362
2001-09-05,0.02362
2001-11-15,0.02362
2002-03-04,0.02362
2002-05-29,0.02362
2002-09-04,0.03779
2002-11-20,0.03779
2003-03-07,0.03779
2003-05-28,0.03779
2003-09-03,0.04724
2003-11-19,0.04724
2004-03-04,0.04724
2004-05-27,0.04724
2004-09-03,0.05669
2004-11-17,0.05669
2005-03-10,0.05669
2005-05-26,0.05669
2005-09-02,0.07558
2005-11-16,0.07558
2006-03-03,0.07558
2006-05-26,0.07558
2006-09-01,0.10393
2006-11-15,0.10393
2007-03-02,0.10393
2007-05-25,0.10393
2007-09-04,0.14172
2007-11-20,0.14172
2008-02-29,0.14172
2008-05-28,0.14172
2008-09-02,0.18896
2008-11-19,0.18896
2009-03-05,0.18896
2009-05-28,0.2
2009-09-04,0.22
2009-11-18,0.22
2010-03-04,0.22
2010-05-27,0.22
2010-09-03,0.25
2010-11-17,0.25
2011-03-03,0.25
2011-05-26,0.25
2011-09-02,0.28
2011-11-16,0.28
2012-03-05,0.33
2012-05-30,0.33
2012-09-05,0.37
2012-11-20,0.37
2013-03-05,0.37
2013-05-29,0.37
2013-09-06,0.42
2013-11-19,0.42
2014-03-07,0.42
2014-05-28,0.42
2014-09-05,0.47
2014-11-18,0.47
2015-03-06,0.47
2015-05-20,0.47
2015-09-09,0.5
2015-11-17,0.5
2016-03-08,0.5
2016-05-27,0.5
2016-09-07,0.53
2016-11-16,0.53
2017-03-10,0.53
2017-05-31,0.53
2017-09-07,0.57
2017-11-16,0.57
2018-03-07,0.57
2018-05-31,0.57
2018-09-06,0.685
2018-11-21,0.685
2019-03-07,0.685
2019-05-16,0.685
2019-09-03,0.75
2019-11-21,0.75
2020-03-12,0.85
2020-06-01,0.85
2020-09-08,0.85
2020-11-19,0.85
2021-03-11,1.02
2021-05-28,1.02
2021-09-02,1.02
2021-11-18,1.02
