Date,Dividends
1962-01-29,0.05208
1962-04-26,0.05208
1962-07-27,0.05208
1962-10-29,0.05208
1963-01-29,0.05208
1963-04-26,0.05833
1963-07-29,0.05833
1963-10-29,0.05833
1964-01-29,0.05833
1964-04-28,0.05833
1964-10-28,0.0625
1965-01-27,0.0625
1965-04-28,0.0625
1965-07-28,0.0625
1965-10-27,0.0625
1966-01-27,0.0625
1966-04-27,0.0625
1966-07-27,0.0625
1966-10-27,0.0625
1967-01-27,0.0625
1967-04-26,0.0625
1967-07-27,0.0625
1967-10-27,0.0625
1968-01-29,0.0625
1968-04-25,0.0625
1968-06-27,0.055
1968-07-26,0.0625
1968-10-28,0.0625
1969-01-28,0.0625
1969-04-25,0.075
1969-06-30,0.055
1969-07-28,0.055
1969-09-30,0.075
1969-10-28,0.075
1970-01-27,0.075
1970-04-27,0.075
1970-07-28,0.075
1970-10-27,0.075
1971-01-26,0.075
1971-04-27,0.075
1971-07-27,0.075
1971-10-26,0.075
1972-01-26,0.075
1972-04-25,0.075
1972-07-26,0.075
1972-10-26,0.075
1973-01-26,0.075
1973-04-25,0.075
1973-07-26,0.075
1973-10-26,0.075
1974-01-28,0.075
1974-04-25,0.075
1974-07-26,0.075
1974-10-28,0.075
1975-01-28,0.075
1975-04-25,0.075
1975-07-28,0.075
1975-10-28,0.075
1976-01-27,0.075
1976-04-27,0.075
1976-07-27,0.075
1976-10-26,0.075
1977-01-26,0.0875
1977-04-26,0.0875
1977-07-26,0.0875
1977-10-26,0.0875
1978-01-26,0.0875
1978-04-25,0.0875
1978-07-26,0.0875
1978-10-26,0.0875
1979-01-26,0.0875
1979-04-25,0.1
1979-07-26,0.1
1979-10-26,0.1
1980-01-28,0.1
1980-04-25,0.1125
1980-07-28,0.1125
1980-10-28,0.1125
1981-01-27,0.1125
1981-04-27,0.025
1981-07-28,0.1125
1981-10-27,0.1125
1982-01-26,0.1125
1982-04-27,0.1125
1982-07-27,0.1125
1982-10-26,0.1125
1983-01-26,0.1125
1983-04-26,0.1125
1983-07-26,0.1125
1983-10-26,0.1125
1984-01-26,0.1125
1984-04-25,0.1125
1984-07-26,0.1125
1984-10-26,0.1125
1985-01-28,0.1125
1985-04-25,0.125
1985-07-26,0.125
1985-10-28,0.125
1986-01-28,0.125
1986-04-29,0.07
1986-07-28,0.14
1986-10-28,0.14
1987-01-27,0.14
1987-04-27,0.165
1987-07-28,0.165
1987-10-27,0.165
1988-01-26,0.165
1988-04-26,0.205
1988-07-26,0.205
1988-10-26,0.205
1989-01-26,0.205
1989-04-28,0.235
1989-07-26,0.235
1989-10-26,0.235
1990-01-26,0.235
1990-04-27,0.26
1990-07-26,0.26
1990-10-26,0.26
1991-01-28,0.26
1991-04-26,0.27
1991-07-26,0.27
1991-10-28,0.27
1992-01-28,0.27
1992-04-27,0.28
1992-07-28,0.28
1992-10-27,0.28
1993-01-26,0.28
1993-04-27,0.29
1993-07-27,0.29
1993-10-26,0.29
1994-01-26,0.29
1994-04-26,0.29
1994-07-26,0.15
1994-10-26,0.15
1995-01-26,0.15
2003-01-15,0.03
2003-04-15,0.03
2003-07-16,0.03
2003-10-15,0.03
2004-01-14,0.06
2004-04-14,0.06
2004-07-14,0.06
2004-10-13,0.06
2004-12-31,0.075
2005-01-12,0.075
2005-04-13,0.075
2005-07-13,0.075
2005-10-12,0.075
2006-01-11,0.09
2006-04-11,0.09
2006-07-12,0.09
2006-10-11,0.09
2007-01-17,0.125
2007-04-18,0.125
2007-07-18,0.125
2007-10-17,0.125
2008-01-16,0.125
2008-04-16,0.15
2008-07-16,0.15
2008-10-15,0.15
2009-01-14,0.15
2009-04-15,0.15
2009-07-15,0.15
2009-10-14,0.15
2010-01-13,0.15
2010-04-14,0.15
2010-07-14,0.15
2010-10-13,0.15
2011-01-12,0.15
2011-04-13,0.165
2011-07-13,0.165
2011-10-12,0.165
2012-01-11,0.165
2012-04-11,0.18
2012-07-11,0.18
2012-10-10,0.18
2013-01-16,0.18
2013-04-17,0.2
2013-07-17,0.2
2013-10-16,0.2
2014-01-15,0.2
2014-04-15,0.22
2014-07-16,0.22
2014-10-15,0.22
2015-01-14,0.22
2015-04-15,0.25
2015-07-15,0.25
2015-10-14,0.25
2016-01-13,0.25
2016-04-13,0.275
2016-07-13,0.275
2016-10-12,0.275
2017-01-11,0.275
2017-04-11,0.31
2017-07-12,0.31
2017-10-12,0.31
2018-01-18,0.31
2018-04-19,0.345
2018-07-19,0.345
2018-10-18,0.345
2019-01-17,0.345
2019-04-17,0.38
2019-07-18,0.38
2019-10-17,0.38
2020-01-16,0.38
2020-04-16,0.4
2020-10-15,0.15
2021-01-14,0.15
2021-04-15,0.2
2021-07-15,0.2
2021-10-14,0.3
2022-01-13,0.3
