,info
zip,138492
sector,Financial Services
longBusinessSummary,"Grab Holdings Limited operates a transportation and fintech platform in Southeast Asia. It offers a range of services, including mobility, food, package and grocery delivery services, mobile payments, and financial services. The company was founded in 2012 and is based in Singapore."
city,Singapore
country,Singapore
companyOfficers,[]
website,https://www.grab.com/sg
maxAge,1
address1,3 Media Close
industry,Asset Management
address2,#01-03/06
ebitdaMargins,-0.98601997
profitMargins,0
grossMargins,-0.23761
operatingCashflow,-409000000
revenueGrowth,4.077
operatingMargins,-1.4218601
ebitda,-776000000
targetLowPrice,8.79
recommendationKey,buy
grossProfits,-494000000
freeCashflow,
targetMedianPrice,8.79
currentPrice,5.52
earningsGrowth,
currentRatio,6.319
returnOnAssets,
numberOfAnalystOpinions,1
targetMeanPrice,8.79
debtToEquity,
returnOnEquity,
targetHighPrice,8.79
totalCash,5090999808
totalDebt,13948999680
totalRevenue,787000000
totalCashPerShare,24.843
financialCurrency,USD
revenuePerShare,3.84
quickRatio,6.313
recommendationMean,2
exchange,NMS
shortName,Grab Holdings Limited
longName,Grab Holdings Limited
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,GRAB
messageBoardId,finmb_600742257
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,12.878
beta3Year,
enterpriseToEbitda,-13.061
52WeekChange,-0.59530795
morningStarRiskRating,
forwardEps,-0.23
revenueQuarterlyGrowth,
sharesOutstanding,3618210048
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,-35.11
sharesShort,79964930
sharesPercentSharesOut,0.0214
fundFamily,
lastFiscalYearEnd,1609372800
heldPercentInstitutions,0.40376
netIncomeToCommon,-2608000000
trailingEps,-12.726
lastDividendValue,
SandP52WeekChange,0.12185478
priceToBook,
heldPercentInsiders,0.28715
nextFiscalYearEnd,1672444800
yield,
mostRecentQuarter,1625011200
shortRatio,3.38
sharesShortPreviousMonthDate,1640908800
floatShares,102769343
beta,
enterpriseValue,10135202816
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,26.239922
dateShortInterest,1643587200
pegRatio,
ytdReturn,
forwardPE,-24
lastCapGain,
shortPercentOfFloat,0.0336
sharesShortPriorMonth,37054216
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,5.81
regularMarketOpen,5.79
twoHundredDayAverage,10.08065
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,5.76
navPrice,
averageDailyVolume10Day,19346800
regularMarketPreviousClose,5.81
fiftyDayAverage,6.3634
trailingAnnualDividendRate,0
open,5.79
toCurrency,
averageVolume10days,19346800
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,5.4
currency,USD
regularMarketVolume,16555461
lastMarket,
maxSupply,
openInterest,
marketCap,20650817536
volumeAllCurrencies,
strikePrice,
averageVolume,18945975
dayLow,5.4
ask,5.53
askSize,4000
volume,16555461
fiftyTwoWeekHigh,17.15
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,4.95
bid,5.5
tradeable,False
dividendYield,
bidSize,4000
dayHigh,5.76
regularMarketPrice,5.52
preMarketPrice,
logo_url,https://logo.clearbit.com/grab.com
