,info
zip,02903
sector,Financial Services
fullTimeEmployees,17463
longBusinessSummary,"Citizens Financial Group, Inc. operates as the bank holding company for Citizens Bank, National Association that provides retail and commercial banking products and services in the United States. The company operates in two segments, Consumer Banking and Commercial Banking. The Consumer Banking segment offers traditional banking products and services, including checking and savings accounts, home and education loans, credit cards, business loans, mortgage and home equity lending, and unsecured product finance and personal loans, as well as wealth management and investment services to retail customers and small businesses. This segment also provides indirect auto finance for new and used vehicles through auto dealerships. The Commercial Banking segment offers various financial products and solutions, such as loans and leasing, trade finance, deposit and treasury management, cash management, and foreign exchange and interest rate risk management solutions; and loan syndications, corporate finance, merger and acquisition, and debt and equity capital markets capabilities. It serves government banking, not-for-profit, healthcare, technology, professionals, oil and gas, asset finance, franchise finance, asset-based lending, commercial real estate, private equity, and sponsor finance industries. Citizens Financial Group, Inc. operates approximately 2,700 ATMs and 1,000 branches in 11 states in the New England, Mid-Atlantic, and Midwest regions, as well as through online, telephone, and mobile banking services; and maintains approximately 130 retail and commercial non-branch offices. The company was formerly known as RBS Citizens Financial Group, Inc. and changed its name to Citizens Financial Group, Inc. in April 2014. Citizens Financial Group, Inc. was founded in 1828 and is headquartered in Providence, Rhode Island."
city,Providence
phone,401-456-7000
state,RI
country,United States
companyOfficers,[]
website,https://www.citizensbank.com
maxAge,1
address1,One Citizens Plaza
industry,Banks—Regional
ebitdaMargins,0
profitMargins,0.32856
grossMargins,0
operatingCashflow,
revenueGrowth,0.102
operatingMargins,0.43667
ebitda,
targetLowPrice,50
recommendationKey,buy
grossProfits,7058000000
freeCashflow,
targetMedianPrice,59
currentPrice,53.25
earningsGrowth,0.184
currentRatio,
returnOnAssets,0.01248
numberOfAnalystOpinions,19
targetMeanPrice,60.58
debtToEquity,
returnOnEquity,0.10062
targetHighPrice,70
totalCash,10689999872
totalDebt,7202999808
totalRevenue,7057999872
totalCashPerShare,25.324
financialCurrency,USD
revenuePerShare,16.581
quickRatio,
recommendationMean,2
exchange,NYQ
shortName,"Citizens Financial Group, Inc."
longName,"Citizens Financial Group, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,CFG
messageBoardId,finmb_46051729
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,2.976
beta3Year,
enterpriseToEbitda,
52WeekChange,0.2314986
morningStarRiskRating,
forwardEps,5.06
revenueQuarterlyGrowth,
sharesOutstanding,422136992
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,50.709
sharesShort,13050609
sharesPercentSharesOut,0.0309
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.97120005
netIncomeToCommon,2206000128
trailingEps,5.16
lastDividendValue,0.39
SandP52WeekChange,0.12185478
priceToBook,1.0501095
heldPercentInsiders,0.0043599997
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,2.23
sharesShortPreviousMonthDate,1640908800
floatShares,419967412
beta,1.473893
enterpriseValue,21005805568
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,1643328000
morningStarOverallRating,
earningsQuarterlyGrowth,0.162
priceToSalesTrailing12Months,3.1848676
dateShortInterest,1643587200
pegRatio,-4.55
ytdReturn,
forwardPE,10.523716
lastCapGain,
shortPercentOfFloat,0.0352
sharesShortPriorMonth,9775617
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,53.09
regularMarketOpen,53
twoHundredDayAverage,47.71395
trailingAnnualDividendYield,0.029384064
payoutRatio,0.3023
volume24Hr,
regularMarketDayHigh,53.83
navPrice,
averageDailyVolume10Day,3829320
regularMarketPreviousClose,53.09
fiftyDayAverage,51.26
trailingAnnualDividendRate,1.56
open,53
toCurrency,
averageVolume10days,3829320
expireDate,
algorithm,
dividendRate,1.56
exDividendDate,1643328000
circulatingSupply,
startDate,
regularMarketDayLow,52.89
currency,USD
trailingPE,10.319768
regularMarketVolume,3803841
lastMarket,
maxSupply,
openInterest,
marketCap,22478794752
volumeAllCurrencies,
strikePrice,
averageVolume,4736659
dayLow,52.89
ask,54.45
askSize,1000
volume,3803841
fiftyTwoWeekHigh,57
fromCurrency,
fiveYearAvgDividendYield,3.28
fiftyTwoWeekLow,39.555
bid,53.16
tradeable,False
dividendYield,0.0293
bidSize,1100
dayHigh,53.83
regularMarketPrice,53.25
preMarketPrice,
logo_url,https://logo.clearbit.com/citizensbank.com
