,info
zip,83706
sector,Consumer Defensive
fullTimeEmployees,300000
longBusinessSummary,"Albertsons Companies, Inc., through its subsidiaries, engages in the operation of food and drug stores in the United States. The company's food and drug retail stores offer grocery products, general merchandise, health and beauty care products, pharmacy, fuel, and other items and services. As of February 27, 2021, it operated 2,277 stores under various banners, including Albertsons, Safeway, Vons, Pavilions, Randalls, Tom Thumb, Carrs, Jewel-Osco, Acme, Shaw's, Star Market, United Supermarkets, Market Street, Haggen, Kings Food Markets, and Balducci's Food Lovers Market; and 1,727 pharmacies, 1,313 in-store branded coffee shops, 400 adjacent fuel centers, 22 distribution centers, and 20 manufacturing facilities, as well as various digital platforms. The company was founded in 1860 and is headquartered in Boise, Idaho. Albertsons Companies, Inc. is a subsidiary of Albertsons Investor Holdings LLC."
city,Boise
phone,208 395 6200
state,ID
country,United States
companyOfficers,[]
website,https://www.albertsonscompanies.com
maxAge,1
address1,250 Parkcenter Boulevard
industry,Grocery Stores
ebitdaMargins,0.0551
profitMargins,0.014520001
grossMargins,0.29610002
operatingCashflow,3689299968
revenueGrowth,0.086
operatingMargins,0.032
ebitda,3871899904
targetLowPrice,24
recommendationKey,buy
grossProfits,20925300000
freeCashflow,2574062592
targetMedianPrice,33
currentPrice,29.01
earningsGrowth,2.696
currentRatio,1.123
returnOnAssets,0.051810004
numberOfAnalystOpinions,19
targetMeanPrice,32.89
debtToEquity,361.962
returnOnEquity,0.29644
targetHighPrice,45
totalCash,2672999936
totalDebt,14151999488
totalRevenue,70275801088
totalCashPerShare,5.533
financialCurrency,USD
revenuePerShare,150.774
quickRatio,0.44
recommendationMean,2.5
exchange,NYQ
shortName,"Albertsons Companies, Inc."
longName,"Albertsons Companies, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
underlyingSymbol,
quoteType,EQUITY
symbol,ACI
underlyingExchangeSymbol,
headSymbol,
messageBoardId,finmb_317807696
uuid,545ca7cb-d18e-305f-8cc3-73a7a70698d8
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,0.384
beta3Year,
enterpriseToEbitda,6.969
52WeekChange,
morningStarRiskRating,
forwardEps,2.52
revenueQuarterlyGrowth,
sharesOutstanding,467124992
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,4.2
sharesShort,7369101
sharesPercentSharesOut,0.0150999995
fundFamily,
lastFiscalYearEnd,1614384000
heldPercentInstitutions,0.73627
netIncomeToCommon,771500032
trailingEps,1.097
lastDividendValue,
SandP52WeekChange,
priceToBook,6.907143
heldPercentInsiders,0.14939
nextFiscalYearEnd,1677456000
yield,
mostRecentQuarter,1638576000
shortRatio,2.76
sharesShortPreviousMonthDate,1640908800
floatShares,101106966
beta,
enterpriseValue,26982240256
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
morningStarOverallRating,
earningsQuarterlyGrowth,2.432
priceToSalesTrailing12Months,0.19283019
dateShortInterest,1643587200
pegRatio,-1.31
ytdReturn,
forwardPE,11.511905
lastCapGain,
shortPercentOfFloat,0.047199998
sharesShortPriorMonth,13887087
category,
fiveYearAverageReturn,
previousClose,28.75
regularMarketOpen,28.8
twoHundredDayAverage,27.2172
trailingAnnualDividendYield,0.013913044
payoutRatio,0.2456
volume24Hr,
regularMarketDayHigh,29.52
navPrice,
averageDailyVolume10Day,1141500
regularMarketPreviousClose,28.75
fiftyDayAverage,29.3872
trailingAnnualDividendRate,0.4
open,28.8
averageVolume10days,1141500
expireDate,
algorithm,
dividendRate,0.48
exDividendDate,1643068800
circulatingSupply,
startDate,
regularMarketDayLow,28.77
currency,USD
trailingPE,26.444849
regularMarketVolume,894862
lastMarket,
maxSupply,
openInterest,
marketCap,13551296512
volumeAllCurrencies,
strikePrice,
averageVolume,1937643
dayLow,28.77
ask,32.49
askSize,800
volume,894862
fiftyTwoWeekHigh,37.85
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,15.97
bid,24
tradeable,False
dividendYield,0.0164
bidSize,800
dayHigh,29.52
regularMarketPrice,29.01
preMarketPrice,
logo_url,https://logo.clearbit.com/albertsonscompanies.com
