,info
zip,102206
sector,Healthcare
fullTimeEmployees,7600
longBusinessSummary,"BeiGene, Ltd. discovers, develops, manufactures, and commercializes medicines for cancer therapeutics in the People's Republic of China and the United States. Its products include BRUKINSA to treat relapsed/refractory (R/R) mantle cell lymphoma; Tislelizumab to treat R/R classical Hodgkin's lymphoma; ABRAXANE to treat breast cancer; REVLIMID to treat multiple myeloma; VIDAZA to treat myelodysplastic syndromes, chronic myelomonocyte leukemia, and acute myeloid leukemia; XGEVA to treat giant cell tumor of bone; BLINCYTO to treat acute lymphoblastic leukemia; KYPROLIS to treat R/R multiple myeloma; SYLVANT to treat idiopathic multicentric castleman disease; QARZIBA to treat neuroblastoma; Pamiparib for the treatment of various solid tumors; and BAT1706 to treat metastatic colorectal cancer, liver cancer, and non-small cell lung cancer (NSCLC). The company's clinical stage drug candidates comprise Zanubrutinib, a BTK inhibitor to treat lymphomas; Tislelizumab, an anti-PD-1 antibody to treat solid and hematological cancers; Lifirafenib and BGB-3245 to treat melanoma, NSCLC, and endometrial cancer; and Sitravatinib, a multi-kinase inhibitor to treat NSCLC, melanoma, and other solid tumors. Its clinical stage drug candidates also include BGB-A333, a PD-L1 inhibitor to treat various solid tumors; Ociperlimab, a TIGIT inhibitor to treat various solid tumors; BGB-11417, a small molecule Bcl-2 inhibitor to treat mature B-cell malignancies; BGB-A445, an OX40 agonist antibody to treat solid tumors; Zanidatamab, a bispecific HER2 inhibitor to treat breast and gastric cancer; BGB-A425, a T-cell immunoglobulin and mucin-domain containing-3 inhibitor to treat various solid tumors; and BGB-15025, a small molecule inhibitor of HPK1. BeiGene, Ltd. has a strategic collaboration with Shoreline Biosciences, Inc. to develop and commercialize a portfolio of NK-based cell therapeutics. The company was incorporated in 2010 and is headquartered in Beijing, China."
city,Beijing
country,China
companyOfficers,[]
website,https://www.beigene.com
maxAge,1
address1,Zhong-Guan-Cun Life Science Park
industry,Biotechnology
address2,No.30 Science Park Road Changping District
ebitdaMargins,-1.23407
profitMargins,-1.2240599
grossMargins,-0.43234003
operatingCashflow,-1123218048
revenueGrowth,1.267
operatingMargins,-1.2725
ebitda,-1311076992
targetLowPrice,283.3
recommendationKey,buy
grossProfits,-1056660000
freeCashflow,-812382976
targetMedianPrice,410.6
currentPrice,213
earningsGrowth,
currentRatio,3.398
returnOnAssets,-0.15571
numberOfAnalystOpinions,15
targetMeanPrice,399.35
debtToEquity,20.838
returnOnEquity,-0.3398
targetHighPrice,509.6
totalCash,3916926976
totalDebt,699534976
totalRevenue,1062403968
totalCashPerShare,41.747
financialCurrency,USD
revenuePerShare,11.58
quickRatio,3.128
recommendationMean,2
exchange,NMS
shortName,"BeiGene, Ltd."
longName,"BeiGene, Ltd."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,BGNE
messageBoardId,finmb_115205344
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,15.093
beta3Year,
enterpriseToEbitda,-12.23
52WeekChange,-0.41547972
morningStarRiskRating,
forwardEps,-12.56
revenueQuarterlyGrowth,
sharesOutstanding,102476000
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,35.972
sharesShort,2106167
sharesPercentSharesOut,0.020599999
fundFamily,
lastFiscalYearEnd,1609372800
heldPercentInstitutions,0.54664004
netIncomeToCommon,-1300445952
trailingEps,-14.174
lastDividendValue,
SandP52WeekChange,0.12121451
priceToBook,5.9212723
heldPercentInsiders,0.18517
nextFiscalYearEnd,1672444800
yield,
mostRecentQuarter,1632960000
shortRatio,7.47
sharesShortPreviousMonthDate,1640908800
floatShares,56044910
beta,0.766782
enterpriseValue,16034705408
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,22.224173
dateShortInterest,1643587200
pegRatio,-0.5
ytdReturn,
forwardPE,-16.9586
lastCapGain,
shortPercentOfFloat,
sharesShortPriorMonth,2098599
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,205.19
regularMarketOpen,202.89
twoHundredDayAverage,316.89575
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,214.7
navPrice,
averageDailyVolume10Day,212600
regularMarketPreviousClose,205.19
fiftyDayAverage,246.4326
trailingAnnualDividendRate,0
open,202.89
toCurrency,
averageVolume10days,212600
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,201.01
currency,USD
regularMarketVolume,186982
lastMarket,
maxSupply,
openInterest,
marketCap,23611049984
volumeAllCurrencies,
strikePrice,
averageVolume,295116
dayLow,201.01
ask,211.93
askSize,800
volume,186982
fiftyTwoWeekHigh,426.56
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,194.5
bid,210.77
tradeable,False
dividendYield,
bidSize,1000
dayHigh,214.7
regularMarketPrice,213
preMarketPrice,204
logo_url,https://logo.clearbit.com/beigene.com
