,info
zip,55102-2233
sector,Basic Materials
fullTimeEmployees,47000
longBusinessSummary,"Ecolab Inc. provides water, hygiene, and infection prevention solutions and services worldwide. Its Global Industrial segment offers water treatment and process applications, and cleaning and sanitizing solutions to manufacturing, food and beverage processing, transportation, chemical, metals and mining, power generation, pulp and paper, commercial laundry, petroleum, and petrochemical industries. The company's Global Institutional & Specialty segment provides specialized cleaning and sanitizing products to the foodservice, hospitality, lodging, government and education, and retail industries. Its Global Healthcare & Life Sciences segment offers specialized cleaning and sanitizing products to the healthcare, personal care, and pharmaceutical industries, such as infection prevention and surgical solutions, and end-to-end cleaning and contamination control solutions under the Ecolab, Microtek, and Anios brand names. The company's Other segment offers pest elimination services to detect, eliminate, and prevent pests, such as rodents and insects in restaurants, food and beverage processors, educational and healthcare facilities, hotels, quick service restaurant and grocery operations, and other institutional and commercial customers. This segment also provides colloidal silica for binding and polishing applications in semiconductor, catalyst, and aerospace component manufacturing, as well as chemical industries; and products and services that manage wash process through custom designed programs, premium products, dispensing equipment, water and energy management, and reduction, as well as real time data management. It sells its products through field sales and corporate account personnel, distributors, and dealers. The company was founded in 1923 and is headquartered in Saint Paul, Minnesota."
city,Saint Paul
phone,800 232 6522
state,MN
country,United States
companyOfficers,[]
website,https://www.ecolab.com
maxAge,1
address1,1 Ecolab Place
fax,651 225 3098
industry,Specialty Chemicals
ebitdaMargins,0.20669001
profitMargins,0.08874
grossMargins,0.40925997
operatingCashflow,
revenueGrowth,0.098
operatingMargins,0.14097999
ebitda,2631766528
targetLowPrice,189
recommendationKey,hold
grossProfits,5211200000
freeCashflow,
targetMedianPrice,207.5
currentPrice,178.64
earningsGrowth,-0.002
currentRatio,1.319
returnOnAssets,0.05705
numberOfAnalystOpinions,16
targetMeanPrice,209.19
debtToEquity,124.647
returnOnEquity,0.17005
targetHighPrice,235
totalCash,359900000
totalDebt,9040799744
totalRevenue,12733100032
totalCashPerShare,1.255
financialCurrency,USD
revenuePerShare,44.475
quickRatio,0.799
recommendationMean,2.8
exchange,NYQ
shortName,Ecolab Inc.
longName,Ecolab Inc.
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,ECL
messageBoardId,finmb_268799
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,4.706
beta3Year,
enterpriseToEbitda,22.77
52WeekChange,-0.13508278
morningStarRiskRating,
forwardEps,6.19
revenueQuarterlyGrowth,
sharesOutstanding,286567008
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,25.198
sharesShort,2165032
sharesPercentSharesOut,0.0076
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.89448
netIncomeToCommon,1129900032
trailingEps,3.91
lastDividendValue,0.51
SandP52WeekChange,0.12185478
priceToBook,7.0894513
heldPercentInsiders,0.00465
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,1.43
sharesShortPreviousMonthDate,1640908800
floatShares,254592467
beta,1.085529
enterpriseValue,59925889024
priceHint,2
threeYearAverageReturn,
lastSplitDate,1055116800
lastSplitFactor,2:1
legalType,
lastDividendDate,1639353600
morningStarOverallRating,
earningsQuarterlyGrowth,0.002
priceToSalesTrailing12Months,4.0204134
dateShortInterest,1643587200
pegRatio,2.14
ytdReturn,
forwardPE,28.859451
lastCapGain,
shortPercentOfFloat,0.0087
sharesShortPriorMonth,2302120
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,178.38
regularMarketOpen,178.68
twoHundredDayAverage,217.38734
trailingAnnualDividendYield,0.010931719
payoutRatio,0.4987
volume24Hr,
regularMarketDayHigh,180.37
navPrice,
averageDailyVolume10Day,1427000
regularMarketPreviousClose,178.38
fiftyDayAverage,210.4488
trailingAnnualDividendRate,1.95
open,178.68
toCurrency,
averageVolume10days,1427000
expireDate,
algorithm,
dividendRate,2.04
exDividendDate,1639353600
circulatingSupply,
startDate,
regularMarketDayLow,177.01
currency,USD
trailingPE,45.687977
regularMarketVolume,1294345
lastMarket,
maxSupply,
openInterest,
marketCap,51192328192
volumeAllCurrencies,
strikePrice,
averageVolume,1255582
dayLow,177.01
ask,185.09
askSize,900
volume,1294345
fiftyTwoWeekHigh,238.93
fromCurrency,
fiveYearAvgDividendYield,1
fiftyTwoWeekLow,177.01
bid,170
tradeable,False
dividendYield,0.0114
bidSize,1300
dayHigh,180.37
regularMarketPrice,178.64
preMarketPrice,
logo_url,https://logo.clearbit.com/ecolab.com
