,info
zip,90405
sector,Communication Services
longBusinessSummary,"Activision Blizzard, Inc., together with its subsidiaries, develops and publishes interactive entertainment content and services in the Americas, Europe, the Middle East, Africa, and the Asia Pacific. The company operates through three segments: Activision Publishing, Inc.; Blizzard Entertainment, Inc.; and King Digital Entertainment. It develops and distributes content and services on video game consoles, personal computers, and mobile devices, including subscription, full-game, and in-game sales, as well as by licensing software to third-party or related-party companies that distribute Activision and Blizzard products. The company also maintains a proprietary online gaming service, Battle.net that facilitates digital distribution of content, online social connectivity, and the creation of user-generated content. In addition, it operates esports leagues and offer digital advertising content; and provides warehousing, logistics, and sales distribution services to third-party publishers of interactive entertainment software, as well as manufacturers of interactive entertainment hardware products. The company's key product franchises include Call of Duty, World of Warcraft, Diablo, Hearthstone, Overwatch, and Candy Crush. It serves retailers and distributors, including mass-market retailers, consumer electronics stores, discount warehouses, and game specialty stores through third-party distribution and licensing arrangements. Activision Blizzard, Inc. is headquartered in Santa Monica, California."
city,Santa Monica
phone,310 255 2000
state,CA
country,United States
companyOfficers,[]
website,https://www.activisionblizzard.com
maxAge,1
address1,3100 Ocean Park Boulevard
industry,Electronic Gaming & Multimedia
ebitdaMargins,0.39214
profitMargins,0.3066
grossMargins,0.73679
operatingCashflow,2414000128
revenueGrowth,-0.103
operatingMargins,0.37896
ebitda,3452000000
targetLowPrice,75
recommendationKey,buy
grossProfits,6486000000
freeCashflow,1891624960
targetMedianPrice,95
currentPrice,81.05
earningsGrowth,0.106
currentRatio,5.208
returnOnAssets,0.08658
numberOfAnalystOpinions,28
targetMeanPrice,94.34
debtToEquity,20.501
returnOnEquity,0.16540001
targetHighPrice,113
totalCash,10423000064
totalDebt,3608000000
totalRevenue,8803000320
totalCashPerShare,13.38
financialCurrency,USD
revenuePerShare,11.329
quickRatio,4.726
recommendationMean,2.3
exchange,NMS
shortName,"Activision Blizzard, Inc"
longName,"Activision Blizzard, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,ATVI
messageBoardId,finmb_4222231
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,6.398
beta3Year,
enterpriseToEbitda,16.316
52WeekChange,-0.16079932
morningStarRiskRating,
forwardEps,4.32
revenueQuarterlyGrowth,
sharesOutstanding,779057024
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,22.592
sharesShort,15252247
sharesPercentSharesOut,0.0196
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.85313004
netIncomeToCommon,2699000064
trailingEps,3.44
lastDividendValue,0.47
SandP52WeekChange,0.12185478
priceToBook,3.5875535
heldPercentInsiders,0.0073400005
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,0.76
sharesShortPreviousMonthDate,1640908800
floatShares,758566830
beta,0.578816
enterpriseValue,56322949120
priceHint,2
threeYearAverageReturn,
lastSplitDate,1220832000
lastSplitFactor,2:1
legalType,
lastDividendDate,1618358400
morningStarOverallRating,
earningsQuarterlyGrowth,0.108
priceToSalesTrailing12Months,7.1728473
dateShortInterest,1643587200
pegRatio,1.38
ytdReturn,
forwardPE,18.761574
lastCapGain,
shortPercentOfFloat,0.0197
sharesShortPriorMonth,10748851
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,80.97
regularMarketOpen,81.04
twoHundredDayAverage,79.56755
trailingAnnualDividendYield,0.005804619
payoutRatio,0.1366
volume24Hr,
regularMarketDayHigh,81.53
navPrice,
averageDailyVolume10Day,8082580
regularMarketPreviousClose,80.97
fiftyDayAverage,71.7746
trailingAnnualDividendRate,0.47
open,81.04
toCurrency,
averageVolume10days,8082580
expireDate,
algorithm,
dividendRate,0.47
exDividendDate,1649808000
circulatingSupply,
startDate,
regularMarketDayLow,80.93
currency,USD
trailingPE,23.561047
regularMarketVolume,7753874
lastMarket,
maxSupply,
openInterest,
marketCap,63142576128
volumeAllCurrencies,
strikePrice,
averageVolume,13874062
dayLow,80.93
ask,80.94
askSize,1000
volume,7753874
fiftyTwoWeekHigh,99.82
fromCurrency,
fiveYearAvgDividendYield,0.57
fiftyTwoWeekLow,56.4
bid,80.39
tradeable,False
dividendYield,0.0058
bidSize,800
dayHigh,81.53
regularMarketPrice,81.05
preMarketPrice,
logo_url,https://logo.clearbit.com/activisionblizzard.com
