,info
zip,80021-2510
sector,Consumer Cyclical
fullTimeEmployees,24300
longBusinessSummary,"Ball Corporation supplies aluminum packaging products for the beverage, personal care, and household products industries in the United States, Brazil, and internationally. It operates through four segments: Beverage Packaging, North and Central America; Beverage Packaging, Europe, Middle East and Africa; Beverage Packaging, South America; and Aerospace. The company manufactures and sells aluminum beverage containers to fillers of carbonated soft drinks, beer, energy drinks, and other beverages. It also develops spacecraft, sensors and instruments, radio frequency systems, and other technologies and products for the civil, commercial, and national security aerospace markets, as well as offers defense hardware, antenna and video tactical solutions, civil and operational space hardware, and systems engineering services. In addition, the company designs, manufactures, and tests satellites, remote sensors, and ground station control hardware and software; and provides launch vehicle integration and satellite operational services. Further, it provides target identification, warning, and attitude control systems and components; cryogenic systems and associated sensor cooling devices; star trackers; and fast-steering mirrors to the government agencies and prime contractors. Additionally, the company manufactures and sells extruded aluminum aerosol containers, aluminum cups, and aluminum slugs. Ball Corporation was founded in 1880 and is headquartered in Westminster, Colorado."
city,Westminster
phone,303 469 3131
state,CO
country,United States
companyOfficers,[]
website,https://www.ball.com
maxAge,1
address1,9200 West 108th Circle
industry,Packaging & Containers
address2,PO Box 5000
ebitdaMargins,0.15444
profitMargins,0.06357
grossMargins,0.19738
operatingCashflow,1760000000
revenueGrowth,0.184
operatingMargins,0.103760004
ebitda,2132999936
targetLowPrice,85
recommendationKey,buy
grossProfits,2726000000
freeCashflow,-76125000
targetMedianPrice,103
currentPrice,92.44
earningsGrowth,0.324
currentRatio,0.877
returnOnAssets,0.04718
numberOfAnalystOpinions,16
targetMeanPrice,102.88
debtToEquity,209.959
returnOnEquity,0.25007
targetHighPrice,130
totalCash,563000000
totalDebt,7736999936
totalRevenue,13811000320
totalCashPerShare,1.745
financialCurrency,USD
revenuePerShare,42.366
quickRatio,0.525
recommendationMean,2.5
exchange,NYQ
shortName,Ball Corporation
longName,Ball Corporation
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,BLL
messageBoardId,finmb_170352
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,2.679
beta3Year,
enterpriseToEbitda,17.349
52WeekChange,0.025061011
morningStarRiskRating,
forwardEps,4.73
revenueQuarterlyGrowth,
sharesOutstanding,323894016
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,11.419
sharesShort,8629462
sharesPercentSharesOut,0.026600001
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.87334
netIncomeToCommon,878000000
trailingEps,2.65
lastDividendValue,0.2
SandP52WeekChange,0.12359536
priceToBook,8.095281
heldPercentInsiders,0.0066000004
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,4.19
sharesShortPreviousMonthDate,1640908800
floatShares,319976412
beta,0.464942
enterpriseValue,37004386304
priceHint,2
threeYearAverageReturn,
lastSplitDate,1494979200
lastSplitFactor,2:1
legalType,
lastDividendDate,1638230400
morningStarOverallRating,
earningsQuarterlyGrowth,0.308
priceToSalesTrailing12Months,2.1678925
dateShortInterest,1643587200
pegRatio,1.54
ytdReturn,
forwardPE,19.54334
lastCapGain,
shortPercentOfFloat,0.0304
sharesShortPriorMonth,11421735
impliedSharesOutstanding,
category,
fiveYearAverageReturn,
previousClose,92.67
regularMarketOpen,92.58
twoHundredDayAverage,89.48465
trailingAnnualDividendYield,0.007553685
payoutRatio,0.2642
volume24Hr,
regularMarketDayHigh,94.33
navPrice,
averageDailyVolume10Day,1849170
regularMarketPreviousClose,92.67
fiftyDayAverage,92.1214
trailingAnnualDividendRate,0.7
open,92.58
toCurrency,
averageVolume10days,1849170
expireDate,
algorithm,
dividendRate,0.8
exDividendDate,1646006400
circulatingSupply,
startDate,
regularMarketDayLow,91.9
currency,USD
trailingPE,34.88302
regularMarketVolume,1639364
lastMarket,
maxSupply,
openInterest,
marketCap,29940762624
volumeAllCurrencies,
strikePrice,
averageVolume,1907440
dayLow,91.9
ask,0
askSize,800
volume,1639364
fiftyTwoWeekHigh,98.09
fromCurrency,
fiveYearAvgDividendYield,0.79
fiftyTwoWeekLow,77.95
bid,0
tradeable,False
dividendYield,0.0087
bidSize,1300
dayHigh,94.33
regularMarketPrice,92.44
preMarketPrice,91.61
logo_url,https://logo.clearbit.com/ball.com
