,info
zip,80301
sector,Healthcare
fullTimeEmployees,429
longBusinessSummary,"Clovis Oncology, Inc., a biopharmaceutical company, focuses on acquiring, developing, and commercializing anti-cancer agents in the United States, Europe, and internationally. In the U.S., the company offers Rubraca (rucaparib), an oral small molecule inhibitor of poly ADP-ribose polymerase for recurrent epithelial ovarian, fallopian tube, or primary peritoneal cancer, as well as for metastatic castration-resistant prostate cancer. In Europe, the company offers Rubraca for recurrent epithelial ovarian, fallopian tube, or primary peritoneal cancer. It is also developing lucitanib, an investigational angiogenesis inhibitor, which inhibits vascular endothelial growth factor receptors 1 through 3 (VEGFR 1-3), platelet-derived growth factor receptors alpha and beta (PDGFRa/Ã), and fibroblast growth factor receptors 1 through 3 (FGFR 1-3); and FAP-2286, an investigational peptide-targeted radionuclide therapy and imaging agent targeting fibroblast activation protein. The company sells its Rubraca through a limited number of specialty distributor and specialty pharmacy providers, who subsequently sells Rubraca to patients and health care providers. Clovis Oncology, Inc. has license agreements with Pfizer Inc., AstraZeneca UK Limited, Advenchen Laboratories LLC, and 3B Pharmaceuticals GmbH, a clinical collaboration with Bristol Myers Squibb Company; and a partnership with Foundation Medicine, Inc. The company was incorporated in 2009 and is headquartered in Boulder, Colorado."
city,Boulder
phone,303 625 5000
state,CO
country,United States
companyOfficers,[]
website,https://www.clovisoncology.com
maxAge,1
address1,5500 Flatiron Parkway
fax,303 245 0360
industry,Biotechnology
address2,Suite 100
ebitdaMargins,-1.43516
profitMargins,-1.91617
grossMargins,0.77870005
operatingCashflow,-210767008
revenueGrowth,-0.022
operatingMargins,-1.48994
ebitda,-224012000
targetLowPrice,1.5
recommendationKey,hold
grossProfits,128394000
freeCashflow,-127790752
targetMedianPrice,3
currentPrice,1.71
earningsGrowth,
currentRatio,2.047
returnOnAssets,-0.26402
numberOfAnalystOpinions,3
targetMeanPrice,4.17
debtToEquity,
returnOnEquity,
targetHighPrice,8
totalCash,171948992
totalDebt,623619968
totalRevenue,156088000
totalCashPerShare,1.323
financialCurrency,USD
revenuePerShare,1.449
quickRatio,1.803
recommendationMean,3.2
exchange,NMS
shortName,"Clovis Oncology, Inc."
longName,"Clovis Oncology, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,CLVS
messageBoardId,finmb_59220391
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,4.318
beta3Year,
enterpriseToEbitda,-3.008
52WeekChange,-0.744012
morningStarRiskRating,
forwardEps,-1.54
revenueQuarterlyGrowth,
sharesOutstanding,129979000
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,-1.762
sharesShort,27952664
sharesPercentSharesOut,0.2151
fundFamily,
lastFiscalYearEnd,1609372800
heldPercentInstitutions,0.51905
netIncomeToCommon,-299091008
trailingEps,-2.781
lastDividendValue,
SandP52WeekChange,0.12185478
priceToBook,
heldPercentInsiders,0.01528
nextFiscalYearEnd,1672444800
yield,
mostRecentQuarter,1632960000
shortRatio,6.07
sharesShortPreviousMonthDate,1640908800
floatShares,128021612
beta,1.668324
enterpriseValue,673935232
priceHint,4
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,1.4239665
dateShortInterest,1643587200
pegRatio,-0.01
ytdReturn,
forwardPE,-1.1103897
lastCapGain,
shortPercentOfFloat,0.2195
sharesShortPriorMonth,24724467
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,1.75
regularMarketOpen,1.77
twoHundredDayAverage,4.17425
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,1.795
navPrice,
averageDailyVolume10Day,4377580
regularMarketPreviousClose,1.75
fiftyDayAverage,2.427
trailingAnnualDividendRate,0
open,1.77
toCurrency,
averageVolume10days,4377580
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,1.69
currency,USD
regularMarketVolume,4133063
lastMarket,
maxSupply,
openInterest,
marketCap,222264096
volumeAllCurrencies,
strikePrice,
averageVolume,4361840
dayLow,1.69
ask,1.74
askSize,1200
volume,4133063
fiftyTwoWeekHigh,8.95
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,1.69
bid,1.68
tradeable,False
dividendYield,
bidSize,3200
dayHigh,1.795
regularMarketPrice,1.71
preMarketPrice,
logo_url,https://logo.clearbit.com/clovisoncology.com
