,info
zip,89135
sector,Consumer Cyclical
longBusinessSummary,"Red Rock Resorts is a holding company that owns an indirect equity interest in and manages Station Casinos LLC (""Station Casinos""). Station Casinos is the leading provider of gaming and entertainment to the residents of Las Vegas, Nevada. Station Casinos' properties, which are located throughout the Las Vegas valley, are regional entertainment destinations and include various amenities, including numerous restaurants, entertainment venues, movie theaters, bowling and convention/banquet space, as well as traditional casino gaming offerings such as video poker, slot machines, table games, bingo and race and sports wagering. Station Casinos owns and operates Red Rock Casino Resort Spa, Green Valley Ranch Resort Spa Casino, Palace Station Hotel & Casino, Boulder Station Hotel & Casino, Sunset Station Hotel & Casino, Santa Fe Station Hotel & Casino, Wildfire Rancho, Wildfire Boulder, Wild Wild West Gambling Hall & Hotel, Wildfire Sunset, Wildfire Valley View, Wildfire Anthem and Wildfire Lake Mead. Station Casinos also owns Palms Casino Resort, Texas Station Gambling Hall & Hotel, Fiesta Rancho Casino Hotel and Fiesta Henderson Casino Hotel, which have been closed since March 2020, and owns a 50% interest in Barley's Casino & Brewing Company, Wildfire Casino & Lanes and The Greens."
city,Las Vegas
phone,702 495 3000
state,NV
country,United States
companyOfficers,[]
website,https://www.redrockresorts.com
maxAge,1
address1,1505 South Pavilion Center Drive
fax,702 367 2424
industry,Resorts & Casinos
ebitdaMargins,0.44901
profitMargins,0.14948
grossMargins,0.65850997
operatingCashflow,
revenueGrowth,0.23
operatingMargins,0.34645
ebitda,726448960
targetLowPrice,45
recommendationKey,hold
grossProfits,1065410000
freeCashflow,
targetMedianPrice,56
currentPrice,46.6
earningsGrowth,5.469
currentRatio,
returnOnAssets,
numberOfAnalystOpinions,8
targetMeanPrice,56
debtToEquity,447.842
returnOnEquity,0.59361
targetHighPrice,66
totalCash,
totalDebt,
totalRevenue,1617899008
totalCashPerShare,
financialCurrency,USD
revenuePerShare,23.424
quickRatio,
recommendationMean,2.6
exchange,NMS
shortName,"Red Rock Resorts, Inc."
longName,"Red Rock Resorts, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,RRR
messageBoardId,finmb_132691799
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,
beta3Year,
enterpriseToEbitda,
52WeekChange,0.63698137
morningStarRiskRating,
forwardEps,2.85
revenueQuarterlyGrowth,
sharesOutstanding,61426600
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,5.074
sharesShort,3190243
sharesPercentSharesOut,0.0519
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.95849
netIncomeToCommon,241850000
trailingEps,2.84
lastDividendValue,3
SandP52WeekChange,0.14349055
priceToBook,9.184075
heldPercentInsiders,0.082270004
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,4.35
sharesShortPreviousMonthDate,1639526400
floatShares,
beta,
enterpriseValue,
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,1637539200
morningStarOverallRating,
earningsQuarterlyGrowth,4.004
priceToSalesTrailing12Months,1.7692572
dateShortInterest,1642118400
pegRatio,0.11
ytdReturn,
forwardPE,16.350878
lastCapGain,
shortPercentOfFloat,0.0889
sharesShortPriorMonth,6463635
impliedSharesOutstanding,68742304
category,
fiveYearAverageReturn,
previousClose,45.77
regularMarketOpen,45.16
twoHundredDayAverage,46.101124
trailingAnnualDividendYield,0.06554512
payoutRatio,0
volume24Hr,
regularMarketDayHigh,46.965
navPrice,
averageDailyVolume10Day,863730
regularMarketPreviousClose,45.77
fiftyDayAverage,48.6094
trailingAnnualDividendRate,3
open,45.16
toCurrency,
averageVolume10days,863730
expireDate,
algorithm,
dividendRate,
exDividendDate,1637539200
circulatingSupply,
startDate,
regularMarketDayLow,44.47
currency,USD
trailingPE,16.408451
regularMarketVolume,576444
lastMarket,
maxSupply,
openInterest,
marketCap,2862479360
volumeAllCurrencies,
strikePrice,
averageVolume,994649
dayLow,44.47
ask,46.76
askSize,1000
volume,576444
fiftyTwoWeekHigh,58.74
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,26.5
bid,46.5
tradeable,False
dividendYield,
bidSize,1000
dayHigh,46.965
regularMarketPrice,46.6
preMarketPrice,45
logo_url,https://logo.clearbit.com/redrockresorts.com
