,info
zip,45140
sector,Consumer Cyclical
fullTimeEmployees,130
longBusinessSummary,"Workhorse Group Inc., a technology company, designs, manufactures, builds, and sells battery-electric vehicles and aircraft in the United States. The company also develops cloud-based and real-time telematics performance monitoring systems that enable fleet operators to optimize energy and route efficiency. It offers electric and range-extended medium-duty delivery trucks under the Workhorse brand; and HorseFly Unmanned Aerial System, a custom-designed purpose-built all-electric drone system. The company was formerly known as AMP Holding Inc. and changed its name to Workhorse Group Inc. in April 2015. Workhorse Group Inc. was founded in 2007 and is headquartered in Loveland, Ohio."
city,Loveland
phone,513 360 4704
state,OH
country,United States
companyOfficers,[]
website,https://www.workhorse.com
maxAge,1
address1,100 Commerce Drive
industry,Auto Manufacturers
ebitdaMargins,0
profitMargins,19.590351
grossMargins,0
operatingCashflow,-142684496
revenueGrowth,
operatingMargins,-41.682327
ebitda,-73404800
targetLowPrice,4
recommendationKey,hold
grossProfits,-11674589
freeCashflow,-118106640
targetMedianPrice,7
currentPrice,3.15
earningsGrowth,
currentRatio,1.869
returnOnAssets,-0.20318002
numberOfAnalystOpinions,7
targetMeanPrice,7.36
debtToEquity,127.933
returnOnEquity,0.54745
targetHighPrice,14
totalCash,230421424
totalDebt,180300000
totalRevenue,1798904
totalCashPerShare,1.644
financialCurrency,USD
revenuePerShare,0.015
quickRatio,1.318
recommendationMean,2.6
exchange,NCM
shortName,"Workhorse Group, Inc."
longName,Workhorse Group Inc.
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,WKHS
messageBoardId,finmb_83911530
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,217.612
beta3Year,
enterpriseToEbitda,-5.333
52WeekChange,-0.89948946
morningStarRiskRating,
forwardEps,-0.63
revenueQuarterlyGrowth,
sharesOutstanding,155986000
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,1.14
sharesShort,43319211
sharesPercentSharesOut,0.2777
fundFamily,
lastFiscalYearEnd,1609372800
heldPercentInstitutions,0.3444
netIncomeToCommon,35241168
trailingEps,0.103
lastDividendValue,
SandP52WeekChange,0.12185478
priceToBook,2.763158
heldPercentInsiders,0.07158
nextFiscalYearEnd,1672444800
yield,
mostRecentQuarter,1632960000
shortRatio,6.78
sharesShortPreviousMonthDate,1640908800
floatShares,124581510
beta,2.59622
enterpriseValue,391463104
priceHint,4
threeYearAverageReturn,
lastSplitDate,1449792000
lastSplitFactor,1:10
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,273.1418
dateShortInterest,1643587200
pegRatio,
ytdReturn,
forwardPE,-5
lastCapGain,
shortPercentOfFloat,0.2829
sharesShortPriorMonth,41150278
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,3.32
regularMarketOpen,3.29
twoHundredDayAverage,8.08015
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,3.315
navPrice,
averageDailyVolume10Day,4451600
regularMarketPreviousClose,3.32
fiftyDayAverage,3.9583
trailingAnnualDividendRate,0
open,3.29
toCurrency,
averageVolume10days,4451600
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,3.125
currency,USD
trailingPE,30.582525
regularMarketVolume,3266943
lastMarket,
maxSupply,
openInterest,
marketCap,491355904
volumeAllCurrencies,
strikePrice,
averageVolume,6020469
dayLow,3.125
ask,3.18
askSize,3100
volume,3266943
fiftyTwoWeekHigh,33.22
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,2.7
bid,3.16
tradeable,False
dividendYield,
bidSize,4000
dayHigh,3.315
regularMarketPrice,3.15
preMarketPrice,
logo_url,https://logo.clearbit.com/workhorse.com
