,info
zip,76109
sector,Financial Services
fullTimeEmployees,3681
longBusinessSummary,"CorVel Corporation provides workers' compensation, auto, liability, and health solutions for employers, third party administrators, insurance companies, and government agencies to assist them in managing the medical costs and monitoring the quality of care associated with healthcare claims. It applies technology, including artificial intelligence, machine learning, and natural language processing to enhance the managing of episodes of care and the related health care costs. The company offers network solutions services, including automated medical fee auditing, preferred provider management and reimbursement services, retrospective utilization review, facility claim review, professional review, pharmacy services, directed care services, Medicare solutions, clearinghouse services, independent medical examinations, and inpatient medical bill review. It also provides a range of patient management services, such as claims management, case management, 24/7 nurse triage, utilization management, vocational rehabilitation, and life care planning, as well as processing of claims for self-insured payors with respect to property and casualty insurance. The company was incorporated in 1987 and is headquartered in Fort Worth, Texas."
city,Fort Worth
phone,817 390 1416
state,TX
country,United States
companyOfficers,[]
website,https://www.corvel.com
maxAge,1
address1,5128 Apache Plume Road
industry,Insurance Brokers
address2,Suite 400
ebitdaMargins,0.16333
profitMargins,0.099259995
grossMargins,0.23337
operatingCashflow,20609000
revenueGrowth,0.163
operatingMargins,0.12509
ebitda,101327000
targetLowPrice,
recommendationKey,none
grossProfits,123624000
freeCashflow,58053752
targetMedianPrice,
currentPrice,160.84
earningsGrowth,0.206
currentRatio,1.575
returnOnAssets,0.110039994
numberOfAnalystOpinions,
targetMeanPrice,
debtToEquity,17.794
returnOnEquity,0.28993
targetHighPrice,
totalCash,115538000
totalDebt,38244000
totalRevenue,620380992
totalCashPerShare,6.496
financialCurrency,USD
revenuePerShare,34.743
quickRatio,1.085
recommendationMean,
exchange,NMS
shortName,CorVel Corp.
longName,CorVel Corporation
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,CRVL
messageBoardId,finmb_273312
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,4.426
beta3Year,
enterpriseToEbitda,27.099
52WeekChange,0.54838085
morningStarRiskRating,
forwardEps,
revenueQuarterlyGrowth,
sharesOutstanding,17620500
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,12.085
sharesShort,157789
sharesPercentSharesOut,0.009
fundFamily,
lastFiscalYearEnd,1617148800
heldPercentInstitutions,0.53259
netIncomeToCommon,61582000
trailingEps,3.38
lastDividendValue,
SandP52WeekChange,0.12359536
priceToBook,13.30906
heldPercentInsiders,0.48119998
nextFiscalYearEnd,1680220800
yield,
mostRecentQuarter,1640908800
shortRatio,3.36
sharesShortPreviousMonthDate,1640908800
floatShares,8535555
beta,0.926404
enterpriseValue,2745896960
priceHint,2
threeYearAverageReturn,
lastSplitDate,1372291200
lastSplitFactor,2:1
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,0.218
priceToSalesTrailing12Months,4.5682917
dateShortInterest,1643587200
pegRatio,
ytdReturn,
forwardPE,
lastCapGain,
shortPercentOfFloat,0.0177
sharesShortPriorMonth,121966
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,158.74
regularMarketOpen,158.18
twoHundredDayAverage,162.33334
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,162.09
navPrice,
averageDailyVolume10Day,60400
regularMarketPreviousClose,158.74
fiftyDayAverage,186.9592
trailingAnnualDividendRate,0
open,158.18
toCurrency,
averageVolume10days,60400
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,157.8895
currency,USD
trailingPE,47.585796
regularMarketVolume,66493
lastMarket,
maxSupply,
openInterest,
marketCap,2834081280
volumeAllCurrencies,
strikePrice,
averageVolume,50617
dayLow,157.8895
ask,161.95
askSize,1200
volume,66493
fiftyTwoWeekHigh,213.38
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,100.6
bid,161.16
tradeable,False
dividendYield,
bidSize,1000
dayHigh,162.09
regularMarketPrice,160.84
preMarketPrice,
logo_url,https://logo.clearbit.com/corvel.com
