,info
zip,108-0075
sector,Technology
fullTimeEmployees,109700
longBusinessSummary,"Sony Group Corporation designs, develops, produces, and sells electronic equipment, instruments, and devices for the consumer, professional, and industrial markets worldwide. The company distributes software titles and add-on content through digital networks; network services related to game, video, and music content; and home and portable game consoles, packaged software, and peripheral devices. It also develops, produces, markets, and distributes recorded music; publishes music; and produces and distributes animation titles, game applications based on animation titles, and various services for music and visual products. In addition, the company produces, acquires, and distributes live-action and animated motion pictures for theatrical release, as well as scripted and animated series, unscripted reality or light entertainment, daytime serials, game shows, television movies, and miniseries and other television programs; operates a visual effects and animation unit; manages a studio facility; and operates television and digital networks, and post-production facilities. Further, it researches, develops, designs, produces, markets, distributes, sells, and services televisions, and video and sound products; interchangeable lens, compact digital, and consumer and professional video cameras; projectors and medical equipment; mobile phones, tablets, accessories, and applications; and metal oxide semiconductor image sensors, charge-coupled devices, large-scale integration systems, and other semiconductors. Additionally, it offers Internet broadband network services; creates and distributes content for PCs and mobile phones; and provides life and non-life insurance, banking, and other services, as well as batteries, recording media, and storage media products. The company was formerly known as Sony Corporation and changed its name to Sony Group Corporation in April 2021. Sony Group Corporation was incorporated in 1946 and is headquartered in Tokyo, Japan."
city,Tokyo
phone,81 3 6748 2111
country,Japan
companyOfficers,[]
website,https://www.sony.com
maxAge,1
address1,1-7-1 Konan
industry,Consumer Electronics
address2,Minato-ku
ebitdaMargins,0.15847
profitMargins,0.09904
grossMargins,0.26634002
operatingCashflow,1199386001408
revenueGrowth,0.125
operatingMargins,0.10807
ebitda,1568022986752
targetLowPrice,141.8
recommendationKey,strong_buy
grossProfits,2429826000000
freeCashflow,2781265526784
targetMedianPrice,147
currentPrice,104.23
earningsGrowth,0.113
currentRatio,0.645
returnOnAssets,0.02392
numberOfAnalystOpinions,4
targetMeanPrice,154.95
debtToEquity,38.719
returnOnEquity,0.15375
targetHighPrice,184
totalCash,1103301967872
totalDebt,2879489048576
totalRevenue,9894845480960
totalCashPerShare,890.114
financialCurrency,JPY
revenuePerShare,7984.217
quickRatio,0.485
recommendationMean,1.2
exchange,NYQ
shortName,Sony Group Corporation
longName,Sony Group Corporation
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,SONY
messageBoardId,finmb_23021
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,0.198
beta3Year,
enterpriseToEbitda,1.248
52WeekChange,-0.07989055
morningStarRiskRating,
forwardEps,6.53
revenueQuarterlyGrowth,
sharesOutstanding,1239510016
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,5958.961
sharesShort,944149
sharesPercentSharesOut,0.0008
fundFamily,
lastFiscalYearEnd,1617148800
heldPercentInstitutions,0.08094
netIncomeToCommon,979960987648
trailingEps,6.809
lastDividendValue,0.28
SandP52WeekChange,0.12185478
priceToBook,0.017491305
heldPercentInsiders,0.00061
nextFiscalYearEnd,1680220800
yield,
mostRecentQuarter,1640908800
shortRatio,0.7
sharesShortPreviousMonthDate,1640908800
floatShares,1220516863
beta,0.703802
enterpriseValue,1956160733184
priceHint,2
threeYearAverageReturn,
lastSplitDate,959212800
lastSplitFactor,2:1
legalType,
lastDividendDate,1222300800
morningStarOverallRating,
earningsQuarterlyGrowth,0.114
priceToSalesTrailing12Months,0.013166788
dateShortInterest,1643587200
pegRatio,1.39
ytdReturn,
forwardPE,15.961715
lastCapGain,
shortPercentOfFloat,
sharesShortPriorMonth,981931
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,104.81
regularMarketOpen,104.59
twoHundredDayAverage,109.5107
trailingAnnualDividendYield,0.57246447
payoutRatio,0.0385
volume24Hr,
regularMarketDayHigh,105.23
navPrice,
averageDailyVolume10Day,695490
regularMarketPreviousClose,104.81
fiftyDayAverage,117.132
trailingAnnualDividendRate,60
open,104.59
toCurrency,
averageVolume10days,695490
expireDate,
algorithm,
dividendRate,0.55
exDividendDate,1616976000
circulatingSupply,
startDate,
regularMarketDayLow,103.71
currency,USD
trailingPE,15.307681
regularMarketVolume,611742
lastMarket,
maxSupply,
openInterest,
marketCap,130283331584
volumeAllCurrencies,
strikePrice,
averageVolume,872816
dayLow,103.71
ask,128
askSize,1000
volume,611742
fiftyTwoWeekHigh,133.75
fromCurrency,
fiveYearAvgDividendYield,0.51
fiftyTwoWeekLow,91.75
bid,102
tradeable,False
dividendYield,0.0052
bidSize,900
dayHigh,105.23
regularMarketPrice,104.23
preMarketPrice,
logo_url,https://logo.clearbit.com/sony.com
