,info
zip,15206
sector,Technology
fullTimeEmployees,400
longBusinessSummary,"Duolingo, Inc. develops a language-learning website and mobile app in the United States and China. The company offers courses in 40 different languages, including Spanish, French, Japanese, German, Korean, Italian, Chinese, Hindi, Russian, Arabic, Turkish, Portuguese, and others. It also provides a digital language proficiency assessment exam. The company was founded in 2011 and is headquartered in Pittsburgh, Pennsylvania."
city,Pittsburgh
phone,412 567 6602
state,PA
country,United States
companyOfficers,[]
website,https://www.duolingo.com
maxAge,1
address1,5900 Penn Avenue
industry,Software—Application
ebitdaMargins,-0.20797001
profitMargins,-0.2346
grossMargins,0.72527003
operatingCashflow,12419000
revenueGrowth,0.404
operatingMargins,-0.21654
ebitda,-47007000
targetLowPrice,120
recommendationKey,buy
grossProfits,115709000
freeCashflow,
targetMedianPrice,170
currentPrice,91
earningsGrowth,
currentRatio,6.045
returnOnAssets,
numberOfAnalystOpinions,6
targetMeanPrice,165.33
debtToEquity,1.947
returnOnEquity,
targetHighPrice,200
totalCash,549440000
totalDebt,9943000
totalRevenue,226026000
totalCashPerShare,14.663
financialCurrency,USD
revenuePerShare,13.041
quickRatio,5.78
recommendationMean,2.2
exchange,NMS
shortName,"Duolingo, Inc."
longName,"Duolingo, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,DUOL
messageBoardId,finmb_210235568
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,12.7
beta3Year,
enterpriseToEbitda,-61.065
52WeekChange,-0.3221854
morningStarRiskRating,
forwardEps,-2.52
revenueQuarterlyGrowth,
sharesOutstanding,15796800
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,13.639
sharesShort,2196120
sharesPercentSharesOut,0.0586
fundFamily,
lastFiscalYearEnd,1609372800
heldPercentInstitutions,0.93694
netIncomeToCommon,-53025000
trailingEps,-3.059
lastDividendValue,
SandP52WeekChange,0.12185478
priceToBook,6.6720433
heldPercentInsiders,0.020510001
nextFiscalYearEnd,1672444800
yield,
mostRecentQuarter,1632960000
shortRatio,6.29
sharesShortPreviousMonthDate,1640908800
floatShares,9856717
beta,
enterpriseValue,2870483200
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,15.086669
dateShortInterest,1643587200
pegRatio,1.17
ytdReturn,
forwardPE,-36.11111
lastCapGain,
shortPercentOfFloat,0.1443
sharesShortPriorMonth,1653281
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,93
regularMarketOpen,92.19
twoHundredDayAverage,132.11205
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,94.67
navPrice,
averageDailyVolume10Day,245860
regularMarketPreviousClose,93
fiftyDayAverage,97.9108
trailingAnnualDividendRate,0
open,92.19
toCurrency,
averageVolume10days,245860
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,88.265
currency,USD
regularMarketVolume,179887
lastMarket,
maxSupply,
openInterest,
marketCap,3409979392
volumeAllCurrencies,
strikePrice,
averageVolume,412500
dayLow,88.265
ask,104
askSize,800
volume,179887
fiftyTwoWeekHigh,204.995
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,78.05
bid,84.95
tradeable,False
dividendYield,
bidSize,1000
dayHigh,94.67
regularMarketPrice,91
preMarketPrice,
logo_url,https://logo.clearbit.com/duolingo.com
