,info
zip,74148
sector,Technology
fullTimeEmployees,2100
longBusinessSummary,"Himax Technologies, Inc., a fabless semiconductor company, provides display imaging processing technologies in China, Taiwan, the Philippines, Korea, Japan, Europe, and the United States. The company operates through two segments, Driver IC and Non-Driver Products. It offers display driver integrated circuits (ICs) and timing controllers that are used in televisions, laptops, monitors, mobile phones, tablets, automotive, digital cameras, car navigation, virtual reality devices, and other consumer electronic devices. The company also designs and provides controllers for touch sensor displays; in-cell touch and display driver integration single-chip solutions; light-emitting diode driver and power management ICs; and liquid crystal on silicon micro-displays for augmented reality (AR) devices and head-up displays for automotive industry. In addition, it offers complementary metal oxide semiconductor image sensors and wafer level optics for AR devices, 3D sensing, machine vision, and ultra-low power smart sensing, which are used in various applications, such as mobile phone, tablet, laptop, TV, PC camera, automobile, security, medical devices, home appliance, and Internet of Things. The company markets its display drivers and display-related products to panel manufacturers, agents or distributors, module manufacturers, and assembly houses; and non-driver products to camera module manufacturers, optical engine manufacturers, and television system manufacturers. Himax Technologies, Inc. was founded in 2001 and is headquartered in Tainan City, Taiwan."
city,Tainan City
phone,886 6 505 0880
country,Taiwan
companyOfficers,[]
website,https://www.himax.com.tw
maxAge,1
address1,"No.26, Zih Lian Road"
fax,886 6 507 0038
industry,Semiconductors
address2,Sinshih District
ebitdaMargins,0.36608002
profitMargins,0.2824
grossMargins,0.48386002
operatingCashflow,388276000
revenueGrowth,0.639
operatingMargins,0.35229
ebitda,566363008
targetLowPrice,
recommendationKey,none
grossProfits,748578000
freeCashflow,246333872
targetMedianPrice,
currentPrice,11.3
earningsGrowth,3.158
currentRatio,1.984
returnOnAssets,0.2711
numberOfAnalystOpinions,
targetMeanPrice,
debtToEquity,23.384
returnOnEquity,0.63947
targetHighPrice,
totalCash,364382016
totalDebt,203900000
totalRevenue,1547096960
totalCashPerShare,2.086
financialCurrency,USD
revenuePerShare,8.86
quickRatio,1.288
recommendationMean,
exchange,NMS
shortName,"Himax Technologies, Inc."
longName,"Himax Technologies, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,HIMX
messageBoardId,finmb_20344586
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,1.174
beta3Year,
enterpriseToEbitda,3.206
52WeekChange,-0.22761446
morningStarRiskRating,
forwardEps,2.9
revenueQuarterlyGrowth,
sharesOutstanding,174088992
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,4.979
sharesShort,25015756
sharesPercentSharesOut,0.1437
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.28242
netIncomeToCommon,436896000
trailingEps,2.498
lastDividendValue,0.272
SandP52WeekChange,0.12185478
priceToBook,2.269532
heldPercentInsiders,0
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,4.73
sharesShortPreviousMonthDate,1640908800
floatShares,114938170
beta,2.068125
enterpriseValue,1815818240
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,1624924800
morningStarOverallRating,
earningsQuarterlyGrowth,3.187
priceToSalesTrailing12Months,1.2715465
dateShortInterest,1643587200
pegRatio,
ytdReturn,
forwardPE,3.8965516
lastCapGain,
shortPercentOfFloat,
sharesShortPriorMonth,22162935
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,10.99
regularMarketOpen,11.25
twoHundredDayAverage,12.05405
trailingAnnualDividendYield,0
payoutRatio,0.144
volume24Hr,
regularMarketDayHigh,11.555
navPrice,
averageDailyVolume10Day,4349110
regularMarketPreviousClose,10.99
fiftyDayAverage,11.895
trailingAnnualDividendRate,0
open,11.25
toCurrency,
averageVolume10days,4349110
expireDate,
algorithm,
dividendRate,0.27
exDividendDate,1624924800
circulatingSupply,
startDate,
regularMarketDayLow,10.9
currency,USD
trailingPE,4.523619
regularMarketVolume,4920006
lastMarket,
maxSupply,
openInterest,
marketCap,1967205632
volumeAllCurrencies,
strikePrice,
averageVolume,4260964
dayLow,10.9
ask,11.39
askSize,3000
volume,4920006
fiftyTwoWeekHigh,17.3
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,9.48
bid,11.32
tradeable,False
dividendYield,0.0241
bidSize,1800
dayHigh,11.555
regularMarketPrice,11.3
preMarketPrice,
logo_url,https://logo.clearbit.com/himax.com.tw
