,info
zip,60018
sector,Consumer Defensive
fullTimeEmployees,28000
longBusinessSummary,"US Foods Holding Corp., through its subsidiary, US Foods, Inc., markets and distributes fresh, frozen, and dry food and non-food products to foodservice customers in the United States. The company's customers include independently owned single and multi-unit restaurants, regional concepts, national restaurant chains, hospitals, nursing homes, hotels and motels, country clubs, government and military organizations, colleges and universities, and retail locations. As of January 2, 2021, it operated 70 distribution facilities; and 78 cash and carry locations. The company was formerly known as USF Holding Corp. and changed its name to US Foods Holding Corp. in February 2016. US Foods Holding Corp. was incorporated in 2007 and is headquartered in Rosemont, Illinois."
city,Rosemont
phone,847 720 8000
state,IL
country,United States
companyOfficers,[]
website,https://www.usfoods.com
maxAge,1
address1,9399 West Higgins Road
industry,Food Distribution
address2,Suite 100
ebitdaMargins,0.02774
profitMargins,0.00556
grossMargins,0.15787
operatingCashflow,419000000
revenueGrowth,0.245
operatingMargins,0.01492
ebitda,818000000
targetLowPrice,39
recommendationKey,buy
grossProfits,4655000000
freeCashflow,100875000
targetMedianPrice,44
currentPrice,38.43
earningsGrowth,
currentRatio,1.409
returnOnAssets,0.022049999
numberOfAnalystOpinions,13
targetMeanPrice,44.15
debtToEquity,121.668
returnOnEquity,0.03943
targetHighPrice,50
totalCash,148000000
totalDebt,5193999872
totalRevenue,29486999552
totalCashPerShare,0.665
financialCurrency,USD
revenuePerShare,132.905
quickRatio,0.691
recommendationMean,2
exchange,NYQ
shortName,US Foods Holding Corp.
longName,US Foods Holding Corp.
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,USFD
messageBoardId,finmb_325290136
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,0.479
beta3Year,
enterpriseToEbitda,17.279
52WeekChange,0.022890568
morningStarRiskRating,
forwardEps,2.91
revenueQuarterlyGrowth,
sharesOutstanding,222791008
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,16.78
sharesShort,6201839
sharesPercentSharesOut,0.0278
fundFamily,
lastFiscalYearEnd,1640995200
heldPercentInstitutions,0.99679
netIncomeToCommon,121000000
trailingEps,0.54
lastDividendValue,
SandP52WeekChange,0.12185478
priceToBook,2.2902265
heldPercentInsiders,0.0058
nextFiscalYearEnd,1704067200
yield,
mostRecentQuarter,1640995200
shortRatio,3.82
sharesShortPreviousMonthDate,1640908800
floatShares,202312939
beta,1.655395
enterpriseValue,14133889024
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,0.2906589
dateShortInterest,1643587200
pegRatio,0.07
ytdReturn,
forwardPE,13.206185
lastCapGain,
shortPercentOfFloat,0.031400003
sharesShortPriorMonth,3795215
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,38.86
regularMarketOpen,38.76
twoHundredDayAverage,35.58255
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,39.41
navPrice,
averageDailyVolume10Day,2659030
regularMarketPreviousClose,38.86
fiftyDayAverage,35.336
trailingAnnualDividendRate,0
open,38.76
toCurrency,
averageVolume10days,2659030
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,38.18
currency,USD
trailingPE,71.166664
regularMarketVolume,2352858
lastMarket,
maxSupply,
openInterest,
marketCap,8570658816
volumeAllCurrencies,
strikePrice,
averageVolume,2198003
dayLow,38.18
ask,38.51
askSize,800
volume,2352858
fiftyTwoWeekHigh,42.1
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,30.02
bid,38.53
tradeable,False
dividendYield,
bidSize,800
dayHigh,39.41
regularMarketPrice,38.43
preMarketPrice,
logo_url,https://logo.clearbit.com/usfoods.com
