,info
zip,70433
sector,Communication Services
fullTimeEmployees,346
longBusinessSummary,"Globalstar, Inc. provides mobile satellite services worldwide. The company offers duplex two-way voice and data products, including mobile voice and data satellite communications services and equipment for remote business continuity, recreational usage, safety, emergency preparedness and response, and other applications; fixed voice and data satellite communications services and equipment at industrial, commercial, and residential sites, as well as rural villages and ships; and data modem services and equipment. It also provides SPOT consumer retail products, such as SPOT satellite GPS messenger for personal tracking, emergency location, and messaging solutions; and SPOT Trace, an anti-theft and asset tracking device. In addition, the company offers commercial Internet of Things one-way transmission products to track cargo containers and rail cars, as well as to monitor utility meters, and oil and gas assets. Further, it sells wholesale minutes to independent gateway operators (IGOs); and provides engineering services, such as hardware and software designs to develop specific applications; and installation of gateways and antennas. The company distributes its products directly, as well as through independent agents, dealers and resellers, retailers, IGOs, and sales force and e-commerce Website. As of December 31, 2020, it had approximately 745,000 subscribers. The company primarily serves recreation and personal, government, public safety and disaster relief, oil and gas, maritime and fishing, construction, utilities, and transportation, as well as natural resources, mining, and forestry markets. Globalstar, Inc. has a strategic alliance with XCOM Labs to jointly commercialize XCOM's capacity-multiplying technology with Globalstar's Band n53 for 5G deployments in the United States and other countries where Globalstar has terrestrial rights. The company was founded in 1993 and is headquartered in Covington, Louisiana."
city,Covington
phone,985 335 1500
state,LA
country,United States
companyOfficers,[]
website,https://www.globalstar.com
maxAge,1
address1,1351 Holiday Square Boulevard
industry,Telecom Services
ebitdaMargins,0.24325001
profitMargins,-0.89761
grossMargins,0.57991004
operatingCashflow,105694000
revenueGrowth,-0.004
operatingMargins,-0.5406
ebitda,29918000
targetLowPrice,1.03
recommendationKey,hold
grossProfits,79806000
freeCashflow,7264750
targetMedianPrice,3.25
currentPrice,1
earningsGrowth,
currentRatio,0.926
returnOnAssets,-0.04631
numberOfAnalystOpinions,3
targetMeanPrice,2.51
debtToEquity,83.058
returnOnEquity,-0.26549
targetHighPrice,3.25
totalCash,11306000
totalDebt,319876992
totalRevenue,122994000
totalCashPerShare,0.006
financialCurrency,USD
revenuePerShare,0.071
quickRatio,0.572
recommendationMean,3
exchange,ASE
shortName,"Globalstar, Inc."
longName,"Globalstar, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,GSAT
messageBoardId,finmb_1611542
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,17.089
beta3Year,
enterpriseToEbitda,70.255
52WeekChange,-0.46236557
morningStarRiskRating,
forwardEps,-0.05
revenueQuarterlyGrowth,
sharesOutstanding,1792999936
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,0.215
sharesShort,42783364
sharesPercentSharesOut,0.0239
fundFamily,
lastFiscalYearEnd,1609372800
heldPercentInstitutions,0.18756
netIncomeToCommon,-110401000
trailingEps,-0.07
lastDividendValue,
SandP52WeekChange,0.12185478
priceToBook,4.6511626
heldPercentInsiders,0.59428
nextFiscalYearEnd,1672444800
yield,
mostRecentQuarter,1632960000
shortRatio,6.36
sharesShortPreviousMonthDate,1640908800
floatShares,672543901
beta,0.045251
enterpriseValue,2101877888
priceHint,4
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,14.577947
dateShortInterest,1643587200
pegRatio,-1.11
ytdReturn,
forwardPE,-20
lastCapGain,
shortPercentOfFloat,0.0588
sharesShortPriorMonth,44258216
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,1
regularMarketOpen,1
twoHundredDayAverage,1.4325
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,1.025
navPrice,
averageDailyVolume10Day,6531350
regularMarketPreviousClose,1
fiftyDayAverage,1.101
trailingAnnualDividendRate,0
open,1
toCurrency,
averageVolume10days,6531350
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,0.981
currency,USD
regularMarketVolume,4663517
lastMarket,
maxSupply,
openInterest,
marketCap,1792999936
volumeAllCurrencies,
strikePrice,
averageVolume,7131038
dayLow,0.981
ask,1
askSize,27000
volume,4663517
fiftyTwoWeekHigh,2.78
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,0.82
bid,0.99
tradeable,False
dividendYield,
bidSize,28000
dayHigh,1.025
regularMarketPrice,1
preMarketPrice,
logo_url,https://logo.clearbit.com/globalstar.com
