,info
zip,27607-3033
sector,Basic Materials
longBusinessSummary,"Martin Marietta Materials, Inc., a natural resource-based building materials company, supplies aggregates and heavy-side building materials to the construction industry in the United States and internationally. It offers crushed stone, sand, and gravel products; ready mixed concrete and asphalt; paving products and services; and Portland and specialty cement used in the infrastructure projects, and nonresidential and residential construction markets, as well as in the railroad, agricultural, utility, and environmental industries. The company also manufactures and markets magnesia-based chemical products for the industrial, agricultural, and environmental applications; and dolomitic lime primarily for customers in the steel and mining industries. Its chemical products are used in flame retardants, wastewater treatment, pulp and paper production, and other environmental applications. The company was founded in 1939 and is headquartered in Raleigh, North Carolina."
city,Raleigh
phone,919 781 4550
state,NC
country,United States
companyOfficers,[]
website,https://www.martinmarietta.com
maxAge,1
address1,2710 Wycliff Road
industry,Building Materials
ebitdaMargins,0.28749
profitMargins,0.13816
grossMargins,0.2653
operatingCashflow,1137699968
revenueGrowth,0.265
operatingMargins,0.19865
ebitda,1461799936
targetLowPrice,389
recommendationKey,buy
grossProfits,1349000000
freeCashflow,-4175000
targetMedianPrice,451
currentPrice,383.67
earningsGrowth,-0.146
currentRatio,3.511
returnOnAssets,0.05056
numberOfAnalystOpinions,20
targetMeanPrice,459.15
debtToEquity,78.022
returnOnEquity,0.11299
targetHighPrice,525
totalCash,258400000
totalDebt,5100800000
totalRevenue,5084700160
totalCashPerShare,4.141
financialCurrency,USD
revenuePerShare,81.486
quickRatio,1.372
recommendationMean,2.2
exchange,NYQ
shortName,"Martin Marietta Materials, Inc."
longName,"Martin Marietta Materials, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,MLM
messageBoardId,finmb_31153
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,5.661
beta3Year,
enterpriseToEbitda,19.69
52WeekChange,0.1693691
morningStarRiskRating,
forwardEps,16.73
revenueQuarterlyGrowth,
sharesOutstanding,62381900
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,104.769
sharesShort,691677
sharesPercentSharesOut,0.0111
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.95577
netIncomeToCommon,702000000
trailingEps,11.218
lastDividendValue,0.61
SandP52WeekChange,0.12185478
priceToBook,3.6620567
heldPercentInsiders,0.00658
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,1.31
sharesShortPreviousMonthDate,1640908800
floatShares,58486272
beta,0.756837
enterpriseValue,28783407104
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,1638230400
morningStarOverallRating,
earningsQuarterlyGrowth,-0.143
priceToSalesTrailing12Months,4.707075
dateShortInterest,1643587200
pegRatio,1.57
ytdReturn,
forwardPE,22.933056
lastCapGain,
shortPercentOfFloat,0.0125
sharesShortPriorMonth,666496
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,385.02
regularMarketOpen,385.92
twoHundredDayAverage,381.4795
trailingAnnualDividendYield,0.0061295517
payoutRatio,0.21049999
volume24Hr,
regularMarketDayHigh,388.335
navPrice,
averageDailyVolume10Day,597560
regularMarketPreviousClose,385.02
fiftyDayAverage,407.9452
trailingAnnualDividendRate,2.36
open,385.92
toCurrency,
averageVolume10days,597560
expireDate,
algorithm,
dividendRate,2.44
exDividendDate,1638230400
circulatingSupply,
startDate,
regularMarketDayLow,379.72
currency,USD
trailingPE,34.201283
regularMarketVolume,437010
lastMarket,
maxSupply,
openInterest,
marketCap,23934064640
volumeAllCurrencies,
strikePrice,
averageVolume,431670
dayLow,379.72
ask,384.09
askSize,1000
volume,437010
fiftyTwoWeekHigh,446.46
fromCurrency,
fiveYearAvgDividendYield,0.82
fiftyTwoWeekLow,312.42
bid,365
tradeable,False
dividendYield,0.0064
bidSize,1200
dayHigh,388.335
regularMarketPrice,383.67
preMarketPrice,
logo_url,https://logo.clearbit.com/martinmarietta.com
