,info
zip,94089
sector,Technology
fullTimeEmployees,10191
longBusinessSummary,"Juniper Networks, Inc. designs, develops, and sells network products and services worldwide. The company offers routing products, such as ACX series universal access routers to deploy high-bandwidth services; MX series Ethernet routers that function as a universal edge platform; PTX series packet transport routers; wide-area network SDN controllers; and session smart routers. It also provides switching products, including EX series Ethernet switches to address the access, aggregation, and core layer switching requirements of micro branch, branch office, and campus environments; QFX series of core, spine, and top-of-rack data center switches; and juniper access points, which provide Wi-Fi access and performance. In addition, the company offers security products comprising SRX series services gateways for the data center; Branch SRX family provides an integrated and next-generation firewall; virtual firewall that delivers various features of physical firewalls; and advanced malware protection, a cloud-based service and Juniper ATP. Further, it offers Junos OS, a network operating system; Contrail networking, which provides an open-source and standards-based platform for SDN; Mist AI-driven Wired, Wireless, and WAN assurance solutions to set and measure key metrics; Mist AI-driven Marvis Virtual Network Assistant, which identifies the root cause of issues; Juniper Paragon Automation, a modular portfolio of cloud-native software applications; and Juniper Apstra to automate the network lifecycle in a single system. Additionally, the company provides software-as-a-service, technical support, maintenance, and professional services, as well as education and training programs. It sells its products through direct sales, distributors, value-added resellers, and original equipment manufacturers to end-users in the cloud, service provider, and enterprise markets. The company was incorporated in 1996 and is headquartered in Sunnyvale, California."
city,Sunnyvale
phone,408 745 2000
state,CA
country,United States
companyOfficers,[]
website,https://www.juniper.net
maxAge,1
address1,1133 Innovation Way
fax,408 745 2100
industry,Communication Equipment
ebitdaMargins,0.1429
profitMargins,0.05336
grossMargins,0.57864
operatingCashflow,689699968
revenueGrowth,0.063
operatingMargins,0.09277
ebitda,676700032
targetLowPrice,25
recommendationKey,hold
grossProfits,2740100000
freeCashflow,476312512
targetMedianPrice,37
currentPrice,34.32
earningsGrowth,3.406
currentRatio,1.576
returnOnAssets,0.03006
numberOfAnalystOpinions,16
targetMeanPrice,35.69
debtToEquity,43.52
returnOnEquity,0.05704
targetHighPrice,46
totalCash,1253100032
totalDebt,1878700032
totalRevenue,4735399936
totalCashPerShare,3.882
financialCurrency,USD
revenuePerShare,14.597
quickRatio,1.198
recommendationMean,2.7
exchange,NYQ
shortName,"Juniper Networks, Inc."
longName,"Juniper Networks, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,JNPR
messageBoardId,finmb_30439
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,2.471
beta3Year,
enterpriseToEbitda,17.294
52WeekChange,0.4288093
morningStarRiskRating,
forwardEps,2.27
revenueQuarterlyGrowth,
sharesOutstanding,322758016
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,13.423
sharesShort,13122849
sharesPercentSharesOut,0.040799998
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.96491
netIncomeToCommon,252700000
trailingEps,0.76
lastDividendValue,0.2
SandP52WeekChange,0.12185478
priceToBook,2.5568054
heldPercentInsiders,0.01281
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,2.65
sharesShortPreviousMonthDate,1640908800
floatShares,318772437
beta,0.883142
enterpriseValue,11702672384
priceHint,2
threeYearAverageReturn,
lastSplitDate,961113600
lastSplitFactor,2:1
legalType,
lastDividendDate,1638230400
morningStarOverallRating,
earningsQuarterlyGrowth,3.315
priceToSalesTrailing12Months,2.3392017
dateShortInterest,1643587200
pegRatio,1.88
ytdReturn,
forwardPE,15.118942
lastCapGain,
shortPercentOfFloat,0.056199998
sharesShortPriorMonth,12745714
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,34.38
regularMarketOpen,34.28
twoHundredDayAverage,29.9906
trailingAnnualDividendYield,0.023269342
payoutRatio,1.0526
volume24Hr,
regularMarketDayHigh,34.62
navPrice,
averageDailyVolume10Day,3370060
regularMarketPreviousClose,34.38
fiftyDayAverage,34.1546
trailingAnnualDividendRate,0.8
open,34.28
toCurrency,
averageVolume10days,3370060
expireDate,
algorithm,
dividendRate,0.84
exDividendDate,1646006400
circulatingSupply,
startDate,
regularMarketDayLow,34
currency,USD
trailingPE,45.157894
regularMarketVolume,3714421
lastMarket,
maxSupply,
openInterest,
marketCap,11077055488
volumeAllCurrencies,
strikePrice,
averageVolume,4315488
dayLow,34
ask,34.65
askSize,1300
volume,3714421
fiftyTwoWeekHigh,36.03
fromCurrency,
fiveYearAvgDividendYield,2.59
fiftyTwoWeekLow,23.12
bid,34.33
tradeable,False
dividendYield,0.024500001
bidSize,900
dayHigh,34.62
regularMarketPrice,34.32
preMarketPrice,
logo_url,https://logo.clearbit.com/juniper.net
