,info
zip,94025
sector,Industrials
longBusinessSummary,"Exponent, Inc., together with its subsidiaries, operates as a science and engineering consulting company worldwide. Its services include analysis of product development, product recall, regulatory compliance, and the discovery of potential problems related to products, people, property, and impending litigation. The company operates in two segments, Engineering and Other Scientific, and Environmental and Health. The Engineering and Other Scientific segment provides services in the areas of biomechanics, biomedical engineering, buildings and structures, civil engineering, construction consulting, data sciences, electrical engineering and computer science, human factors, materials and corrosion engineering, mechanical engineering, polymer science and materials chemistry, thermal sciences, and vehicle engineering. The Environmental and Health segment offers services in the areas of chemical regulation and food safety, ecological and biological sciences, environmental and earth sciences, and health sciences. The company offers approximately 90 different technical disciplines to solve complicated issues facing industry and government. It serves clients in chemical, construction, consumer products, energy, food, beverage and nutrition, government, life sciences, insurance, manufacturing, technology, industrial equipment, transportation, and other sectors of the economy. The company was formerly known as The Failure Group, Inc. and changed its name to Exponent, Inc. in 1998. Exponent, Inc. was founded in 1967 and is headquartered in Menlo Park, California."
city,Menlo Park
phone,650 326 9400
state,CA
country,United States
companyOfficers,[]
website,https://www.exponent.com
maxAge,1
address1,149 Commonwealth Drive
industry,Consulting Services
ebitdaMargins,0.26565
profitMargins,0.23273
grossMargins,0.36058998
operatingCashflow,
revenueGrowth,0.072
operatingMargins,0.25049
ebitda,115517664
targetLowPrice,126
recommendationKey,buy
grossProfits,156803000
freeCashflow,
targetMedianPrice,130.5
currentPrice,84.5
earningsGrowth,-0.073
currentRatio,2.96
returnOnAssets,0.10773
numberOfAnalystOpinions,2
targetMeanPrice,130.5
debtToEquity,3.59
returnOnEquity,0.25997
targetHighPrice,135
totalCash,297687008
totalDebt,14971000
totalRevenue,434849984
totalCashPerShare,5.654
financialCurrency,USD
revenuePerShare,8.266
quickRatio,2.86
recommendationMean,2.3
exchange,NMS
shortName,"Exponent, Inc."
longName,"Exponent, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,EXPO
messageBoardId,finmb_270377
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,9.56
beta3Year,
enterpriseToEbitda,35.986
52WeekChange,-0.07886404
morningStarRiskRating,
forwardEps,2.16
revenueQuarterlyGrowth,
sharesOutstanding,52111500
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,7.922
sharesShort,612653
sharesPercentSharesOut,0.0117999995
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.92190003
netIncomeToCommon,101202000
trailingEps,1.9
lastDividendValue,0.2
SandP52WeekChange,0.14938748
priceToBook,10.666498
heldPercentInsiders,0.01161
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,3.13
sharesShortPreviousMonthDate,1639526400
floatShares,51996283
beta,0.491795
enterpriseValue,4157005568
priceHint,2
threeYearAverageReturn,
lastSplitDate,1528416000
lastSplitFactor,2:1
legalType,
lastDividendDate,1638403200
morningStarOverallRating,
earningsQuarterlyGrowth,-0.067
priceToSalesTrailing12Months,10.126301
dateShortInterest,1642118400
pegRatio,3.17
ytdReturn,
forwardPE,39.12037
lastCapGain,
shortPercentOfFloat,0.0161
sharesShortPriorMonth,609693
impliedSharesOutstanding,
category,
fiveYearAverageReturn,
previousClose,84.33
regularMarketOpen,89.51
twoHundredDayAverage,105.97465
trailingAnnualDividendYield,0.009486541
payoutRatio,0.4093
volume24Hr,
regularMarketDayHigh,84.69
navPrice,
averageDailyVolume10Day,289700
regularMarketPreviousClose,84.33
fiftyDayAverage,109.1014
trailingAnnualDividendRate,0.8
open,89.51
toCurrency,
averageVolume10days,289700
expireDate,
algorithm,
dividendRate,0.96
exDividendDate,1646870400
circulatingSupply,
startDate,
regularMarketDayLow,84.5
currency,USD
trailingPE,44.473686
regularMarketVolume,2677
lastMarket,
maxSupply,
openInterest,
marketCap,4403421696
volumeAllCurrencies,
strikePrice,
averageVolume,205553
dayLow,84.5
ask,0
askSize,1200
volume,2677
fiftyTwoWeekHigh,127.61
fromCurrency,
fiveYearAvgDividendYield,0.96
fiftyTwoWeekLow,83.9
bid,48
tradeable,False
dividendYield,0.0114
bidSize,800
dayHigh,84.69
regularMarketPrice,84.5
preMarketPrice,
logo_url,https://logo.clearbit.com/exponent.com
