,info
zip,74103
sector,Energy
fullTimeEmployees,2886
longBusinessSummary,"ONEOK, Inc., together with its subsidiaries, engages in gathering, processing, storage, and transportation of natural gas in the United States. It operates through Natural Gas Gathering and Processing, Natural Gas Liquids, and Natural Gas Pipelines segments. The company owns natural gas gathering pipelines and processing plants in the Mid-Continent and Rocky Mountain regions. It also gathers, treats, fractionates, and transports natural gas liquids (NGL), as well as stores, markets, and distributes NGL products. The company owns NGL gathering and distribution pipelines in Oklahoma, Kansas, Texas, New Mexico, Montana, North Dakota, Wyoming, and Colorado; terminal and storage facilities in Kansas, Missouri, Nebraska, Iowa, and Illinois; and NGL distribution and refined petroleum products pipelines in Kansas, Missouri, Nebraska, Iowa, Illinois, and Indiana, as well as owns and operates truck- and rail-loading, and -unloading facilities connected to NGL fractionation, storage, and pipeline assets. In addition, it operates regulated interstate and intrastate natural gas transmission pipelines and natural gas storage facilities. Further, the company owns and operates a parking garage in downtown Tulsa, Oklahoma; and leases excess office space. It operates 18,900 miles of natural gas gathering pipelines; 1,500 miles of FERC-regulated interstate natural gas pipelines; 5,100 miles of state-regulated intrastate transmission pipeline; and 6 NGL storage facilities. It serves integrated and independent exploration and production companies; NGL and natural gas gathering and processing companies; crude oil and natural gas production companies; propane distributors; municipalities; ethanol producers; and petrochemical, refining, and NGL marketing companies, as well as natural gas distribution companies, electric generation facilities, industrial companies, producers, processors, and marketing companies. The company was founded in 1906 and is headquartered in Tulsa, Oklahoma."
city,Tulsa
phone,918-588-7000
state,OK
country,United States
companyOfficers,[]
website,https://www.oneok.com
maxAge,1
address1,100 West Fifth Street
industry,Oil & Gas Midstream
ebitdaMargins,0.22517
profitMargins,0.104329996
grossMargins,0.30136
operatingCashflow,2287101952
revenueGrowth,1.086
operatingMargins,0.17979999
ebitda,3082737920
targetLowPrice,60
recommendationKey,hold
grossProfits,3432096000
freeCashflow,915370368
targetMedianPrice,66
currentPrice,61.81
earningsGrowth,0.253
currentRatio,0.951
returnOnAssets,0.06595
numberOfAnalystOpinions,20
targetMeanPrice,66
debtToEquity,246.796
returnOnEquity,0.23832001
targetHighPrice,75
totalCash,224336992
totalDebt,14415040512
totalRevenue,13690394624
totalCashPerShare,0.503
financialCurrency,USD
revenuePerShare,30.693
quickRatio,0.614
recommendationMean,2.7
exchange,NYQ
shortName,"ONEOK, Inc."
longName,"ONEOK, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,OKE
messageBoardId,finmb_293889
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,3.05
beta3Year,
enterpriseToEbitda,13.544
52WeekChange,0.34078085
morningStarRiskRating,
forwardEps,3.78
revenueQuarterlyGrowth,
sharesOutstanding,445936992
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,13.098
sharesShort,7900638
sharesPercentSharesOut,0.0177
fundFamily,
lastFiscalYearEnd,1609372800
heldPercentInstitutions,0.67183
netIncomeToCommon,1427261952
trailingEps,3.195
lastDividendValue,0.935
SandP52WeekChange,0.12185478
priceToBook,4.7190413
heldPercentInsiders,0.00597
nextFiscalYearEnd,1672444800
yield,
mostRecentQuarter,1632960000
shortRatio,2.79
sharesShortPreviousMonthDate,1640908800
floatShares,442792849
beta,1.771755
enterpriseValue,41754050560
priceHint,2
threeYearAverageReturn,
lastSplitDate,1391385600
lastSplitFactor,11422:10000
legalType,
lastDividendDate,1643328000
morningStarOverallRating,
earningsQuarterlyGrowth,0.255
priceToSalesTrailing12Months,2.0133362
dateShortInterest,1643587200
pegRatio,1.87
ytdReturn,
forwardPE,16.351852
lastCapGain,
shortPercentOfFloat,0.0201
sharesShortPriorMonth,6931162
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,62.6
regularMarketOpen,61.97
twoHundredDayAverage,57.84265
trailingAnnualDividendYield,0.05974441
payoutRatio,1.1651
volume24Hr,
regularMarketDayHigh,62.75
navPrice,
averageDailyVolume10Day,2196450
regularMarketPreviousClose,62.6
fiftyDayAverage,60.7458
trailingAnnualDividendRate,3.74
open,61.97
toCurrency,
averageVolume10days,2196450
expireDate,
algorithm,
dividendRate,3.74
exDividendDate,1643328000
circulatingSupply,
startDate,
regularMarketDayLow,61.45
currency,USD
trailingPE,19.345854
regularMarketVolume,2304801
lastMarket,
maxSupply,
openInterest,
marketCap,27563366400
volumeAllCurrencies,
strikePrice,
averageVolume,2554516
dayLow,61.45
ask,62
askSize,900
volume,2304801
fiftyTwoWeekHigh,66.78
fromCurrency,
fiveYearAvgDividendYield,6.61
fiftyTwoWeekLow,42.55
bid,61.37
tradeable,False
dividendYield,0.060500003
bidSize,1400
dayHigh,62.75
regularMarketPrice,61.81
preMarketPrice,
logo_url,https://logo.clearbit.com/oneok.com
