,info
zip,21401
sector,Real Estate
longBusinessSummary,"Hannon Armstrong Sustainable Infrastructure Capital, Inc. provides capital and services to the energy efficiency, renewable energy, and other sustainable infrastructure markets in the United States. The company's projects include energy efficiency projects that reduce a buildings or facilities energy usage or cost through the use of solar generation, including heating, ventilation, and air conditioning systems, as well as lighting, energy controls, roofs, windows, building shells, and/or combined heat and power systems. It also focuses in the areas of grid connected projects that deploy cleaner energy sources, such as solar and wind to generate power; and other sustainable infrastructure projects, including upgraded transmission or distribution systems, water and storm water infrastructures, and other projects. The company qualifies as a real estate investment trust for U.S. federal income tax purposes. It generally would not be subject to federal corporate income taxes if it distributes at least 90% of its taxable income to its stockholders. Hannon Armstrong Sustainable Infrastructure Capital, Inc. was founded in 1981 and is headquartered in Annapolis, Maryland."
city,Annapolis
phone,410 571 9860
state,MD
country,United States
companyOfficers,[]
website,https://www.hannonarmstrong.com
maxAge,1
address1,1906 Towne Centre Boulevard
fax,410 571 6199
industry,REIT—Specialty
address2,Suite 370
ebitdaMargins,0
profitMargins,1.39151
grossMargins,1
operatingCashflow,
revenueGrowth,0.643
operatingMargins,0.19879
ebitda,
targetLowPrice,33
recommendationKey,buy
grossProfits,90965000
freeCashflow,
targetMedianPrice,66
currentPrice,44.14
earningsGrowth,1.41
currentRatio,12.035
returnOnAssets,0.03348
numberOfAnalystOpinions,9
targetMeanPrice,61.89
debtToEquity,159.138
returnOnEquity,0.09172
targetHighPrice,72
totalCash,226204000
totalDebt,2492930048
totalRevenue,90965000
totalCashPerShare,2.657
financialCurrency,USD
revenuePerShare,1.137
quickRatio,11.875
recommendationMean,2.2
exchange,NYQ
shortName,Hannon Armstrong Sustainable In
longName,"Hannon Armstrong Sustainable Infrastructure Capital, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,HASI
messageBoardId,finmb_228614356
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,66.467
beta3Year,
enterpriseToEbitda,
52WeekChange,-0.23567098
morningStarRiskRating,
forwardEps,1.91
revenueQuarterlyGrowth,
sharesOutstanding,84496496
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,18.146
sharesShort,6915687
sharesPercentSharesOut,0.08180001
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.90044
netIncomeToCommon,126579000
trailingEps,1.51
lastDividendValue,0.35
SandP52WeekChange,0.12185478
priceToBook,2.432492
heldPercentInsiders,0.028800001
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,8.52
sharesShortPreviousMonthDate,1640908800
floatShares,83321375
beta,1.904027
enterpriseValue,6046140416
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,1640563200
morningStarOverallRating,
earningsQuarterlyGrowth,1.504
priceToSalesTrailing12Months,41.40411
dateShortInterest,1643587200
pegRatio,2.47
ytdReturn,
forwardPE,23.109947
lastCapGain,
shortPercentOfFloat,0.0844
sharesShortPriorMonth,6432742
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,39.81
regularMarketOpen,41.42
twoHundredDayAverage,53.7683
trailingAnnualDividendYield,0.03491585
payoutRatio,0.9272
volume24Hr,
regularMarketDayHigh,45.093
navPrice,
averageDailyVolume10Day,717740
regularMarketPreviousClose,39.81
fiftyDayAverage,46.4516
trailingAnnualDividendRate,1.39
open,41.42
toCurrency,
averageVolume10days,717740
expireDate,
algorithm,
dividendRate,1.5
exDividendDate,1640563200
circulatingSupply,
startDate,
regularMarketDayLow,41.8
currency,USD
trailingPE,29.231789
regularMarketVolume,1546077
lastMarket,
maxSupply,
openInterest,
marketCap,3766324992
volumeAllCurrencies,
strikePrice,
averageVolume,656877
dayLow,41.8
ask,45
askSize,800
volume,1546077
fiftyTwoWeekHigh,65.74
fromCurrency,
fiveYearAvgDividendYield,4.66
fiftyTwoWeekLow,34.66
bid,35.1
tradeable,False
dividendYield,0.034
bidSize,1400
dayHigh,45.093
regularMarketPrice,44.14
preMarketPrice,
logo_url,https://logo.clearbit.com/hannonarmstrong.com
