,info
zip,21202
sector,Financial Services
fullTimeEmployees,7529
longBusinessSummary,"T. Rowe Price Group, Inc. is a publicly owned investment manager. The firm provides its services to individuals, institutional investors, retirement plans, financial intermediaries, and institutions. It launches and manages equity and fixed income mutual funds. The firm invests in the public equity and fixed income markets across the globe. It employs fundamental and quantitative analysis with a bottom-up approach. The firm utilizes in-house and external research to make its investments. It employs socially responsible investing with a focus on environmental, social, and governance issues. It makes investment in late-stage venture capital transactions and usually invests between $3 million and $5 million. The firm was previously known as T. Rowe Group, Inc. and T. Rowe Price Associates, Inc. T. Rowe Price Group, Inc. was founded in 1937 and is based in Baltimore, Maryland, with additional offices in Colorado Springs, Colorado; Owings Mills, Maryland; San Francisco, California; New York, New York; Philadelphia, Pennsylvania; Tampa, Florida; Toronto, Ontario; Hellerup, Denmark; Amsterdam, The Netherlands; Luxembourg, Grand Duchy of Luxembourg; Zurich, Switzerland; Dubai, United Arab Emirates; London, United Kingdom; Sydney, New South Wales; Hong Kong; Tokyo, Japan; Singapore; Frankfurt, Germany, Madrid, Spain, Milan, Italy, Stockholm, Sweden, Melbourne, Australia, and Amsterdam, Netherlands."
city,Baltimore
phone,410 345 2000
state,MD
country,United States
companyOfficers,[]
website,https://www.troweprice.com
maxAge,1
address1,100 East Pratt Street
industry,Asset Management
ebitdaMargins,0.50984
profitMargins,0.40183997
grossMargins,0.60985
operatingCashflow,3452000000
revenueGrowth,0.132
operatingMargins,0.48358002
ebitda,3911466496
targetLowPrice,116.5
recommendationKey,hold
grossProfits,4678700000
freeCashflow,1888150016
targetMedianPrice,171
currentPrice,143.47
earningsGrowth,-0.045
currentRatio,2.925
returnOnAssets,0.2001
numberOfAnalystOpinions,10
targetMeanPrice,167.45
debtToEquity,
returnOnEquity,0.31731
targetHighPrice,200
totalCash,1523100032
totalDebt,0
totalRevenue,7671900160
totalCashPerShare,6.645
financialCurrency,USD
revenuePerShare,33.857
quickRatio,2.925
recommendationMean,3.2
exchange,NMS
shortName,"T. Rowe Price Group, Inc."
longName,"T. Rowe Price Group, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,TROW
messageBoardId,finmb_23217
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,4.249
beta3Year,
enterpriseToEbitda,8.334
52WeekChange,-0.11421871
morningStarRiskRating,
forwardEps,12.84
revenueQuarterlyGrowth,
sharesOutstanding,229198000
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,39.366
sharesShort,10795058
sharesPercentSharesOut,0.0471
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.74948996
netIncomeToCommon,3002400000
trailingEps,13.12
lastDividendValue,1.08
SandP52WeekChange,0.12185478
priceToBook,3.6445155
heldPercentInsiders,0.016139999
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,5.91
sharesShortPreviousMonthDate,1640908800
floatShares,224276784
beta,1.286424
enterpriseValue,32598824960
priceHint,2
threeYearAverageReturn,
lastSplitDate,1151280000
lastSplitFactor,2:1
legalType,
lastDividendDate,1639526400
morningStarOverallRating,
earningsQuarterlyGrowth,-0.055
priceToSalesTrailing12Months,4.286166
dateShortInterest,1643587200
pegRatio,0.96
ytdReturn,
forwardPE,11.173676
lastCapGain,
shortPercentOfFloat,0.0475
sharesShortPriorMonth,9374803
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,143.42
regularMarketOpen,143.01
twoHundredDayAverage,196.64485
trailingAnnualDividendYield,0.030121323
payoutRatio,0.32930002
volume24Hr,
regularMarketDayHigh,144.527
navPrice,
averageDailyVolume10Day,2264630
regularMarketPreviousClose,143.42
fiftyDayAverage,173.2434
trailingAnnualDividendRate,4.32
open,143.01
toCurrency,
averageVolume10days,2264630
expireDate,
algorithm,
dividendRate,4.8
exDividendDate,1647216000
circulatingSupply,
startDate,
regularMarketDayLow,141.53
currency,USD
trailingPE,10.935214
regularMarketVolume,1785424
lastMarket,
maxSupply,
openInterest,
marketCap,32883038208
volumeAllCurrencies,
strikePrice,
averageVolume,1588351
dayLow,141.53
ask,143.36
askSize,800
volume,1785424
fiftyTwoWeekHigh,224.56
fromCurrency,
fiveYearAvgDividendYield,2.48
fiftyTwoWeekLow,141.53
bid,142.5
tradeable,False
dividendYield,0.0335
bidSize,800
dayHigh,144.527
regularMarketPrice,143.47
preMarketPrice,
logo_url,https://logo.clearbit.com/troweprice.com
