,info
zip,27103
sector,Consumer Defensive
fullTimeEmployees,21000
longBusinessSummary,"Krispy Kreme, Inc., together with its subsidiaries, operates as a branded retailer and wholesaler of doughnuts, coffee and other complementary beverages, and treats and packaged sweets. The company operates through four segments: Company Stores, Domestic Franchise, International Franchise, and KK Supply Chain. It owns and franchises Krispy Kreme stores. As of August 01, 2018, the company operated approximately 1,400 retail shops in 32 countries. It also produces doughnut mixes and doughnut-making equipment. Krispy Kreme, Inc. was formerly known as Krispy Kreme Doughnuts, Inc. and changed its name to Krispy Kreme, Inc. in May 2021. The company was founded in 1937 and is headquartered in Winston-Salem, North Carolina. Krispy Kreme, Inc. operates as a subsidiary of Pret Panera I G.P."
city,Winston-Salem
phone,336 725 2981
state,NC
country,United States
companyOfficers,[]
website,https://www.krispykreme.com
maxAge,1
address1,370 Knollwood Street
industry,Grocery Stores
ebitdaMargins,0.09009
profitMargins,-0.0382
grossMargins,0.28725
operatingCashflow,96711000
revenueGrowth,0.181
operatingMargins,0.01957
ebitda,120664000
targetLowPrice,14
recommendationKey,buy
grossProfits,323066000
freeCashflow,
targetMedianPrice,19.5
currentPrice,13.74
earningsGrowth,
currentRatio,0.332
returnOnAssets,
numberOfAnalystOpinions,10
targetMeanPrice,18.6
debtToEquity,89.731
returnOnEquity,
targetHighPrice,24
totalCash,45509000
totalDebt,1184199040
totalRevenue,1339409024
totalCashPerShare,0.272
financialCurrency,USD
revenuePerShare,9.77
quickRatio,0.214
recommendationMean,2.3
exchange,NMS
shortName,"Krispy Kreme, Inc."
longName,"Krispy Kreme, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,DNUT
messageBoardId,finmb_411254
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,2.635
beta3Year,
enterpriseToEbitda,29.245
52WeekChange,-0.34571427
morningStarRiskRating,
forwardEps,0.46
revenueQuarterlyGrowth,
sharesOutstanding,167251008
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,7.346
sharesShort,7295197
sharesPercentSharesOut,0.0436
fundFamily,
lastFiscalYearEnd,1609632000
heldPercentInstitutions,0.24845
netIncomeToCommon,-53337000
trailingEps,-0.391
lastDividendValue,0.035
SandP52WeekChange,0.12185478
priceToBook,1.8704056
heldPercentInsiders,0.4972
nextFiscalYearEnd,1672704000
yield,
mostRecentQuarter,1633219200
shortRatio,5.89
sharesShortPreviousMonthDate,1640908800
floatShares,66719663
beta,
enterpriseValue,3528873984
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,1643068800
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,1.7157035
dateShortInterest,1643587200
pegRatio,
ytdReturn,
forwardPE,29.869564
lastCapGain,
shortPercentOfFloat,0.073
sharesShortPriorMonth,7167750
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,13.86
regularMarketOpen,13.91
twoHundredDayAverage,15.379444
trailingAnnualDividendYield,0.0025252525
payoutRatio,0
volume24Hr,
regularMarketDayHigh,13.92
navPrice,
averageDailyVolume10Day,1323300
regularMarketPreviousClose,13.86
fiftyDayAverage,15.7936
trailingAnnualDividendRate,0.035
open,13.91
toCurrency,
averageVolume10days,1323300
expireDate,
algorithm,
dividendRate,0.14
exDividendDate,1650931200
circulatingSupply,
startDate,
regularMarketDayLow,13.26
currency,USD
regularMarketVolume,1397060
lastMarket,
maxSupply,
openInterest,
marketCap,2298028800
volumeAllCurrencies,
strikePrice,
averageVolume,1418930
dayLow,13.26
ask,13.76
askSize,800
volume,1397060
fiftyTwoWeekHigh,21.69
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,12.63
bid,13.79
tradeable,False
dividendYield,0.010199999
bidSize,800
dayHigh,13.92
regularMarketPrice,13.74
preMarketPrice,
logo_url,https://logo.clearbit.com/krispykreme.com
