,info
zip,78735
sector,Consumer Cyclical
longBusinessSummary,"YETI Holdings, Inc. designs, markets, retails, and distributes products for the outdoor and recreation market under the YETI brand. The company offers hard and soft coolers, as well as storage, transport, outdoor living, and associated accessories. It also provides drinkware products, such as colsters, lowballs, wine tumblers, stackable pints, tumblers, mugs, bottles, and jugs, as well as accessories comprising bottle straw caps, tumbler handles, jug mounts, and bottle slings under the Rambler brand. In addition, the company offers YETI-branded gear products, such as hats, shirts, bottle openers, and ice substitutes. It sells its products through independent retailers, including outdoor specialty, hardware, sporting goods, and farm and ranch supply stores, as well as through Website. The company operates in the United States, Canada, Australia, New Zealand, Europe, Hong Kong, China, Singapore, and Japan. YETI Holdings, Inc. was founded in 2006 and is headquartered in Austin, Texas."
city,Austin
phone,512 394 9384
state,TX
country,United States
companyOfficers,[]
website,https://www.YETI.com
maxAge,1
address1,7601 Southwest Parkway
industry,Leisure
ebitdaMargins,0.22093001
profitMargins,0.15068
grossMargins,0.58936
operatingCashflow,146520000
revenueGrowth,0.179
operatingMargins,0.1982
ebitda,311728000
targetLowPrice,71
recommendationKey,buy
grossProfits,831587000
freeCashflow,32573376
targetMedianPrice,100
currentPrice,60.29
earningsGrowth,0.174
currentRatio,1.908
returnOnAssets,0.19067
numberOfAnalystOpinions,17
targetMeanPrice,99.82
debtToEquity,35.998
returnOnEquity,0.52739
targetHighPrice,121
totalCash,312188992
totalDebt,186408000
totalRevenue,1410989056
totalCashPerShare,3.559
financialCurrency,USD
revenuePerShare,16.139
quickRatio,1.045
recommendationMean,1.9
exchange,NYQ
shortName,"YETI Holdings, Inc."
longName,"YETI Holdings, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,YETI
messageBoardId,finmb_329268834
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,3.659
beta3Year,
enterpriseToEbitda,16.563
52WeekChange,-0.15878332
morningStarRiskRating,
forwardEps,3.46
revenueQuarterlyGrowth,
sharesOutstanding,87641904
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,5.903
sharesShort,6345745
sharesPercentSharesOut,0.072399996
fundFamily,
lastFiscalYearEnd,1640995200
heldPercentInstitutions,0.98926
netIncomeToCommon,212602000
trailingEps,2.4
lastDividendValue,
SandP52WeekChange,0.12185478
priceToBook,10.213451
heldPercentInsiders,0.02228
nextFiscalYearEnd,1704067200
yield,
mostRecentQuarter,1640995200
shortRatio,4.71
sharesShortPreviousMonthDate,1640908800
floatShares,85704893
beta,2.625231
enterpriseValue,5163279872
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,0.168
priceToSalesTrailing12Months,3.7484777
dateShortInterest,1643587200
pegRatio,1.01
ytdReturn,
forwardPE,17.424856
lastCapGain,
shortPercentOfFloat,0.0861
sharesShortPriorMonth,5962595
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,62.21
regularMarketOpen,62.19
twoHundredDayAverage,88.8931
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,62.99
navPrice,
averageDailyVolume10Day,1429220
regularMarketPreviousClose,62.21
fiftyDayAverage,73.56
trailingAnnualDividendRate,0
open,62.19
toCurrency,
averageVolume10days,1429220
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,60.22
currency,USD
trailingPE,25.120832
regularMarketVolume,1412858
lastMarket,
maxSupply,
openInterest,
marketCap,5289060864
volumeAllCurrencies,
strikePrice,
averageVolume,1155800
dayLow,60.22
ask,60.28
askSize,800
volume,1412858
fiftyTwoWeekHigh,108.82
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,59.24
bid,60.05
tradeable,False
dividendYield,
bidSize,800
dayHigh,62.99
regularMarketPrice,60.29
preMarketPrice,
logo_url,https://logo.clearbit.com/YETI.com
