,info
zip,94104
sector,Technology
fullTimeEmployees,1300
longBusinessSummary,"GitLab Inc., through its subsidiaries, develops software for the software development lifecycle. It operates SaaS based GitLab.com that allows users to create, review, and deploy code. The company also offers GitLab CI, a continuous integration and deployment tool; and Git repository management, code reviews, issue tracking, activity feeds, wikis, and others; and GitLab Serverless that enabls enterprises to run server less workloads on any cloud using Google's Knative. In addition, it offers consulting, training workshops, development, and other support services. The company serves organizations, individuals, and software developers in the United States. GitLab Inc. was formerly known as GitLab B.V. and changed its name to GitLab Inc. in July 2015. The company was founded in 2011 and is based in San Francisco, California."
city,San Francisco
phone,415 829 2854
state,CA
country,United States
companyOfficers,[]
website,https://about.gitlab.com
maxAge,1
address1,268 Bush Street
industry,Software—Application
address2,Suite 350
ebitdaMargins,-0.97971
profitMargins,-1.03795
grossMargins,0.87766
operatingCashflow,-56080000
revenueGrowth,0.585
operatingMargins,-0.98123
ebitda,-216520000
targetLowPrice,90
recommendationKey,buy
grossProfits,133713000
freeCashflow,
targetMedianPrice,115
currentPrice,61.28
earningsGrowth,
currentRatio,5.659
returnOnAssets,
numberOfAnalystOpinions,9
targetMeanPrice,119.67
debtToEquity,
returnOnEquity,
targetHighPrice,175
totalCash,924745024
totalDebt,0
totalRevenue,221004000
totalCashPerShare,6.386
financialCurrency,USD
revenuePerShare,3.923
quickRatio,5.488
recommendationMean,1.9
exchange,NMS
shortName,GitLab Inc.
longName,GitLab Inc.
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,GTLB
messageBoardId,finmb_286753997
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,36.079
beta3Year,
enterpriseToEbitda,-36.826
52WeekChange,-0.46713042
morningStarRiskRating,
forwardEps,-1.04
revenueQuarterlyGrowth,
sharesOutstanding,12600000
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,5.427
sharesShort,4945316
sharesPercentSharesOut,0.0342
fundFamily,
lastFiscalYearEnd,1612051200
heldPercentInstitutions,2.39375
netIncomeToCommon,-229391008
trailingEps,-4.072
lastDividendValue,
SandP52WeekChange,0.12185478
priceToBook,11.291689
heldPercentInsiders,0.14248
nextFiscalYearEnd,1675123200
yield,
mostRecentQuarter,1635638400
shortRatio,4.49
sharesShortPreviousMonthDate,1640908800
floatShares,7920560
beta,
enterpriseValue,7973605888
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,40.15015
dateShortInterest,1643587200
pegRatio,-1.75
ytdReturn,
forwardPE,-58.923077
lastCapGain,
shortPercentOfFloat,0.4319
sharesShortPriorMonth,3453225
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,66.81
regularMarketOpen,66.49
twoHundredDayAverage,88.94034
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,67.71
navPrice,
averageDailyVolume10Day,711160
regularMarketPreviousClose,66.81
fiftyDayAverage,73.555
trailingAnnualDividendRate,0
open,66.49
toCurrency,
averageVolume10days,711160
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,60.21
currency,USD
regularMarketVolume,1403011
lastMarket,
maxSupply,
openInterest,
marketCap,8873344000
volumeAllCurrencies,
strikePrice,
averageVolume,1016270
dayLow,60.21
ask,62.35
askSize,800
volume,1403011
fiftyTwoWeekHigh,137
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,53.135
bid,60.4
tradeable,False
dividendYield,
bidSize,1100
dayHigh,67.71
regularMarketPrice,61.28
preMarketPrice,
logo_url,https://logo.clearbit.com/about.gitlab.com
