,info
zip,107-8556
sector,Consumer Cyclical
fullTimeEmployees,211374
longBusinessSummary,"Honda Motor Co., Ltd. develops, manufactures, and distributes motorcycles, automobiles, power products, and other products in Japan, North America, Europe, Asia, and internationally. It operates through four segments: Motorcycle Business, Automobile Business, Financial Services Business, and Life creation and Other Businesses. The Motorcycle Business segment produces motorcycles, including sports, business, and commuter models; and various off-road vehicles, such as all-terrain vehicles and side-by-sides. The Automobile Business segment offers passenger cars, light trucks, and mini vehicles. The Financial Services Business segment provides various financial services, including retail lending and leasing services to customers, as well as wholesale financing services to dealers. The Life creation and Other Businesses segment manufactures and sells power products, such as general purpose engines, generators, water pumps, lawn mowers, riding mowers, robotic mowers, brush cutters, tillers, snow blowers, outboard marine engines, walking assist devices, and portable battery inverter power sources. This segment also offers HondaJet aircraft. The company also sells spare parts; and provides after-sale services through retail dealers directly, as well as through independent distributors and licensees. Honda Motor Co., Ltd. was founded in 1946 and is headquartered in Tokyo, Japan."
city,Tokyo
phone,81 3 3423 1111
country,Japan
companyOfficers,[]
website,https://www.honda.co.jp
maxAge,1
address1,"2-1-1, Minami-Aoyama"
industry,Auto Manufacturers
address2,Minato-ku
ebitdaMargins,0.14739001
profitMargins,0.05562
grossMargins,0.2076
operatingCashflow,1193990946816
revenueGrowth,-0.022
operatingMargins,0.061869998
ebitda,2107854946304
targetLowPrice,34.61
recommendationKey,strong_buy
grossProfits,2730830000000
freeCashflow,1199929688064
targetMedianPrice,35.93
currentPrice,31.87
earningsGrowth,-0.317
currentRatio,1.376
returnOnAssets,0.0257
numberOfAnalystOpinions,2
targetMeanPrice,35.93
debtToEquity,78.762
returnOnEquity,0.09024
targetHighPrice,37.25
totalCash,3097809125376
totalDebt,7904834879488
totalRevenue,14300819226624
totalCashPerShare,1810.993
financialCurrency,JPY
revenuePerShare,8296.362
quickRatio,0.984
recommendationMean,1
exchange,NYQ
shortName,"Honda Motor Company, Ltd."
longName,"Honda Motor Co., Ltd."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,HMC
messageBoardId,finmb_278933
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,0.359
beta3Year,
enterpriseToEbitda,2.432
52WeekChange,0.14270353
morningStarRiskRating,
forwardEps,3.07
revenueQuarterlyGrowth,
sharesOutstanding,1726770048
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,5712.089
sharesShort,1639524
sharesPercentSharesOut,0.00090000004
fundFamily,
lastFiscalYearEnd,1617148800
heldPercentInstitutions,0.05118
netIncomeToCommon,795492024320
trailingEps,4.017
lastDividendValue,0.195
SandP52WeekChange,0.12185478
priceToBook,0.005579395
heldPercentInsiders,0
nextFiscalYearEnd,1680220800
yield,
mostRecentQuarter,1640908800
shortRatio,1.36
sharesShortPreviousMonthDate,1640908800
floatShares,1710216387
beta,0.968398
enterpriseValue,5126996623360
priceHint,2
threeYearAverageReturn,
lastSplitDate,1010620800
lastSplitFactor,4:1
legalType,
lastDividendDate,1388016000
morningStarOverallRating,
earningsQuarterlyGrowth,-0.321
priceToSalesTrailing12Months,0.003875259
dateShortInterest,1643587200
pegRatio,
ytdReturn,
forwardPE,10.381108
lastCapGain,
shortPercentOfFloat,
sharesShortPriorMonth,1505375
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,31.56
regularMarketOpen,31.8
twoHundredDayAverage,30.50525
trailingAnnualDividendYield,3.453739
payoutRatio,0.2351
volume24Hr,
regularMarketDayHigh,31.98
navPrice,
averageDailyVolume10Day,1263450
regularMarketPreviousClose,31.56
fiftyDayAverage,29.4086
trailingAnnualDividendRate,109
open,31.8
toCurrency,
averageVolume10days,1263450
expireDate,
algorithm,
dividendRate,1.4
exDividendDate,1632787200
circulatingSupply,
startDate,
regularMarketDayLow,31.69
currency,USD
trailingPE,7.933781
regularMarketVolume,1173712
lastMarket,
maxSupply,
openInterest,
marketCap,55419379712
volumeAllCurrencies,
strikePrice,
averageVolume,1065712
dayLow,31.69
ask,32.3
askSize,900
volume,1173712
fiftyTwoWeekHigh,33.42
fromCurrency,
fiveYearAvgDividendYield,3.41
fiftyTwoWeekLow,27.11
bid,30.75
tradeable,False
dividendYield,0.0438
bidSize,900
dayHigh,31.98
regularMarketPrice,31.87
preMarketPrice,
logo_url,https://logo.clearbit.com/honda.co.jp
