,info
zip,10019
sector,Real Estate
fullTimeEmployees,106
longBusinessSummary,"Urban Edge Properties is a NYSE listed real estate investment trust focused on managing, acquiring, developing, and redeveloping retail real estate in urban communities, primarily in the New York metropolitan region. Urban Edge owns 78 properties totaling 15.1 million square feet of gross leasable area."
city,New York
phone,212-956-2556
state,NY
country,United States
companyOfficers,[]
website,https://www.uedge.com
maxAge,1
address1,888 Seventh Avenue
industry,REIT—Diversified
address2,6th Floor
ebitdaMargins,0.44299
profitMargins,0.20634001
grossMargins,0.62385
operatingCashflow,131130000
revenueGrowth,0.409
operatingMargins,0.25261
ebitda,170011008
targetLowPrice,17.5
recommendationKey,buy
grossProfits,200253000
freeCashflow,85314624
targetMedianPrice,21
currentPrice,18.75
earningsGrowth,
currentRatio,14.968
returnOnAssets,0.02014
numberOfAnalystOpinions,5
targetMeanPrice,21.7
debtToEquity,162.235
returnOnEquity,0.081949994
targetHighPrice,25
totalCash,268952000
totalDebt,1646774016
totalRevenue,383784000
totalCashPerShare,2.296
financialCurrency,USD
revenuePerShare,3.281
quickRatio,12.575
recommendationMean,2.2
exchange,NYQ
shortName,Urban Edge Properties
longName,Urban Edge Properties
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,UE
messageBoardId,finmb_278421761
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,9.055
beta3Year,
enterpriseToEbitda,20.442
52WeekChange,0.06516445
morningStarRiskRating,
forwardEps,0.38
revenueQuarterlyGrowth,
sharesOutstanding,117138000
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,8.249
sharesShort,3101146
sharesPercentSharesOut,0.026500002
fundFamily,
lastFiscalYearEnd,1609372800
heldPercentInstitutions,0.98443
netIncomeToCommon,79151000
trailingEps,0.677
lastDividendValue,0.15
SandP52WeekChange,0.13729191
priceToBook,2.2730029
heldPercentInsiders,0.057239998
nextFiscalYearEnd,1672444800
yield,
mostRecentQuarter,1632960000
shortRatio,4.5
sharesShortPreviousMonthDate,1640908800
floatShares,116016779
beta,1.650919
enterpriseValue,3475329792
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,1639440000
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,5.967224
dateShortInterest,1643587200
pegRatio,8.01
ytdReturn,
forwardPE,49.342106
lastCapGain,
shortPercentOfFloat,0.0392
sharesShortPriorMonth,2531531
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,17.49
regularMarketOpen,18.71
twoHundredDayAverage,18.66615
trailingAnnualDividendYield,0.025728988
payoutRatio,0.67160004
volume24Hr,
regularMarketDayHigh,18.89
navPrice,
averageDailyVolume10Day,674680
regularMarketPreviousClose,17.49
fiftyDayAverage,18.3966
trailingAnnualDividendRate,0.45
open,18.71
toCurrency,
averageVolume10days,674680
expireDate,
algorithm,
dividendRate,0.6
exDividendDate,1639440000
circulatingSupply,
startDate,
regularMarketDayLow,18.32
currency,USD
trailingPE,27.695717
regularMarketVolume,3052036
lastMarket,
maxSupply,
openInterest,
marketCap,2290125056
volumeAllCurrencies,
strikePrice,
averageVolume,729624
dayLow,18.32
ask,18.73
askSize,1000
volume,3052036
fiftyTwoWeekHigh,20.325
fromCurrency,
fiveYearAvgDividendYield,4.07
fiftyTwoWeekLow,14
bid,18.7
tradeable,False
dividendYield,0.0343
bidSize,900
dayHigh,18.89
regularMarketPrice,18.75
preMarketPrice,17.99
logo_url,https://logo.clearbit.com/uedge.com
