,info
zip,10121
sector,Communication Services
fullTimeEmployees,2400
longBusinessSummary,"Madison Square Garden Entertainment Corp. engages in the entertainment business. It produces, presents, or hosts various live entertainment events, including concerts, family shows, and special events, as well as sporting events, such as professional boxing, college basketball and hockey, professional bull riding, mixed martial arts, and esports and wrestling in its venues, including Madison Square Garden, Hulu Theater at Madison Square Garden, Radio City Music Hall and Beacon Theatre, and The Chicago Theatre. The company also operates 61 entertainment dining and nightlife venues spanning 23 markets across five continents under the Tao, Marquee, Lavo, Beauty & Essex, Cath̩drale, Hakkasan, and Omnia brand names; and creates and operates New England's premier music festival. In addition, it features the Radio City Rockettes, which serves as the star for its Christmas Spectacular at Radio City Music Hall. The company was founded in 2006 and is based in New York, New York."
city,New York
phone,212 465 6000
state,NY
country,United States
companyOfficers,[]
website,https://www.msgentertainment.com
maxAge,1
address1,Two Pennsylvania Plaza
industry,Entertainment
ebitdaMargins,-0.41222998
profitMargins,-0.60948
grossMargins,0.38836
operatingCashflow,-54227000
revenueGrowth,2.06
operatingMargins,-0.57519
ebitda,-268792992
targetLowPrice,65
recommendationKey,buy
grossProfits,41361000
freeCashflow,-482901376
targetMedianPrice,92.5
currentPrice,80.79
earningsGrowth,
currentRatio,1.88
returnOnAssets,-0.04861
numberOfAnalystOpinions,8
targetMeanPrice,91.75
debtToEquity,95.995
returnOnEquity,-0.16133
targetHighPrice,115
totalCash,1258104960
totalDebt,2178924032
totalRevenue,652051968
totalCashPerShare,36.778
financialCurrency,USD
revenuePerShare,26.814
quickRatio,1.733
recommendationMean,2.1
exchange,NYQ
shortName,Madison Square Garden Entertain
longName,Madison Square Garden Entertainment Corp.
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,MSGE
messageBoardId,finmb_572161426
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,5.89
beta3Year,
enterpriseToEbitda,-14.288
52WeekChange,-0.15853661
morningStarRiskRating,
forwardEps,0.61
revenueQuarterlyGrowth,
sharesOutstanding,27340900
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,61.76
sharesShort,1133439
sharesPercentSharesOut,0.033099998
fundFamily,
lastFiscalYearEnd,1625011200
heldPercentInstitutions,0.92036
netIncomeToCommon,-406143008
trailingEps,-16.702
lastDividendValue,
SandP52WeekChange,0.13729191
priceToBook,1.3081282
heldPercentInsiders,0.0382
nextFiscalYearEnd,1688083200
yield,
mostRecentQuarter,1640908800
shortRatio,4.73
sharesShortPreviousMonthDate,1640908800
floatShares,26597805
beta,
enterpriseValue,3840397568
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,4.238362
dateShortInterest,1643587200
pegRatio,
ytdReturn,
forwardPE,132.44263
lastCapGain,
shortPercentOfFloat,0.0554
sharesShortPriorMonth,1540744
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,80.73
regularMarketOpen,80.45
twoHundredDayAverage,75.7293
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,81.68
navPrice,
averageDailyVolume10Day,349510
regularMarketPreviousClose,80.73
fiftyDayAverage,70.6456
trailingAnnualDividendRate,0
open,80.45
toCurrency,
averageVolume10days,349510
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,79.46
currency,USD
regularMarketVolume,230732
lastMarket,
maxSupply,
openInterest,
marketCap,2763632128
volumeAllCurrencies,
strikePrice,
averageVolume,320556
dayLow,79.46
ask,82
askSize,1100
volume,230732
fiftyTwoWeekHigh,121.42
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,60.26
bid,79
tradeable,False
dividendYield,
bidSize,800
dayHigh,81.68
regularMarketPrice,80.79
preMarketPrice,
logo_url,https://logo.clearbit.com/msgentertainment.com
