,info
sector,Basic Materials
fullTimeEmployees,5889
longBusinessSummary,"Sociedad QuÃ­mica y Minera de Chile S.A. produces and distributes specialty plant nutrients, iodine and its derivatives, lithium and its derivatives, potassium chloride and sulfate, industrial chemicals, and other products and services worldwide. The company offers specialty plant nutrients, including potassium nitrate, sodium nitrate, sodium potassium nitrate, specialty blends, and other specialty fertilizers for crops, such as vegetables, fruits, and industrial crops. It also provides iodine and its derivatives for use in medical, pharmaceutical, agricultural, and industrial applications comprising x-ray contrast media, polarizing films for LCD and LED, antiseptics, biocides and disinfectants, pharmaceutical synthesis, electronics, pigments, and dye components. In addition, the company offers lithium carbonates for various applications that include electrochemical materials for batteries, frits for the ceramic and enamel industries, heat-resistant glass, air conditioning chemicals, continuous casting powder for steel extrusion, primary aluminum smelting process, pharmaceuticals, and lithium derivatives. Further, it supplies lithium hydroxide for the lubricating greases industry, as well as cathodes for batteries. Additionally, it offers potassium chloride and potassium sulfate for various crops, including corn, rice, sugar, soybean, and wheat; industrial chemicals, including sodium nitrate, potassium nitrate, potassium chloride, and solar salts; and other fertilizers and blends. The company was founded in 1968 and is headquartered in Santiago, Chile."
city,Santiago de Chile
phone,56 22 425 2000
country,Chile
companyOfficers,[]
website,https://www.sqm.com
maxAge,1
address1,El Trovador No. 4285
industry,Chemicals
address2,6th Floor Las Condes
ebitdaMargins,0.33109
profitMargins,0.14437
grossMargins,0.29664
operatingCashflow,420585984
revenueGrowth,0.461
operatingMargins,0.24506001
ebitda,758812032
targetLowPrice,37.6
recommendationKey,buy
grossProfits,482870000
freeCashflow,18702250
targetMedianPrice,64.5
currentPrice,61.46
earningsGrowth,56.154
currentRatio,7.189
returnOnAssets,0.06042
numberOfAnalystOpinions,12
targetMeanPrice,65.88
debtToEquity,80.894
returnOnEquity,0.124630004
targetHighPrice,102
totalCash,2611174912
totalDebt,2689178880
totalRevenue,2291828992
totalCashPerShare,9.142
financialCurrency,USD
revenuePerShare,8.185
quickRatio,5.237
recommendationMean,2.5
exchange,NYQ
shortName,Sociedad Quimica y Minera S.A.
longName,Sociedad Química y Minera de Chile S.A.
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,SQM
messageBoardId,finmb_393339
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,7.711
beta3Year,
enterpriseToEbitda,23.289
52WeekChange,0.05947256
morningStarRiskRating,
forwardEps,3.74
revenueQuarterlyGrowth,
sharesOutstanding,285638016
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,11.502
sharesShort,2122099
sharesPercentSharesOut,0.0074
fundFamily,
lastFiscalYearEnd,1609372800
heldPercentInstitutions,0.41132998
netIncomeToCommon,330868992
trailingEps,1.182
lastDividendValue,1.4
SandP52WeekChange,0.12185478
priceToBook,5.3434186
heldPercentInsiders,0
nextFiscalYearEnd,1672444800
yield,
mostRecentQuarter,1632960000
shortRatio,1.45
sharesShortPreviousMonthDate,1640908800
floatShares,86759628
beta,0.715564
enterpriseValue,17672130560
priceHint,2
threeYearAverageReturn,
lastSplitDate,1461715200
lastSplitFactor,1027:1000
legalType,
lastDividendDate,1640908800
morningStarOverallRating,
earningsQuarterlyGrowth,61.304
priceToSalesTrailing12Months,7.6599574
dateShortInterest,1643587200
pegRatio,0.89
ytdReturn,
forwardPE,16.433155
lastCapGain,
shortPercentOfFloat,
sharesShortPriorMonth,1987370
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,62.96
regularMarketOpen,63.83
twoHundredDayAverage,52.9425
trailingAnnualDividendYield,0.009037484
payoutRatio,0.4816
volume24Hr,
regularMarketDayHigh,63.96
navPrice,
averageDailyVolume10Day,1601370
regularMarketPreviousClose,62.96
fiftyDayAverage,54.705
trailingAnnualDividendRate,0.569
open,63.83
toCurrency,
averageVolume10days,1601370
expireDate,
algorithm,
dividendRate,1.97
exDividendDate,1640908800
circulatingSupply,
startDate,
regularMarketDayLow,61.35
currency,USD
trailingPE,51.996613
regularMarketVolume,1209313
lastMarket,
maxSupply,
openInterest,
marketCap,17555312640
volumeAllCurrencies,
strikePrice,
averageVolume,1532074
dayLow,61.35
ask,61.66
askSize,800
volume,1209313
fiftyTwoWeekHigh,71.5
fromCurrency,
fiveYearAvgDividendYield,3.05
fiftyTwoWeekLow,40.53
bid,61
tradeable,False
dividendYield,0.0321
bidSize,1000
dayHigh,63.96
regularMarketPrice,61.46
preMarketPrice,
logo_url,https://logo.clearbit.com/sqm.com
