,info
zip,95134
sector,Technology
fullTimeEmployees,8800
longBusinessSummary,"Cadence Design Systems, Inc. provides software, hardware, services, and reusable integrated circuit (IC) design blocks worldwide. The company offers functional verification services, including emulation and prototyping hardware. Its functional verification offering consists of JasperGold, a formal verification platform; Xcelium, a parallel logic simulation platform; Palladium, an enterprise emulation platform; and Protium, a prototyping platform for chip verification. The company also provides digital IC design products, including Genus logic synthesis and RTL power solutions, as well as Modus software solution to reduce systems-on-chip design-for-test time; physical implementation tools, including place and route, optimization, and multiple patterning preparation; and signoff products to signoff the design as ready for manufacture by a silicon foundry. In addition, it offers custom IC design and simulation products to create schematic and physical representations of circuits down to the transistor level for analog, mixed-signal, custom digital, memory, and radio frequency designs; and system design and analysis products to develop printed circuit boards and IC packages, as well as to analyze electromagnetic, electro-thermal, and other multi-physics effects. Further, the company provides intellectual property (IP) products consisting of pre-verified and customizable functional blocks to integrate into customer's ICs; and verification IP and memory models to verify the correct interaction with dozens of design IP interface protocols. Additionally, it offers services related to methodology, education, and hosted design solutions, as well as technical support and maintenance services. Cadence Design Systems, Inc. was incorporated in 1988 and is headquartered in San Jose, California."
city,San Jose
phone,408 943 1234
state,CA
country,United States
companyOfficers,[]
website,https://www.cadence.com
maxAge,1
address1,Building 5
fax,408 428 5001
industry,Software—Application
address2,2655 Seely Avenue
ebitdaMargins,0.31043
profitMargins,0.23297001
grossMargins,0.89552003
operatingCashflow,1020622976
revenueGrowth,0.126
operatingMargins,0.26149
ebitda,923560000
targetLowPrice,127.3
recommendationKey,buy
grossProfits,2377393000
freeCashflow,797867264
targetMedianPrice,180
currentPrice,134.95
earningsGrowth,0.086
currentRatio,1.701
returnOnAssets,0.1164
numberOfAnalystOpinions,16
targetMeanPrice,179.14
debtToEquity,13.202
returnOnEquity,0.27576
targetHighPrice,210
totalCash,1013819008
totalDebt,347384992
totalRevenue,2975117056
totalCashPerShare,3.658
financialCurrency,USD
revenuePerShare,10.869
quickRatio,1.487
recommendationMean,2.4
exchange,NMS
shortName,"Cadence Design Systems, Inc."
longName,"Cadence Design Systems, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,CDNS
messageBoardId,finmb_25941
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,12.347
beta3Year,
enterpriseToEbitda,39.774
52WeekChange,0.013442516
morningStarRiskRating,
forwardEps,3.56
revenueQuarterlyGrowth,
sharesOutstanding,277140992
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,9.494
sharesShort,2640028
sharesPercentSharesOut,0.0095
fundFamily,
lastFiscalYearEnd,1609545600
heldPercentInstitutions,0.88064003
netIncomeToCommon,693113984
trailingEps,2.48
lastDividendValue,
SandP52WeekChange,0.12185478
priceToBook,14.21424
heldPercentInsiders,0.01287
nextFiscalYearEnd,1672617600
yield,
mostRecentQuarter,1633132800
shortRatio,1.52
sharesShortPreviousMonthDate,1640908800
floatShares,273097513
beta,1.154152
enterpriseValue,36733743104
priceHint,2
threeYearAverageReturn,
lastSplitDate,879724800
lastSplitFactor,2:1
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,0.091
priceToSalesTrailing12Months,12.570992
dateShortInterest,1643587200
pegRatio,2.43
ytdReturn,
forwardPE,37.907303
lastCapGain,
shortPercentOfFloat,0.0126
sharesShortPriorMonth,2324876
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,138.22
regularMarketOpen,138.62
twoHundredDayAverage,154.99036
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,139.22
navPrice,
averageDailyVolume10Day,1570720
regularMarketPreviousClose,138.22
fiftyDayAverage,163.503
trailingAnnualDividendRate,0
open,138.62
toCurrency,
averageVolume10days,1570720
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,134.05
currency,USD
trailingPE,54.41532
regularMarketVolume,2437265
lastMarket,
maxSupply,
openInterest,
marketCap,37400174592
volumeAllCurrencies,
strikePrice,
averageVolume,1592856
dayLow,134.05
ask,134.7
askSize,1100
volume,2437265
fiftyTwoWeekHigh,192.7
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,118.11
bid,132.6
tradeable,False
dividendYield,
bidSize,1000
dayHigh,139.22
regularMarketPrice,134.95
preMarketPrice,
logo_url,https://logo.clearbit.com/cadence.com
