,info
zip,01887
sector,Technology
longBusinessSummary,"Onto Innovation Inc. engages in the design, development, manufacture, and support of process control tools that performs macro defect inspection and metrology, lithography systems, and process control analytical software worldwide. It offers process and yield management solutions, and device packaging and test facilities through standalone systems for macro-defect inspection, packaging lithography, probe card test and analysis, and transparent and opaque thin film measurements; and process control software portfolio that includes solutions for standalone tools, groups of tools, or factory-wide suites. The company also provides spare parts and software licensing services. Its products are used by semiconductor wafer and advanced packaging device manufacturers; silicon wafer; light emitting diode; vertical-cavity surface-emitting laser; micro-electromechanical system; CMOS image sensor; power device; RF filter; data storage; and various industrial and scientific applications. The company was formerly known as Rudolph Technologies, Inc. Onto Innovation Inc. was founded in 1940 and is headquartered in Wilmington, Massachusetts."
city,Wilmington
phone,978 253 6200
state,MA
country,United States
companyOfficers,[]
website,https://www.ontoinnovation.com
maxAge,1
address1,16 Jonspin Road
industry,Semiconductor Equipment & Materials
ebitdaMargins,0.28297
profitMargins,0.18044001
grossMargins,0.54627
operatingCashflow,
revenueGrowth,0.455
operatingMargins,0.20063
ebitda,223232320
targetLowPrice,110
recommendationKey,buy
grossProfits,430954000
freeCashflow,
targetMedianPrice,120
currentPrice,92.165
earningsGrowth,1.31
currentRatio,6.135
returnOnAssets,0.06345
numberOfAnalystOpinions,5
targetMeanPrice,119
debtToEquity,
returnOnEquity,0.1058
targetHighPrice,125
totalCash,511343008
totalDebt,0
totalRevenue,788899008
totalCashPerShare,10.354
financialCurrency,USD
revenuePerShare,16.021
quickRatio,4.456
recommendationMean,1.8
exchange,NYQ
shortName,Onto Innovation Inc.
longName,Onto Innovation Inc.
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,ONTO
messageBoardId,finmb_33946
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,5.054
beta3Year,
enterpriseToEbitda,17.859
52WeekChange,0.4066409
morningStarRiskRating,
forwardEps,5.43
revenueQuarterlyGrowth,
sharesOutstanding,49278400
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,28.876
sharesShort,1053724
sharesPercentSharesOut,0.0214
fundFamily,
lastFiscalYearEnd,1640995200
heldPercentInstitutions,0.99063003
netIncomeToCommon,142348992
trailingEps,2.86
lastDividendValue,
SandP52WeekChange,0.13729191
priceToBook,3.191751
heldPercentInsiders,0.01459
nextFiscalYearEnd,1704067200
yield,
mostRecentQuarter,1640995200
shortRatio,2.44
sharesShortPreviousMonthDate,1640908800
floatShares,48812629
beta,0.970669
enterpriseValue,3986733824
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,1.347
priceToSalesTrailing12Months,5.757066
dateShortInterest,1643587200
pegRatio,1.5
ytdReturn,
forwardPE,16.973297
lastCapGain,
shortPercentOfFloat,0.0257
sharesShortPriorMonth,950030
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,91.08
regularMarketOpen,90.21
twoHundredDayAverage,79.05565
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,92.495
navPrice,
averageDailyVolume10Day,351510
regularMarketPreviousClose,91.08
fiftyDayAverage,94.1378
trailingAnnualDividendRate,0
open,90.21
toCurrency,
averageVolume10days,351510
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,89.685
currency,USD
trailingPE,32.225525
regularMarketVolume,107678
lastMarket,
maxSupply,
openInterest,
marketCap,4541743616
volumeAllCurrencies,
strikePrice,
averageVolume,359833
dayLow,89.685
ask,92.7
askSize,1000
volume,107678
fiftyTwoWeekHigh,106.09
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,52.165
bid,92.42
tradeable,False
dividendYield,
bidSize,1000
dayHigh,92.495
regularMarketPrice,92.165
preMarketPrice,91.08
logo_url,https://logo.clearbit.com/ontoinnovation.com
