,info
zip,D01 H104
sector,Consumer Cyclical
fullTimeEmployees,75000
longBusinessSummary,"Adient plc designs, develops, manufactures, and markets a range of seating systems and components for passenger cars, commercial vehicles, and light trucks. The company's seating solutions include frames, mechanisms, foams, head restraints, armrests, and trim covers. It serves automotive original equipment manufacturers in the Americas, including North America and South America; Europe, Middle East, and Africa; and Asia Pacific. The company was incorporated in 2016 and is based in Dublin, Ireland."
city,Dublin
phone,734 254 5000
country,Ireland
companyOfficers,[]
website,https://www.adient.com
maxAge,1
address1,25-28 North Wall Quay
industry,Auto Parts
address2,IFSC
ebitdaMargins,0.05768
profitMargins,0.08099
grossMargins,0.06966
operatingCashflow,260000000
revenueGrowth,-0.23
operatingMargins,0.03355
ebitda,789000000
targetLowPrice,38
recommendationKey,hold
grossProfits,953000000
freeCashflow,-786499968
targetMedianPrice,51.5
currentPrice,48.14
earningsGrowth,
currentRatio,1.449
returnOnAssets,0.02727
numberOfAnalystOpinions,10
targetMeanPrice,50
debtToEquity,136.274
returnOnEquity,0.52469003
targetHighPrice,66
totalCash,1520999936
totalDebt,4031000064
totalRevenue,13680000000
totalCashPerShare,16.116
financialCurrency,USD
revenuePerShare,145.223
quickRatio,0.858
recommendationMean,2.6
exchange,NYQ
shortName,Adient plc
longName,Adient plc
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
underlyingSymbol,
quoteType,EQUITY
symbol,ADNT
underlyingExchangeSymbol,
headSymbol,
messageBoardId,finmb_332155942
uuid,f18c46f1-b2d3-358f-8bb0-6ff66df06aa4
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,0.568
beta3Year,
enterpriseToEbitda,9.853
52WeekChange,
morningStarRiskRating,
forwardEps,5.2
revenueQuarterlyGrowth,
sharesOutstanding,94378000
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,25.175
sharesShort,2289438
sharesPercentSharesOut,0.024300002
fundFamily,
lastFiscalYearEnd,1632960000
heldPercentInstitutions,0.96008
netIncomeToCommon,1108000000
trailingEps,11.58
lastDividendValue,
SandP52WeekChange,
priceToBook,1.9122145
heldPercentInsiders,0.01264
nextFiscalYearEnd,1696032000
yield,
mostRecentQuarter,1632960000
shortRatio,2.38
sharesShortPreviousMonthDate,1636934400
floatShares,93265287
beta,3.033246
enterpriseValue,7774092800
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,0.33211672
dateShortInterest,1639526400
pegRatio,0.73
ytdReturn,
forwardPE,9.257692
lastCapGain,
shortPercentOfFloat,0.0274
sharesShortPriorMonth,2106131
category,
fiveYearAverageReturn,
previousClose,48.79
regularMarketOpen,48.59
twoHundredDayAverage,44.0328
trailingAnnualDividendYield,0.005636401
payoutRatio,0
volume24Hr,
regularMarketDayHigh,49.135
navPrice,
averageDailyVolume10Day,1155080
regularMarketPreviousClose,48.79
fiftyDayAverage,46.2756
trailingAnnualDividendRate,0.275
open,48.59
averageVolume10days,1155080
expireDate,
algorithm,
dividendRate,
exDividendDate,1540252800
circulatingSupply,
startDate,
regularMarketDayLow,47.91
currency,USD
trailingPE,4.1571674
regularMarketVolume,711451
lastMarket,
maxSupply,
openInterest,
marketCap,4543356928
volumeAllCurrencies,
strikePrice,
averageVolume,938200
dayLow,47.91
ask,48.41
askSize,1100
volume,711451
fiftyTwoWeekHigh,53.165
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,34.08
bid,48.31
tradeable,False
dividendYield,
bidSize,1400
dayHigh,49.135
regularMarketPrice,48.14
preMarketPrice,
logo_url,https://logo.clearbit.com/adient.com
