,info
zip,08102-1658
sector,Utilities
fullTimeEmployees,6400
longBusinessSummary,"American Water Works Company, Inc., through its subsidiaries, provides water and wastewater services in the United States. It offers water and wastewater services to approximately 1,700 communities in 14 states serving approximately 3.4 million active customers. The company serves residential customers; commercial customers, including food and beverage providers, commercial property developers and proprietors, and energy suppliers; fire service and private fire customers; industrial customers, such as large-scale manufacturers, mining, and production operations; public authorities comprising government buildings and other public sector facilities, such as schools and universities; and other utilities and community water and wastewater systems. It also provides water and wastewater services on various military installations; and undertakes contracts with municipal customers, primarily to operate and manage water and wastewater facilities, as well as offers other related services. In addition, the company operates approximately 80 surface water treatment plants; 480 groundwater treatment plants; 160 wastewater treatment plants; 52,500 miles of transmission, distribution, and collection mains and pipes; 1,100 groundwater wells; 1,700 water and wastewater pumping stations; 1,300 treated water storage facilities; and 76 dams. It serves approximately 14 million people with drinking water, wastewater, and other related services in 24 states. American Water Works Company, Inc. was founded in 1886 and is headquartered in Camden, New Jersey."
city,Camden
phone,856 955 4001
state,NJ
country,United States
companyOfficers,[]
website,https://www.amwater.com
maxAge,1
address1,1 Water Street
industry,Utilities—Regulated Water
ebitdaMargins,0.48599997
profitMargins,0.32137
grossMargins,0.54784
operatingCashflow,1440999936
revenueGrowth,0.03
operatingMargins,0.32417
ebitda,1910000000
targetLowPrice,148
recommendationKey,hold
grossProfits,2153000000
freeCashflow,-421624992
targetMedianPrice,174
currentPrice,148.26
earningsGrowth,3.424
currentRatio,0.726
returnOnAssets,0.03132
numberOfAnalystOpinions,13
targetMeanPrice,171.46
debtToEquity,151.781
returnOnEquity,0.18368
targetHighPrice,190
totalCash,133000000
totalDebt,11077000192
totalRevenue,3929999872
totalCashPerShare,0.732
financialCurrency,USD
revenuePerShare,21.593
quickRatio,0.328
recommendationMean,2.9
exchange,NYQ
shortName,"American Water Works Company, I"
longName,"American Water Works Company, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,AWK
messageBoardId,finmb_250885
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,9.64
beta3Year,
enterpriseToEbitda,19.836
52WeekChange,-0.023384511
morningStarRiskRating,
forwardEps,4.85
revenueQuarterlyGrowth,
sharesOutstanding,181538000
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,40.185
sharesShort,1895782
sharesPercentSharesOut,0.0104
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.87525004
netIncomeToCommon,1263000064
trailingEps,6.94
lastDividendValue,0.603
SandP52WeekChange,0.12185478
priceToBook,3.6894362
heldPercentInsiders,0.00226
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,1.87
sharesShortPreviousMonthDate,1640908800
floatShares,181272496
beta,0.385877
enterpriseValue,37886545920
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,1644192000
morningStarOverallRating,
earningsQuarterlyGrowth,3.448
priceToSalesTrailing12Months,6.85561
dateShortInterest,1643587200
pegRatio,4.05
ytdReturn,
forwardPE,30.56907
lastCapGain,
shortPercentOfFloat,0.0117999995
sharesShortPriorMonth,1698372
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,148.06
regularMarketOpen,147
twoHundredDayAverage,168.73985
trailingAnnualDividendYield,0.015919223
payoutRatio,0.3392
volume24Hr,
regularMarketDayHigh,149.455
navPrice,
averageDailyVolume10Day,1341240
regularMarketPreviousClose,148.06
fiftyDayAverage,167.6866
trailingAnnualDividendRate,2.357
open,147
toCurrency,
averageVolume10days,1341240
expireDate,
algorithm,
dividendRate,2.41
exDividendDate,1644192000
circulatingSupply,
startDate,
regularMarketDayLow,146.32
currency,USD
trailingPE,21.363111
regularMarketVolume,2489569
lastMarket,
maxSupply,
openInterest,
marketCap,26942545920
volumeAllCurrencies,
strikePrice,
averageVolume,923493
dayLow,146.32
ask,150
askSize,1100
volume,2489569
fiftyTwoWeekHigh,189.65
fromCurrency,
fiveYearAvgDividendYield,1.67
fiftyTwoWeekLow,131.01
bid,144
tradeable,False
dividendYield,0.0163
bidSize,1100
dayHigh,149.455
regularMarketPrice,148.26
preMarketPrice,
logo_url,https://logo.clearbit.com/amwater.com
