,info
zip,37203
sector,Healthcare
longBusinessSummary,"HCA Healthcare, Inc., through its subsidiaries, operates as a health care services company in the United States. The company operates general, acute care hospitals that offer medical and surgical services, including inpatient care, intensive care, cardiac care, diagnostic, and emergency services; and outpatient services, such as outpatient surgery, laboratory, radiology, respiratory therapy, cardiology, and physical therapy. It also operates psychiatric hospitals, which provide therapeutic programs comprising child, adolescent and adult psychiatric care, and adolescent and adult alcohol and drug abuse treatment and counseling. In addition, the company operates outpatient health care facilities consisting of freestanding ambulatory surgery centers, freestanding emergency care facilities, urgent care facilities, walk-in clinics, diagnostic and imaging centers, rehabilitation and physical therapy centers, radiation and oncology therapy centers, physician practices, and various other facilities. As of December 31, 2020, it operated 185 hospitals, which included 178 general, acute care hospitals, as well as five psychiatric hospitals and two rehabilitation hospitals; 121 freestanding surgery centers; and 21 freestanding endoscopy centers in 20 states and England. The company was formerly known as HCA Holdings, Inc. HCA Healthcare, Inc. was founded in 1968 and is headquartered in Nashville, Tennessee."
city,Nashville
phone,615 344 9551
state,TN
country,United States
companyOfficers,[]
website,https://www.hcahealthcare.com
maxAge,1
address1,One Park Plaza
industry,Medical Care Facilities
ebitdaMargins,0.21329
profitMargins,0.118389994
grossMargins,0.38283002
operatingCashflow,8958999552
revenueGrowth,0.054
operatingMargins,0.16473
ebitda,12531000320
targetLowPrice,250
recommendationKey,buy
grossProfits,22492000000
freeCashflow,4375000064
targetMedianPrice,289.5
currentPrice,244.1
earningsGrowth,0.393
currentRatio,1.413
returnOnAssets,0.12315
numberOfAnalystOpinions,24
targetMeanPrice,285.69
debtToEquity,2440.161
returnOnEquity,3.5247698
targetHighPrice,310
totalCash,1451000064
totalDebt,36333998080
totalRevenue,58752000000
totalCashPerShare,4.6
financialCurrency,USD
revenuePerShare,178.712
quickRatio,0.996
recommendationMean,2
exchange,NYQ
shortName,"HCA Healthcare, Inc."
longName,"HCA Healthcare, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,HCA
messageBoardId,finmb_261825
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,1.945
beta3Year,
enterpriseToEbitda,9.121
52WeekChange,0.39629328
morningStarRiskRating,
forwardEps,20.77
revenueQuarterlyGrowth,
sharesOutstanding,311023008
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,-2.958
sharesShort,2690982
sharesPercentSharesOut,0.0087
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.67649
netIncomeToCommon,6956000256
trailingEps,21.159
lastDividendValue,0.48
SandP52WeekChange,0.12185478
priceToBook,
heldPercentInsiders,0.23058
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,1.57
sharesShortPreviousMonthDate,1640908800
floatShares,241862522
beta,1.654898
enterpriseValue,114298535936
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,1639353600
morningStarOverallRating,
earningsQuarterlyGrowth,0.272
priceToSalesTrailing12Months,1.2922236
dateShortInterest,1643587200
pegRatio,0.92
ytdReturn,
forwardPE,11.752528
lastCapGain,
shortPercentOfFloat,0.0112
sharesShortPriorMonth,3503149
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,250.8
regularMarketOpen,250.05
twoHundredDayAverage,237.79315
trailingAnnualDividendYield,0.0076555023
payoutRatio,0.0907
volume24Hr,
regularMarketDayHigh,254.81
navPrice,
averageDailyVolume10Day,1351760
regularMarketPreviousClose,250.8
fiftyDayAverage,246.6758
trailingAnnualDividendRate,1.92
open,250.05
toCurrency,
averageVolume10days,1351760
expireDate,
algorithm,
dividendRate,2.24
exDividendDate,1647388800
circulatingSupply,
startDate,
regularMarketDayLow,243.06
currency,USD
trailingPE,11.536462
regularMarketVolume,1474266
lastMarket,
maxSupply,
openInterest,
marketCap,75920719872
volumeAllCurrencies,
strikePrice,
averageVolume,1529322
dayLow,243.06
ask,255.12
askSize,1400
volume,1474266
fiftyTwoWeekHigh,269.75
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,170.13
bid,241.92
tradeable,False
dividendYield,0.0089
bidSize,900
dayHigh,254.81
regularMarketPrice,244.1
preMarketPrice,
logo_url,https://logo.clearbit.com/hcahealthcare.com
