,info
zip,80021
sector,Consumer Cyclical
fullTimeEmployees,6100
longBusinessSummary,"Vail Resorts, Inc., through its subsidiaries, operates mountain resorts and urban ski areas in the United States. It operates through three segments: Mountain, Lodging, and Real Estate. The Mountain segment operates 37 destination mountain resorts and regional ski areas. This segment is also involved in the ancillary activities, including ski school, dining, and retail/rental operations, as well as real estate brokerage activities. The Lodging segment owns and/or manages various luxury hotels and condominiums, and other lodging properties under the RockResorts brand; various condominiums located in proximity to the company's mountain resorts; destination resorts; and golf courses, as well as offers resort ground transportation services. This segment operates owned and managed hotel and condominium units. The Real Estate segment owns, develops, and sells real estate properties. The company was incorporated in 1997 and is based in Broomfield, Colorado."
city,Broomfield
phone,303 404 1800
state,CO
country,United States
companyOfficers,[]
website,https://www.vailresorts.com
maxAge,1
address1,390 Interlocken Crescent
fax,303 404 6415
industry,Resorts & Casinos
ebitdaMargins,0.27392998
profitMargins,0.07284
grossMargins,0.44829
operatingCashflow,762278016
revenueGrowth,0.332
operatingMargins,0.14522
ebitda,535132000
targetLowPrice,302
recommendationKey,hold
grossProfits,868645000
freeCashflow,558130112
targetMedianPrice,335
currentPrice,278.96
earningsGrowth,
currentRatio,1.402
returnOnAssets,0.03036
numberOfAnalystOpinions,10
targetMeanPrice,345.2
debtToEquity,183.208
returnOnEquity,0.091350004
targetHighPrice,398
totalCash,1468380032
totalDebt,3053090048
totalRevenue,1953500032
totalCashPerShare,36.27
financialCurrency,USD
revenuePerShare,48.413
quickRatio,1.244
recommendationMean,2.6
exchange,NYQ
shortName,"Vail Resorts, Inc."
longName,"Vail Resorts, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,MTN
messageBoardId,finmb_36122
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,6.718
beta3Year,
enterpriseToEbitda,24.525
52WeekChange,-0.028256238
morningStarRiskRating,
forwardEps,9.94
revenueQuarterlyGrowth,
sharesOutstanding,40451200
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,35.385
sharesShort,543338
sharesPercentSharesOut,0.0134000005
fundFamily,
lastFiscalYearEnd,1627689600
heldPercentInstitutions,0.98202
netIncomeToCommon,142284000
trailingEps,3.483
lastDividendValue,0.88
SandP52WeekChange,0.16578865
priceToBook,7.8835664
heldPercentInsiders,0.0124699995
nextFiscalYearEnd,1690761600
yield,
mostRecentQuarter,1635638400
shortRatio,1.14
sharesShortPreviousMonthDate,1640908800
floatShares,40015985
beta,1.266036
enterpriseValue,13124193280
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,1640563200
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,5.7812905
dateShortInterest,1643587200
pegRatio,0.52
ytdReturn,
forwardPE,28.064386
lastCapGain,
shortPercentOfFloat,0.0179
sharesShortPriorMonth,820393
impliedSharesOutstanding,40482800
category,
fiveYearAverageReturn,
previousClose,279.25
regularMarketOpen,276.62
twoHundredDayAverage,319.09384
trailingAnnualDividendYield,0.003151298
payoutRatio,0.2507
volume24Hr,
regularMarketDayHigh,283.65
navPrice,
averageDailyVolume10Day,413680
regularMarketPreviousClose,279.25
fiftyDayAverage,307.8782
trailingAnnualDividendRate,0.88
open,276.62
toCurrency,
averageVolume10days,413680
expireDate,
algorithm,
dividendRate,3.52
exDividendDate,1640563200
circulatingSupply,
startDate,
regularMarketDayLow,276.585
currency,USD
trailingPE,80.09187
regularMarketVolume,364541
lastMarket,
maxSupply,
openInterest,
marketCap,11293751296
volumeAllCurrencies,
strikePrice,
averageVolume,381934
dayLow,276.585
ask,345
askSize,800
volume,364541
fiftyTwoWeekHigh,376.24
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,263.23
bid,278.24
tradeable,False
dividendYield,0.0126
bidSize,1200
dayHigh,283.65
regularMarketPrice,278.96
preMarketPrice,
logo_url,https://logo.clearbit.com/vailresorts.com
