,info
zip,26003
sector,Financial Services
fullTimeEmployees,2425
longBusinessSummary,"WesBanco, Inc. operates as the bank holding company for WesBanco Bank, Inc. that provides retail banking, corporate banking, personal and corporate trust, brokerage, and mortgage banking and insurance services. It operates in two segments, Community Banking, and Trust and Investment Services. The company offers commercial demand, individual demand, and time deposit accounts; money market accounts; interest bearing and non-interest bearing demand deposits, as well as savings deposits; and certificates of deposit. It also provides commercial real estate loans; commercial and industrial loans; residential real estate loans, including loans to purchase, construct, or refinance borrower's home; home equity lines of credit; installment loans to finance the purchase of automobiles, trucks, motorcycles, boats, and other recreational vehicles, as well as home equity installment loans, unsecured home improvement loans, and revolving lines of credit; and commercial, mortgage, and individual installment loans. In addition, the company offers trust and investment services, as well as various investment products comprising mutual funds and annuities; and securities brokerage services. Further, WesBanco, Inc., through its non-banking subsidiaries, acts as an agency that specializes in property, casualty, life, and title insurance, as well as benefit plan sales and administration to personal and commercial clients; provides broker dealer and discount brokerage services; holds investment securities and loans; and holds and leases commercial real estate properties, as well as acts as an investment adviser to a family of mutual funds. As of December 31, 2020, it operated 233 branches and 226 ATMs in West Virginia, Ohio, western Pennsylvania, Kentucky, southern Indiana, and Maryland, as well as six loan production offices in West Virginia, Ohio, western Pennsylvania, and Maryland. WesBanco, Inc. was founded in 1870 and is headquartered in Wheeling, West Virginia."
city,Wheeling
phone,304 234 9000
state,WV
country,United States
companyOfficers,[]
website,https://www.wesbanco.com
maxAge,1
address1,1 Bank Plaza
industry,Banks—Regional
ebitdaMargins,0
profitMargins,0.36900002
grossMargins,0
operatingCashflow,315116000
revenueGrowth,0.078
operatingMargins,0.49869
ebitda,
targetLowPrice,35
recommendationKey,hold
grossProfits,499924000
freeCashflow,
targetMedianPrice,38
currentPrice,35.315
earningsGrowth,0.049
currentRatio,
returnOnAssets,0.01441
numberOfAnalystOpinions,8
targetMeanPrice,38.06
debtToEquity,
returnOnEquity,0.088319995
targetHighPrice,41
totalCash,1148461952
totalDebt,557710016
totalRevenue,653020992
totalCashPerShare,18.163
financialCurrency,USD
revenuePerShare,9.809
quickRatio,
recommendationMean,2.9
exchange,NMS
shortName,"WesBanco, Inc."
longName,"WesBanco, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,WSBC
messageBoardId,finmb_313313
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,2.867
beta3Year,
enterpriseToEbitda,
52WeekChange,0.26447415
morningStarRiskRating,
forwardEps,2.55
revenueQuarterlyGrowth,
sharesOutstanding,63230500
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,40.407
sharesShort,806510
sharesPercentSharesOut,0.0128
fundFamily,
lastFiscalYearEnd,1609372800
heldPercentInstitutions,0.62205005
netIncomeToCommon,230728992
trailingEps,3.449
lastDividendValue,0.33
SandP52WeekChange,0.1614815
priceToBook,0.8739822
heldPercentInsiders,0.01908
nextFiscalYearEnd,1672444800
yield,
mostRecentQuarter,1632960000
shortRatio,2.56
sharesShortPreviousMonthDate,1638230400
floatShares,58741121
beta,1.050684
enterpriseValue,1872393984
priceHint,2
threeYearAverageReturn,
lastSplitDate,870652800
lastSplitFactor,3:2
legalType,
lastDividendDate,1639008000
morningStarOverallRating,
earningsQuarterlyGrowth,0.075
priceToSalesTrailing12Months,3.419469
dateShortInterest,1640908800
pegRatio,1.06
ytdReturn,
forwardPE,13.849019
lastCapGain,
shortPercentOfFloat,0.013099999
sharesShortPriorMonth,702580
impliedSharesOutstanding,
category,
fiveYearAverageReturn,
previousClose,36.91
regularMarketOpen,37
twoHundredDayAverage,35.357
trailingAnnualDividendYield,0.035491735
payoutRatio,0.3797
volume24Hr,
regularMarketDayHigh,37
navPrice,
averageDailyVolume10Day,220330
regularMarketPreviousClose,36.91
fiftyDayAverage,35.2262
trailingAnnualDividendRate,1.31
open,37
toCurrency,
averageVolume10days,220330
expireDate,
algorithm,
dividendRate,1.32
exDividendDate,1639008000
circulatingSupply,
startDate,
regularMarketDayLow,35.26
currency,USD
trailingPE,10.2392
regularMarketVolume,128672
lastMarket,
maxSupply,
openInterest,
marketCap,2232985088
volumeAllCurrencies,
strikePrice,
averageVolume,260870
dayLow,35.26
ask,35.45
askSize,800
volume,128672
fiftyTwoWeekHigh,39.87
fromCurrency,
fiveYearAvgDividendYield,3.44
fiftyTwoWeekLow,28.65
bid,35.43
tradeable,False
dividendYield,0.036
bidSize,800
dayHigh,37
regularMarketPrice,35.315
preMarketPrice,
logo_url,https://logo.clearbit.com/wesbanco.com
