,info
zip,95134
sector,Technology
longBusinessSummary,"Rambus Inc. provides semiconductor products in the United States, Taiwan, South Korea, Japan, Europe, Canada, Singapore, Asia, and internationally. The company offers DDR memory interface chips to module manufacturers and OEMs; physical interface and companion digital controller IPs for SoC designers; and portfolio of patents that covers memory architecture, high-speed serial links, and security products. It also provides technology licenses to support the implementation and adoption of technology in their products or services; and a range of services, which include know-how and technology transfer, product design and development, system integration, and other services. The company markets its products and services through its direct sales force and distributors. Rambus Inc. was incorporated in 1990 and is headquartered in San Jose, California."
city,San Jose
phone,408 462 8000
state,CA
country,United States
companyOfficers,[]
website,https://www.rambus.com
maxAge,1
address1,4453 North First Street
fax,408 462 8001
industry,Semiconductors
address2,Suite 100
ebitdaMargins,0.22557
profitMargins,0.05584
grossMargins,0.83505
operatingCashflow,
revenueGrowth,0.401
operatingMargins,0.09122
ebitda,74054320
targetLowPrice,28
recommendationKey,buy
grossProfits,274151000
freeCashflow,
targetMedianPrice,31
currentPrice,26.74
earningsGrowth,
currentRatio,2.561
returnOnAssets,0.01507
numberOfAnalystOpinions,6
targetMeanPrice,31.33
debtToEquity,23.049
returnOnEquity,0.02066
targetHighPrice,35
totalCash,485608992
totalDebt,198778000
totalRevenue,328304000
totalCashPerShare,4.449
financialCurrency,USD
revenuePerShare,2.97
quickRatio,2.489
recommendationMean,2.3
exchange,NMS
shortName,"Rambus, Inc."
longName,Rambus Inc.
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,RMBS
messageBoardId,finmb_33604
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,8.017
beta3Year,
enterpriseToEbitda,35.543
52WeekChange,0.24372089
morningStarRiskRating,
forwardEps,1.47
revenueQuarterlyGrowth,
sharesOutstanding,109365000
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,7.9
sharesShort,6410097
sharesPercentSharesOut,0.0586
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.87975
netIncomeToCommon,18334000
trailingEps,0.16
lastDividendValue,
SandP52WeekChange,0.12185478
priceToBook,3.38481
heldPercentInsiders,0.017029999
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,7.76
sharesShortPreviousMonthDate,1640908800
floatShares,108154536
beta,1.051218
enterpriseValue,2632134144
priceHint,2
threeYearAverageReturn,
lastSplitDate,961027200
lastSplitFactor,4:1
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,8.907659
dateShortInterest,1643587200
pegRatio,2.46
ytdReturn,
forwardPE,18.190475
lastCapGain,
shortPercentOfFloat,0.08180001
sharesShortPriorMonth,6123849
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,27.31
regularMarketOpen,27.3
twoHundredDayAverage,24.01825
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,27.55
navPrice,
averageDailyVolume10Day,1292000
regularMarketPreviousClose,27.31
fiftyDayAverage,27.1402
trailingAnnualDividendRate,0
open,27.3
toCurrency,
averageVolume10days,1292000
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,26.53
currency,USD
trailingPE,167.125
regularMarketVolume,1068342
lastMarket,
maxSupply,
openInterest,
marketCap,2924420096
volumeAllCurrencies,
strikePrice,
averageVolume,987811
dayLow,26.53
ask,26.87
askSize,800
volume,1068342
fiftyTwoWeekHigh,29.89
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,17.95
bid,26.03
tradeable,False
dividendYield,
bidSize,800
dayHigh,27.55
regularMarketPrice,26.74
preMarketPrice,
logo_url,https://logo.clearbit.com/rambus.com
