,info
zip,28209
sector,Basic Materials
longBusinessSummary,"Albemarle Corporation develops, manufactures, and markets engineered specialty chemicals worldwide. It operates through three segments: Lithium, Bromine Specialties, and Catalysts. The Lithium segment offers lithium compounds, including lithium carbonate, lithium hydroxide, lithium chloride, and lithium specialties; and reagents, such as butyllithium and lithium aluminum hydride for use in lithium batteries for consumer electronics and electric vehicles, high performance greases, thermoplastic elastomers for car tires, rubber soles, plastic bottles, catalysts for chemical reactions, organic synthesis processes in the areas of steroid chemistry and vitamins, life sciences, pharmaceutical industry, and other markets. It also provides cesium products for the chemical and pharmaceutical industries; zirconium, barium, and titanium products for pyrotechnical applications; technical services for the handling and use of reactive lithium products; and lithium-containing by-products recycling services. The Bromine Specialties segment offers bromine and bromine-based fire safety solutions; specialty chemicals, including elemental bromine, alkyl and inorganic bromides, brominated powdered activated carbon, and other bromine fine chemicals for use in chemical synthesis, oil and gas well drilling and completion fluids, mercury control, water purification, beef and poultry processing, and other industrial applications; and other specialty chemicals, such as tertiary amines, biocides, disinfectants, and sanitizers. The Catalysts segment provides hydroprocessing, isomerization, and akylation catalysts; fluidized catalytic cracking catalysts and additives; and organometallics and curatives. The company serves the energy storage, petroleum refining, consumer electronics, construction, automotive, lubricants, pharmaceuticals, crop protection, and custom chemistry services markets. Albemarle Corporation was founded in 1887 and is headquartered in Charlotte, North Carolina."
city,Charlotte
phone,980-299-5700
state,NC
country,United States
companyOfficers,[]
website,https://www.albemarle.com
maxAge,1
address1,4250 Congress Street
fax,980-299-5512
industry,Specialty Chemicals
address2,Suite 900
ebitdaMargins,0.22729999
profitMargins,0.03716
grossMargins,0.29986998
operatingCashflow,344256992
revenueGrowth,0.017
operatingMargins,0.15098
ebitda,756462976
targetLowPrice,80
recommendationKey,buy
grossProfits,997971000
freeCashflow,-23759124
targetMedianPrice,280
currentPrice,190.76
earningsGrowth,
currentRatio,1.071
returnOnAssets,0.02931
numberOfAnalystOpinions,21
targetMeanPrice,258.62
debtToEquity,41.24
returnOnEquity,0.03892
targetHighPrice,325
totalCash,439272000
totalDebt,2394238976
totalRevenue,3327956992
totalCashPerShare,3.754
financialCurrency,USD
revenuePerShare,28.729
quickRatio,0.567
recommendationMean,2.4
exchange,NYQ
shortName,Albemarle Corporation
longName,Albemarle Corporation
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,ALB
messageBoardId,finmb_18671
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,7.348
beta3Year,
enterpriseToEbitda,32.327
52WeekChange,0.21899164
morningStarRiskRating,
forwardEps,8.19
revenueQuarterlyGrowth,
sharesOutstanding,116976000
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,48.08
sharesShort,1747851
sharesPercentSharesOut,0.0149
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.82762
netIncomeToCommon,123672000
trailingEps,1.06
lastDividendValue,0.39
SandP52WeekChange,0.12185478
priceToBook,3.9675539
heldPercentInsiders,0.00315
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,1.74
sharesShortPreviousMonthDate,1640908800
floatShares,116593013
beta,
enterpriseValue,24454037504
priceHint,2
threeYearAverageReturn,
lastSplitDate,1172793600
lastSplitFactor,2:1
legalType,
lastDividendDate,1639612800
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,6.7051167
dateShortInterest,1643587200
pegRatio,1.07
ytdReturn,
forwardPE,23.29182
lastCapGain,
shortPercentOfFloat,0.0167
sharesShortPriorMonth,1696236
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,197.02
regularMarketOpen,200.02
twoHundredDayAverage,216.91415
trailingAnnualDividendYield,0
payoutRatio,1.4717
volume24Hr,
regularMarketDayHigh,201.4099
navPrice,
averageDailyVolume10Day,1723790
regularMarketPreviousClose,197.02
fiftyDayAverage,227.984
trailingAnnualDividendRate,0
open,200.02
toCurrency,
averageVolume10days,1723790
expireDate,
algorithm,
dividendRate,1.56
exDividendDate,1639612800
circulatingSupply,
startDate,
regularMarketDayLow,187.01
currency,USD
trailingPE,179.96227
regularMarketVolume,3040448
lastMarket,
maxSupply,
openInterest,
marketCap,22314340352
volumeAllCurrencies,
strikePrice,
averageVolume,1163895
dayLow,187.01
ask,198
askSize,900
volume,3040448
fiftyTwoWeekHigh,291.48
fromCurrency,
fiveYearAvgDividendYield,1.4
fiftyTwoWeekLow,133.82
bid,191.53
tradeable,False
dividendYield,0.0082
bidSize,800
dayHigh,201.4099
regularMarketPrice,190.76
preMarketPrice,
logo_url,https://logo.clearbit.com/albemarle.com
