,info
zip,02453
sector,Healthcare
fullTimeEmployees,1852
longBusinessSummary,"Repligen Corporation develops and commercializes bioprocessing technologies and systems for use in biological drug manufacturing process in North America, Europe, the Asia Pacific, and internationally. It offers Protein A ligands that are the binding components of Protein A affinity chromatography resins; and cell culture growth factor products. The company's chromatography products include OPUS pre-packed chromatography columns, which are used in the purification of biologics; and OPUS smaller-scale columns that are used in the high throughput process development screening, viral clearance validation studies, and scale down validation of chromatography processes. It also offers ELISA test kits; and chromatography resins under the CaptivA brand. In addition, the company offers filtration products, such as XCell Alternating Tangential Flow systems that are filtration devices used in upstream perfusion and cell culture processing; TangenX flat sheet cassettes, which are used in downstream biologic drug concentration and formulation processes; KrosFlo tangential flow filtration and tangential flow depth filtration systems; Spectra/Por laboratory and process dialysis products, and SpectraFlo dynamic dialysis systems; and ProConnex single-use hollow fiber. Further, it provides process analytics products, such as slope spectroscopy systems under the SoloVPE and FlowVPE brands. The company sells its products to life sciences, biopharmaceutical, and diagnostics companies; laboratory researchers; and contract manufacturing organizations. Repligen Corporation has collaboration agreements with Navigo Proteins GmbH to develop multiple affinity ligands; and Sartorius Stedim Biotech to create novel perfusion-enabled bioreactors. Repligen Corporation was incorporated in 1981 and is headquartered in Waltham, Massachusetts."
city,Waltham
phone,781 250 0111
state,MA
country,United States
companyOfficers,[]
website,https://www.repligen.com
maxAge,1
address1,Building 1
fax,781 250 0115
industry,Medical Instruments & Supplies
address2,Suite 100 41 Seyon Street
ebitdaMargins,0.33047
profitMargins,0.19133
grossMargins,0.59771
operatingCashflow,119016000
revenueGrowth,0.717
operatingMargins,0.27313
ebitda,221591008
targetLowPrice,230
recommendationKey,buy
grossProfits,400784000
freeCashflow,11682750
targetMedianPrice,320
currentPrice,180.68
earningsGrowth,0.391
currentRatio,2.483
returnOnAssets,0.05372
numberOfAnalystOpinions,9
targetMeanPrice,302.56
debtToEquity,20.916
returnOnEquity,0.07824
targetHighPrice,368
totalCash,603814016
totalDebt,366052992
totalRevenue,670534016
totalCashPerShare,10.913
financialCurrency,USD
revenuePerShare,12.188
quickRatio,1.922
recommendationMean,1.7
exchange,NMS
shortName,Repligen Corporation
longName,Repligen Corporation
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,RGEN
messageBoardId,finmb_33769
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,14.554
beta3Year,
enterpriseToEbitda,44.04
52WeekChange,-0.14276224
morningStarRiskRating,
forwardEps,3.75
revenueQuarterlyGrowth,
sharesOutstanding,55288500
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,31.635
sharesShort,2092135
sharesPercentSharesOut,0.0378
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.86393
netIncomeToCommon,128291000
trailingEps,2.24
lastDividendValue,
SandP52WeekChange,0.12185478
priceToBook,5.7113953
heldPercentInsiders,0.068179995
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,3.73
sharesShortPreviousMonthDate,1640908800
floatShares,51575166
beta,0.905519
enterpriseValue,9758807040
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,0.478
priceToSalesTrailing12Months,14.908375
dateShortInterest,1643587200
pegRatio,2.04
ytdReturn,
forwardPE,48.18133
lastCapGain,
shortPercentOfFloat,0.0381
sharesShortPriorMonth,1505666
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,182.42
regularMarketOpen,183
twoHundredDayAverage,236.93365
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,184.14
navPrice,
averageDailyVolume10Day,469730
regularMarketPreviousClose,182.42
fiftyDayAverage,217.7166
trailingAnnualDividendRate,0
open,183
toCurrency,
averageVolume10days,469730
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,176.17
currency,USD
trailingPE,80.66071
regularMarketVolume,428220
lastMarket,
maxSupply,
openInterest,
marketCap,9996572672
volumeAllCurrencies,
strikePrice,
averageVolume,442083
dayLow,176.17
ask,210
askSize,1000
volume,428220
fiftyTwoWeekHigh,327.32
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,162.29
bid,160.1
tradeable,False
dividendYield,
bidSize,1200
dayHigh,184.14
regularMarketPrice,180.68
preMarketPrice,
logo_url,https://logo.clearbit.com/repligen.com
