,info
zip,77002
sector,Energy
fullTimeEmployees,10529
longBusinessSummary,"Kinder Morgan, Inc. operates as an energy infrastructure company in North America. The company operates through four segments: Natural Gas Pipelines, Products Pipelines, Terminals, and CO2. The Natural Gas Pipelines segment owns and operates interstate and intrastate natural gas pipeline, and underground storage systems; natural gas gathering systems and natural gas processing and treating facilities; natural gas liquids fractionation facilities and transportation systems; and liquefied natural gas liquefaction and storage facilities. The Products Pipelines segment owns and operates refined petroleum products, and crude oil and condensate pipelines; and associated product terminals and petroleum pipeline transmix facilities. The Terminals segment owns and/or operates liquids and bulk terminals that stores and handles various commodities, including gasoline, diesel fuel, chemicals, ethanol, metals, and petroleum coke; and owns tankers. The CO2 segment produces, transports, and markets CO2 to recovery and production crude oil from mature oil fields; owns interests in/or operates oil fields and gasoline processing plants; and operates a crude oil pipeline system in West Texas, as well as owns and operates RNG and LNG facilities. It owns and operates approximately 83,000 miles of pipelines and 143 terminals. The company was formerly known as Kinder Morgan Holdco LLC and changed its name to Kinder Morgan, Inc. in February 2011. Kinder Morgan, Inc. was founded in 1936 and is headquartered in Houston, Texas."
city,Houston
phone,713 369 9000
state,TX
country,United States
companyOfficers,[]
website,https://www.kindermorgan.com
maxAge,1
address1,1001 Louisiana Street
industry,Oil & Gas Midstream
address2,Suite 1000
ebitdaMargins,0.39903998
profitMargins,0.10741
grossMargins,0.46653
operatingCashflow,5708000256
revenueGrowth,0.421
operatingMargins,0.27333
ebitda,6627999744
targetLowPrice,17
recommendationKey,hold
grossProfits,7749000000
freeCashflow,1248999936
targetMedianPrice,19
currentPrice,16.6
earningsGrowth,0.048
currentRatio,0.658
returnOnAssets,0.03986
numberOfAnalystOpinions,21
targetMeanPrice,19.12
debtToEquity,105.426
returnOnEquity,0.05737
targetHighPrice,22
totalCash,1252999936
totalDebt,33653000192
totalRevenue,16609999872
totalCashPerShare,0.553
financialCurrency,USD
revenuePerShare,7.33
quickRatio,0.492
recommendationMean,2.9
exchange,NYQ
shortName,"Kinder Morgan, Inc."
longName,"Kinder Morgan, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,KMI
messageBoardId,finmb_34952431
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,4.283
beta3Year,
enterpriseToEbitda,10.733
52WeekChange,0.094264984
morningStarRiskRating,
forwardEps,1.09
revenueQuarterlyGrowth,
sharesOutstanding,2267480064
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,13.594
sharesShort,34314687
sharesPercentSharesOut,0.0150999995
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.60027003
netIncomeToCommon,1770000000
trailingEps,0.781
lastDividendValue,0.27
SandP52WeekChange,0.12185478
priceToBook,1.221127
heldPercentInsiders,0.12517999
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,1.92
sharesShortPreviousMonthDate,1640908800
floatShares,1983572816
beta,0.925907
enterpriseValue,71138246656
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,1643328000
morningStarOverallRating,
earningsQuarterlyGrowth,0.049
priceToSalesTrailing12Months,2.2661152
dateShortInterest,1643587200
pegRatio,-4.41
ytdReturn,
forwardPE,15.229358
lastCapGain,
shortPercentOfFloat,0.0176
sharesShortPriorMonth,29677495
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,16.76
regularMarketOpen,16.75
twoHundredDayAverage,17.20485
trailingAnnualDividendYield,0.06443914
payoutRatio,1.375
volume24Hr,
regularMarketDayHigh,16.8153
navPrice,
averageDailyVolume10Day,16625460
regularMarketPreviousClose,16.76
fiftyDayAverage,16.7974
trailingAnnualDividendRate,1.08
open,16.75
toCurrency,
averageVolume10days,16625460
expireDate,
algorithm,
dividendRate,1.08
exDividendDate,1643328000
circulatingSupply,
startDate,
regularMarketDayLow,16.46
currency,USD
trailingPE,21.2548
regularMarketVolume,15781938
lastMarket,
maxSupply,
openInterest,
marketCap,37640171520
volumeAllCurrencies,
strikePrice,
averageVolume,17069911
dayLow,16.46
ask,16.68
askSize,1800
volume,15781938
fiftyTwoWeekHigh,19.29
fromCurrency,
fiveYearAvgDividendYield,4.87
fiftyTwoWeekLow,14.62
bid,16.46
tradeable,False
dividendYield,0.0651
bidSize,2200
dayHigh,16.8153
regularMarketPrice,16.6
preMarketPrice,
logo_url,https://logo.clearbit.com/kindermorgan.com
