,info
zip,06901
sector,Consumer Cyclical
longBusinessSummary,"Silgan Holdings Inc., together with its subsidiaries, manufactures and sells rigid packaging for consumer goods products in North America, Europe, and internationally. It operates through three segments: Metal Containers, Closures, and Plastic Containers. The Metal Containers segment manufactures and sells steel and aluminum containers for food products, such as pet food, vegetables, soups, proteins, tomato based products, adult nutritional drinks, fruits, and other miscellaneous food products, as well as general line metal containers primarily for chemicals. The Closures segment offers a range of metal and plastic closures, and dispensing systems for use in food, beverage, health care, garden, home, personal care, and beauty products, as well as capping/sealing equipment and detection systems. The Plastic Containers segment manufactures and sells custom designed and stock plastic containers for use in personal care and health care; food and beverage; household and industrial chemical; pharmaceutical; pet food and care; agricultural; automotive; and marine chemical products. This segment also provides plastic thermoformed barrier and non-barrier bowls, and trays for food products, such as soups, other ready-to-eat meals, and pet food products; and plastic closures, caps, sifters, and fitments, as well as thermoformed plastic tubs for food, household, and personal care products, including soft fabric wipes. The company markets its products primarily through direct sales force, as well as through a network of distributors and an online shopping catalog. Silgan Holdings Inc. was founded in 1987 and is headquartered in Stamford, Connecticut."
city,Stamford
phone,203 975 7110
state,CT
country,United States
companyOfficers,[]
website,https://www.silganholdings.com
maxAge,1
address1,4 Landmark Square
fax,203 975 7902
industry,Packaging & Containers
address2,Suite 400
ebitdaMargins,0.14919
profitMargins,0.06325
grossMargins,0.16177
operatingCashflow,556800000
revenueGrowth,0.173
operatingMargins,0.104119994
ebitda,847000000
targetLowPrice,40
recommendationKey,buy
grossProfits,918400000
freeCashflow,416415488
targetMedianPrice,51
currentPrice,43.96
earningsGrowth,0.408
currentRatio,1.543
returnOnAssets,0.05173
numberOfAnalystOpinions,14
targetMeanPrice,50.29
debtToEquity,242.734
returnOnEquity,0.25507998
targetHighPrice,62
totalCash,631400000
totalDebt,3793200128
totalRevenue,5677100032
totalCashPerShare,5.716
financialCurrency,USD
revenuePerShare,51.425
quickRatio,0.902
recommendationMean,2.3
exchange,NMS
shortName,Silgan Holdings Inc.
longName,Silgan Holdings Inc.
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,SLGN
messageBoardId,finmb_34335
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,1.377
beta3Year,
enterpriseToEbitda,9.228
52WeekChange,0.21603072
morningStarRiskRating,
forwardEps,4.08
revenueQuarterlyGrowth,
sharesOutstanding,110410000
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,14.146
sharesShort,1656593
sharesPercentSharesOut,0.015
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.70806
netIncomeToCommon,359100000
trailingEps,3.23
lastDividendValue,0.14
SandP52WeekChange,0.16484392
priceToBook,3.107592
heldPercentInsiders,0.24308
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,5.69
sharesShortPreviousMonthDate,1639526400
floatShares,83670262
beta,
enterpriseValue,7815732736
priceHint,2
threeYearAverageReturn,
lastSplitDate,1496102400
lastSplitFactor,2:1
legalType,
lastDividendDate,1638230400
morningStarOverallRating,
earningsQuarterlyGrowth,0.414
priceToSalesTrailing12Months,0.8549476
dateShortInterest,1642118400
pegRatio,1.88
ytdReturn,
forwardPE,10.774509
lastCapGain,
shortPercentOfFloat,0.0198
sharesShortPriorMonth,1736339
impliedSharesOutstanding,
category,
fiveYearAverageReturn,
previousClose,44.3
regularMarketOpen,43.13
twoHundredDayAverage,41.5326
trailingAnnualDividendYield,0.012641083
payoutRatio,0.17940001
volume24Hr,
regularMarketDayHigh,44.15
navPrice,
averageDailyVolume10Day,400060
regularMarketPreviousClose,44.3
fiftyDayAverage,42.2734
trailingAnnualDividendRate,0.56
open,43.13
toCurrency,
averageVolume10days,400060
expireDate,
algorithm,
dividendRate,0.56
exDividendDate,1638230400
circulatingSupply,
startDate,
regularMarketDayLow,43.96
currency,USD
trailingPE,13.609907
regularMarketVolume,4738
lastMarket,
maxSupply,
openInterest,
marketCap,4853623296
volumeAllCurrencies,
strikePrice,
averageVolume,324270
dayLow,43.96
ask,46.31
askSize,1100
volume,4738
fiftyTwoWeekHigh,44.88
fromCurrency,
fiveYearAvgDividendYield,1.33
fiftyTwoWeekLow,35.82
bid,42.78
tradeable,False
dividendYield,0.013300001
bidSize,1000
dayHigh,44.15
regularMarketPrice,43.96
preMarketPrice,
logo_url,https://logo.clearbit.com/silganholdings.com
