,info
zip,75225
sector,Energy
fullTimeEmployees,2225
longBusinessSummary,"Sunoco LP, together with its subsidiaries, distributes and retails motor fuels in the United States. It operates in two segments, Fuel Distribution and Marketing, and All Other. The Fuel Distribution and Marketing segment purchases motor fuel from independent refiners and oil companies and supplies it to independently operated dealer stations, distributors and other consumer of motor fuel, and partnership operated stations, as well as to commission agent locations. The All Other segment operates retail stores that offer motor fuel, merchandise, foodservice, and other services that include credit card processing, car washes, lottery, automated teller machines, money orders, prepaid phone cards, and wireless services. It also leases and subleases real estate properties; and operates terminal facilities on the Hawaiian Islands. As of December 31, 2020, the company operated 78 retail stores in Hawaii and New Jersey. Sunoco GP LLC serves as the general partner of the company. The company was formerly known as Susser Petroleum Partners LP and changed its name to Sunoco LP in October 2014. Sunoco LP was incorporated in 2012 and is headquartered in Dallas, Texas."
city,Dallas
phone,214 981 0700
state,TX
country,United States
companyOfficers,[]
website,https://www.sunocolp.com
maxAge,1
address1,8111 Westchester Drive
industry,Oil & Gas Refining & Marketing
address2,Suite 400
ebitdaMargins,0.05183
profitMargins,0.029779999
grossMargins,0.07672
operatingCashflow,543000000
revenueGrowth,0.94
operatingMargins,0.04177
ebitda,912000000
targetLowPrice,40
recommendationKey,buy
grossProfits,1350000000
freeCashflow,203500000
targetMedianPrice,45.5
currentPrice,42.26
earningsGrowth,0.238
currentRatio,1.339
returnOnAssets,0.0829
numberOfAnalystOpinions,8
targetMeanPrice,45.13
debtToEquity,467.941
returnOnEquity,0.72626
targetHighPrice,49
totalCash,25000000
totalDebt,3795000064
totalRevenue,17596000256
totalCashPerShare,0.299
financialCurrency,USD
revenuePerShare,211.06
quickRatio,0.633
recommendationMean,2.4
exchange,NYQ
shortName,Sunoco LP
longName,Sunoco LP
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,SUN
messageBoardId,finmb_20522974
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,0.415
beta3Year,
enterpriseToEbitda,8.012
52WeekChange,0.36278617
morningStarRiskRating,
forwardEps,4.94
revenueQuarterlyGrowth,
sharesOutstanding,83352096
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,9.693
sharesShort,917785
sharesPercentSharesOut,0.011
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.21132
netIncomeToCommon,446000000
trailingEps,5.28
lastDividendValue,0.826
SandP52WeekChange,0.12185478
priceToBook,4.359847
heldPercentInsiders,0.34616002
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,2.82
sharesShortPreviousMonthDate,1640908800
floatShares,54456218
beta,1.648433
enterpriseValue,7306683392
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,1644192000
morningStarOverallRating,
earningsQuarterlyGrowth,0.205
priceToSalesTrailing12Months,0.20095114
dateShortInterest,1643587200
pegRatio,3.63
ytdReturn,
forwardPE,8.554655
lastCapGain,
shortPercentOfFloat,0.020499999
sharesShortPriorMonth,1088232
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,42.13
regularMarketOpen,42.14
twoHundredDayAverage,38.88355
trailingAnnualDividendYield,0.07837645
payoutRatio,0.6254
volume24Hr,
regularMarketDayHigh,42.83
navPrice,
averageDailyVolume10Day,330250
regularMarketPreviousClose,42.13
fiftyDayAverage,41.8918
trailingAnnualDividendRate,3.302
open,42.14
toCurrency,
averageVolume10days,330250
expireDate,
algorithm,
dividendRate,3.3
exDividendDate,1644192000
circulatingSupply,
startDate,
regularMarketDayLow,42
currency,USD
trailingPE,8.003787
regularMarketVolume,256922
lastMarket,
maxSupply,
openInterest,
marketCap,3535936256
volumeAllCurrencies,
strikePrice,
averageVolume,312108
dayLow,42
ask,43.3
askSize,800
volume,256922
fiftyTwoWeekHigh,46.95
fromCurrency,
fiveYearAvgDividendYield,11.22
fiftyTwoWeekLow,30.01
bid,41.83
tradeable,False
dividendYield,0.078099996
bidSize,1000
dayHigh,42.83
regularMarketPrice,42.26
preMarketPrice,
logo_url,https://logo.clearbit.com/sunocolp.com
