,info
zip,85281
sector,Technology
fullTimeEmployees,2800
longBusinessSummary,"NortonLifeLock Inc. provides cyber safety solutions for consumers worldwide. The company offers Norton 360, an integrated platform provides extensive cyber safety coverage and a subscription service providing protection for PCs, Macs, and mobile devices against malware, viruses, adware, ransomware, and other online threats on various platforms; and LifeLock identity theft protection solution that offers monitoring, alerts, and restoration services to its customers. It also provides Norton Secure VPN solution enhances security and online privacy by providing an encrypted data tunnel; Privacy Monitor Assistant, an on-demand, white glove service where agents help members delete personal information from data brokers online; Home Title Protect product detects fraud and notifies members; and Avira Security, a consumer-focused portfolio of cybersecurity and privacy solutions. The company markets and sells its products and related services through retailers, telecom service providers, hardware original equipment manufacturers, and employee benefit providers, as well as e-commerce platform. It operates in the United States, Canada, Latin America, Europe, the Middle East, Africa, the Asia Pacific, and Japan. The company was formerly known as Symantec Corporation and changed its name to NortonLifeLock Inc. in November 2019. NortonLifeLock Inc. was founded in 1982 and is headquartered in Tempe, Arizona."
city,Tempe
phone,650 527 8000
state,AZ
country,United States
companyOfficers,[]
website,https://www.nortonLifeLock.com
maxAge,1
address1,60 East Rio Salado Parkway
industry,Software—Infrastructure
address2,Suite 1000
ebitdaMargins,0.47674
profitMargins,0.33067
grossMargins,0.85247004
operatingCashflow,1004000000
revenueGrowth,0.099
operatingMargins,0.43967998
ebitda,1312000000
targetLowPrice,27
recommendationKey,buy
grossProfits,2189000000
freeCashflow,1323000064
targetMedianPrice,30
currentPrice,27.97
earningsGrowth,0.14
currentRatio,0.748
returnOnAssets,0.11432
numberOfAnalystOpinions,7
targetMeanPrice,29.26
debtToEquity,
returnOnEquity,
targetHighPrice,31.6
totalCash,1780999936
totalDebt,3944000000
totalRevenue,2752000000
totalCashPerShare,3.061
financialCurrency,USD
revenuePerShare,4.733
quickRatio,0.688
recommendationMean,2.1
exchange,NMS
shortName,NortonLifeLock Inc.
longName,NortonLifeLock Inc.
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,NLOK
messageBoardId,finmb_35000
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,6.7
beta3Year,
enterpriseToEbitda,14.053
52WeekChange,0.36372507
morningStarRiskRating,
forwardEps,1.9
revenueQuarterlyGrowth,
sharesOutstanding,581860992
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,-0.168
sharesShort,26652738
sharesPercentSharesOut,0.0458
fundFamily,
lastFiscalYearEnd,1617321600
heldPercentInstitutions,0.99779
netIncomeToCommon,924000000
trailingEps,1.538
lastDividendValue,0.125
SandP52WeekChange,0.12185478
priceToBook,
heldPercentInsiders,0.00399
nextFiscalYearEnd,1680393600
yield,
mostRecentQuarter,1640908800
shortRatio,7.63
sharesShortPreviousMonthDate,1640908800
floatShares,579760788
beta,1.042764
enterpriseValue,18437660672
priceHint,2
threeYearAverageReturn,
lastSplitDate,1101859200
lastSplitFactor,2:1
legalType,
lastDividendDate,1645142400
morningStarOverallRating,
earningsQuarterlyGrowth,0.135
priceToSalesTrailing12Months,5.913754
dateShortInterest,1643587200
pegRatio,1.41
ytdReturn,
forwardPE,14.721052
lastCapGain,
shortPercentOfFloat,0.060900003
sharesShortPriorMonth,23680983
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,28.065
regularMarketOpen,27.95
twoHundredDayAverage,26.16585
trailingAnnualDividendYield,0.017815784
payoutRatio,0.3205
volume24Hr,
regularMarketDayHigh,28.22
navPrice,
averageDailyVolume10Day,6625650
regularMarketPreviousClose,28.065
fiftyDayAverage,26.614
trailingAnnualDividendRate,0.5
open,27.95
toCurrency,
averageVolume10days,6625650
expireDate,
algorithm,
dividendRate,0.5
exDividendDate,1645142400
circulatingSupply,
startDate,
regularMarketDayLow,27.43
currency,USD
trailingPE,18.185955
regularMarketVolume,8556382
lastMarket,
maxSupply,
openInterest,
marketCap,16274651136
volumeAllCurrencies,
strikePrice,
averageVolume,4347861
dayLow,27.43
ask,30.3
askSize,900
volume,8556382
fiftyTwoWeekHigh,30.92
fromCurrency,
fiveYearAvgDividendYield,1.6
fiftyTwoWeekLow,19.41
bid,27.25
tradeable,False
dividendYield,0.0179
bidSize,1000
dayHigh,28.22
regularMarketPrice,27.97
preMarketPrice,
logo_url,https://logo.clearbit.com/nortonLifeLock.com
