,info
zip,02110
sector,Financial Services
longBusinessSummary,"Eastern Bankshares, Inc. operates as the bank holding company for Eastern Bank that provides commercial banking products and services primarily to retail, commercial, and small business customers. It operates in two segments, Banking Business and Insurance Agency Business. The company provides interest-bearing and non interest-bearing checking deposits, money market deposits, savings deposits, and certificates of deposits, as well as debit and credit cards. It also offers commercial and industrial loans, commercial real estate and construction loans, business banking loans, residential real estate loans, and home equity and other consumer loans, as well as mortgage and personal loans, auto loans, preferred term loans, small business administration loans, and reserve lines of credit. In addition, the company provides cash reserves, cash management, merchant, escrow express, government banking, international banking, interest on lawyers trust accounts, pension planning, and business telephone banking services, as well as products and services for not-for-profit and healthcare. Further, it offers trust and investment products and services; community development and asset-based lending services; financial planning, portfolio management, wealth management, private banking, and fiduciary products; and electronic banking and foreign exchange services, as well as various insurance products. As of April 1, 2021, the company had approximately 110 locations in eastern Massachusetts, southern and coastal New Hampshire, and Rhode Island. Eastern Bankshares, Inc. was founded in 1818 and is headquartered in Boston, Massachusetts."
city,Boston
phone,800 327 8376
state,MA
country,United States
companyOfficers,[]
website,https://www.easternbank.com
maxAge,1
address1,265 Franklin Street
industry,Banks—Regional
ebitdaMargins,0
profitMargins,0.24445999
grossMargins,0
operatingCashflow,
revenueGrowth,0.239
operatingMargins,0.30893
ebitda,
targetLowPrice,24
recommendationKey,buy
grossProfits,632668000
freeCashflow,
targetMedianPrice,24
currentPrice,20.65
earningsGrowth,
currentRatio,
returnOnAssets,0.00783
numberOfAnalystOpinions,6
targetMeanPrice,24.5
debtToEquity,
returnOnEquity,0.04526
targetHighPrice,26
totalCash,1231792000
totalDebt,34278000
totalRevenue,632668032
totalCashPerShare,7.151
financialCurrency,USD
revenuePerShare,3.674
quickRatio,
recommendationMean,1.8
exchange,NMS
shortName,"Eastern Bankshares, Inc."
longName,"Eastern Bankshares, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,EBC
messageBoardId,finmb_13497672
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,3.729
beta3Year,
enterpriseToEbitda,
52WeekChange,0.26024842
morningStarRiskRating,
forwardEps,1.12
revenueQuarterlyGrowth,
sharesOutstanding,186758000
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,19.776
sharesShort,2339184
sharesPercentSharesOut,0.0125
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.49012002
netIncomeToCommon,154664992
trailingEps,0.898
lastDividendValue,0.08
SandP52WeekChange,0.14644158
priceToBook,1.044195
heldPercentInsiders,0.0928
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,3.42
sharesShortPreviousMonthDate,1639526400
floatShares,154676851
beta,
enterpriseValue,2359364608
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,1638403200
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,6.095697
dateShortInterest,1642118400
pegRatio,
ytdReturn,
forwardPE,18.4375
lastCapGain,
shortPercentOfFloat,0.0127
sharesShortPriorMonth,2248463
impliedSharesOutstanding,
category,
fiveYearAverageReturn,
previousClose,20.29
regularMarketOpen,20.09
twoHundredDayAverage,20.47355
trailingAnnualDividendYield,0.010842779
payoutRatio,0.5441
volume24Hr,
regularMarketDayHigh,20.77
navPrice,
averageDailyVolume10Day,751460
regularMarketPreviousClose,20.29
fiftyDayAverage,20.7478
trailingAnnualDividendRate,0.22
open,20.09
toCurrency,
averageVolume10days,751460
expireDate,
algorithm,
dividendRate,0.4
exDividendDate,1638403200
circulatingSupply,
startDate,
regularMarketDayLow,19.9901
currency,USD
trailingPE,22.995544
regularMarketVolume,1229894
lastMarket,
maxSupply,
openInterest,
marketCap,3856552704
volumeAllCurrencies,
strikePrice,
averageVolume,658137
dayLow,19.9901
ask,20.63
askSize,1000
volume,1229894
fiftyTwoWeekHigh,23.03
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,15.96
bid,19.75
tradeable,False
dividendYield,0.0194
bidSize,1200
dayHigh,20.77
regularMarketPrice,20.65
preMarketPrice,
logo_url,https://logo.clearbit.com/easternbank.com
