,info
zip,65708
sector,Technology
fullTimeEmployees,6714
longBusinessSummary,"Jack Henry & Associates, Inc. provides technology solutions and payment processing services primarily for financial services organizations in the United States. It operates through four segments: Core, Payments, Complementary, and Corporate and Other. The company offers information and transaction processing solutions for banks ranging from community to multi-billion-dollar asset institutions under the Jack Henry Banking brand; core data processing solutions for various credit unions under the Symitar brand; and specialized financial performance, imaging and payments processing, information security and risk management, retail delivery, and online and mobile solutions to financial institutions and corporate entities under the ProfitStars brand. It also provides a suite of integrated applications required to process deposit, loan, and general ledger transactions, as well as to maintain centralized customer/member information; and complementary products and services that enable core bank and credit union clients to respond to evolving customer/member demands. The company's Jack Henry Banking business brand offers SilverLake, a robust primarily designed for commercial-focused banks; CIF 20/20, a parameter-driven, easy-to-use system for banks; and Core Director, a cost-efficient system with point-and-click operation. Its Symitar business brand provides Episys, a robust designed for credit unions. In addition, the company offers digital products and services and electronic payment solutions; purchases and resells hardware systems, including servers, workstations, scanners, and other devices; and provides implementation, training, and support services. Jack Henry & Associates, Inc. was founded in 1976 and is headquartered in Monett, Missouri."
city,Monett
phone,417 235 6652
state,MO
country,United States
companyOfficers,[]
website,https://www.jackhenry.com
maxAge,1
address1,663 West Highway 60
industry,Information Technology Services
address2,PO Box 807
ebitdaMargins,0.26791
profitMargins,0.18545
grossMargins,0.40936002
operatingCashflow,
revenueGrowth,0.169
operatingMargins,0.23942
ebitda,499916000
targetLowPrice,163
recommendationKey,hold
grossProfits,694826000
freeCashflow,
targetMedianPrice,180.5
currentPrice,166.76
earningsGrowth,0.381
currentRatio,
returnOnAssets,
numberOfAnalystOpinions,8
targetMeanPrice,180
debtToEquity,8.828
returnOnEquity,
targetHighPrice,190
totalCash,44251000
totalDebt,123214000
totalRevenue,1866016000
totalCashPerShare,0.598
financialCurrency,USD
revenuePerShare,25.129
quickRatio,
recommendationMean,2.9
exchange,NMS
shortName,"Jack Henry & Associates, Inc."
longName,"Jack Henry & Associates, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,JKHY
messageBoardId,finmb_277617
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,6.988
beta3Year,
enterpriseToEbitda,26.083
52WeekChange,0.20186758
morningStarRiskRating,
forwardEps,5.15
revenueQuarterlyGrowth,
sharesOutstanding,74041000
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,18.853
sharesShort,2431016
sharesPercentSharesOut,0.0328
fundFamily,
lastFiscalYearEnd,1625011200
heldPercentInstitutions,0.92642
netIncomeToCommon,346054016
trailingEps,4.66
lastDividendValue,0.46
SandP52WeekChange,0.16578865
priceToBook,8.845276
heldPercentInsiders,0.00969
nextFiscalYearEnd,1688083200
yield,
mostRecentQuarter,1640908800
shortRatio,4.16
sharesShortPreviousMonthDate,1640908800
floatShares,73384288
beta,0.600696
enterpriseValue,13039105024
priceHint,2
threeYearAverageReturn,
lastSplitDate,983750400
lastSplitFactor,2:1
legalType,
lastDividendDate,1638403200
morningStarOverallRating,
earningsQuarterlyGrowth,0.329
priceToSalesTrailing12Months,6.6168118
dateShortInterest,1643587200
pegRatio,2.63
ytdReturn,
forwardPE,32.38058
lastCapGain,
shortPercentOfFloat,0.0434
sharesShortPriorMonth,3284732
impliedSharesOutstanding,
category,
fiveYearAverageReturn,
previousClose,175.04
regularMarketOpen,172.45
twoHundredDayAverage,165.369
trailingAnnualDividendYield,0.010511884
payoutRatio,0.39560002
volume24Hr,
regularMarketDayHigh,173.07
navPrice,
averageDailyVolume10Day,790140
regularMarketPreviousClose,175.04
fiftyDayAverage,164.454
trailingAnnualDividendRate,1.84
open,172.45
toCurrency,
averageVolume10days,790140
expireDate,
algorithm,
dividendRate,1.84
exDividendDate,1638403200
circulatingSupply,
startDate,
regularMarketDayLow,166.57
currency,USD
trailingPE,35.785408
regularMarketVolume,999122
lastMarket,
maxSupply,
openInterest,
marketCap,12347076608
volumeAllCurrencies,
strikePrice,
averageVolume,624962
dayLow,166.57
ask,168.71
askSize,800
volume,999122
fiftyTwoWeekHigh,179.98
fromCurrency,
fiveYearAvgDividendYield,1.08
fiftyTwoWeekLow,143.61
bid,166.94
tradeable,False
dividendYield,0.0105
bidSize,900
dayHigh,173.07
regularMarketPrice,166.76
preMarketPrice,172.98
logo_url,https://logo.clearbit.com/jackhenry.com
