,info
zip,32202
sector,Industrials
fullTimeEmployees,20919
longBusinessSummary,"CSX Corporation, together with its subsidiaries, provides rail-based freight transportation services. The company offers rail services; and transportation of intermodal containers and trailers, as well as other transportation services, such as rail-to-truck transfers and bulk commodity operations. It transports chemicals, agricultural and food products, automotive, minerals, forest products, fertilizers, and metals and equipment; and coal, coke, and iron ore to electricity-generating power plants, steel manufacturers, and industrial plants, as well as exports coal to deep-water port facilities. The company also offers intermodal transportation services through a network of approximately 30 terminals transporting manufactured consumer goods in containers; and drayage services, including the pickup and delivery of intermodal shipments. It serves the automotive industry with distribution centers and storage locations, as well as connects non-rail served customers through transferring products, such as plastics and ethanol from rail to trucks. The company operates approximately 19,500 route mile rail network, which serves various population centers in 23 states east of the Mississippi River, the District of Columbia, and the Canadian provinces of Ontario and Quebec, as well as owns and leases approximately 3,500 locomotives. It also serves production and distribution facilities through track connections. CSX Corporation was incorporated in 1978 and is headquartered in Jacksonville, Florida."
city,Jacksonville
phone,904 359 3200
state,FL
country,United States
companyOfficers,[]
website,https://www.csx.com
maxAge,1
address1,500 Water Street
industry,Railroads
address2,15th Floor
ebitdaMargins,0.53051
profitMargins,0.30195
grossMargins,0.53051
operatingCashflow,5098999808
revenueGrowth,0.213
operatingMargins,0.41711
ebitda,6642999808
targetLowPrice,25
recommendationKey,buy
grossProfits,6643000000
freeCashflow,2717125120
targetMedianPrice,41
currentPrice,34.66
earningsGrowth,0.271
currentRatio,1.734
returnOnAssets,0.08128
numberOfAnalystOpinions,24
targetMeanPrice,39.96
debtToEquity,125.244
returnOnEquity,0.28418
targetHighPrice,45
totalCash,2316000000
totalDebt,16908000256
totalRevenue,12522000384
totalCashPerShare,1.056
financialCurrency,USD
revenuePerShare,5.565
quickRatio,1.551
recommendationMean,2.1
exchange,NMS
shortName,CSX Corporation
longName,CSX Corporation
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,CSX
messageBoardId,finmb_257948
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,7.237
beta3Year,
enterpriseToEbitda,13.642
52WeekChange,0.12313676
morningStarRiskRating,
forwardEps,1.95
revenueQuarterlyGrowth,
sharesOutstanding,2217979904
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,6.127
sharesShort,22230544
sharesPercentSharesOut,0.01
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.76894
netIncomeToCommon,3780999936
trailingEps,1.68
lastDividendValue,0.093
SandP52WeekChange,0.12185478
priceToBook,5.6569285
heldPercentInsiders,0.00151
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,1.43
sharesShortPreviousMonthDate,1640908800
floatShares,2190625773
beta,1.231725
enterpriseValue,90624876544
priceHint,2
threeYearAverageReturn,
lastSplitDate,1624924800
lastSplitFactor,3:1
legalType,
lastDividendDate,1638144000
morningStarOverallRating,
earningsQuarterlyGrowth,0.229
priceToSalesTrailing12Months,6.1392097
dateShortInterest,1643587200
pegRatio,1.19
ytdReturn,
forwardPE,17.774359
lastCapGain,
shortPercentOfFloat,0.0101
sharesShortPriorMonth,22635287
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,35.1
regularMarketOpen,35.05
twoHundredDayAverage,33.7387
trailingAnnualDividendYield,0.010626781
payoutRatio,0.2218
volume24Hr,
regularMarketDayHigh,35.395
navPrice,
averageDailyVolume10Day,13224000
regularMarketPreviousClose,35.1
fiftyDayAverage,35.6238
trailingAnnualDividendRate,0.373
open,35.05
toCurrency,
averageVolume10days,13224000
expireDate,
algorithm,
dividendRate,0.4
exDividendDate,1638144000
circulatingSupply,
startDate,
regularMarketDayLow,34.61
currency,USD
trailingPE,20.630953
regularMarketVolume,14074443
lastMarket,
maxSupply,
openInterest,
marketCap,76875186176
volumeAllCurrencies,
strikePrice,
averageVolume,13678280
dayLow,34.61
ask,34.66
askSize,900
volume,14074443
fiftyTwoWeekHigh,38.01
fromCurrency,
fiveYearAvgDividendYield,1.3
fiftyTwoWeekLow,29.05
bid,34.56
tradeable,False
dividendYield,0.0115
bidSize,1800
dayHigh,35.395
regularMarketPrice,34.66
preMarketPrice,
logo_url,https://logo.clearbit.com/csx.com
