,info
zip,75240
sector,Utilities
fullTimeEmployees,4684
longBusinessSummary,"Atmos Energy Corporation, together with its subsidiaries, engages in the regulated natural gas distribution, and pipeline and storage businesses in the United States. It operates through two segments, Distribution, and Pipeline and Storage. The Distribution segment is involved in the regulated natural gas distribution and related sales operations in eight states. This segment distributes natural gas to approximately three million residential, commercial, public authority, and industrial customers. As of September 30, 2021, it owned 71,921 miles of underground distribution and transmission mains. The Pipeline and Storage segment engages in the pipeline and storage operations. This segment transports natural gas for third parties and manages five underground storage reservoirs in Texas; and provides ancillary services to the pipeline industry, including parking arrangements, lending, and inventory sales. As of September 30, 2021, it owned 5,699 miles of gas transmission lines. Atmos Energy Corporation was founded in 1906 and is headquartered in Dallas, Texas."
city,Dallas
phone,972 934 9227
state,TX
country,United States
companyOfficers,[]
website,https://www.atmosenergy.com
maxAge,1
address1,1800 Three Lincoln Centre
industry,Utilities—Regulated Gas
address2,5430 LBJ Freeway
ebitdaMargins,0.38763002
profitMargins,0.19884
grossMargins,0.48224998
operatingCashflow,-1179495936
revenueGrowth,0.107
operatingMargins,0.2477
ebitda,1358946944
targetLowPrice,101
recommendationKey,buy
grossProfits,1695754000
freeCashflow,-3235320576
targetMedianPrice,116
currentPrice,106.04
earningsGrowth,0.088
currentRatio,0.956
returnOnAssets,0.02932
numberOfAnalystOpinions,7
targetMeanPrice,114.57
debtToEquity,96.225
returnOnEquity,0.08993
targetHighPrice,126
totalCash,325872000
totalDebt,7976602112
totalRevenue,3505796096
totalCashPerShare,2.406
financialCurrency,USD
revenuePerShare,26.672
quickRatio,0.245
recommendationMean,2.4
exchange,NYQ
shortName,Atmos Energy Corporation
longName,Atmos Energy Corporation
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,ATO
messageBoardId,finmb_252684
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,6.279
beta3Year,
enterpriseToEbitda,16.198
52WeekChange,0.18599713
morningStarRiskRating,
forwardEps,5.9
revenueQuarterlyGrowth,
sharesOutstanding,135432000
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,61.211
sharesShort,3215128
sharesPercentSharesOut,0.023699999
fundFamily,
lastFiscalYearEnd,1632960000
heldPercentInstitutions,0.90599996
netIncomeToCommon,696614016
trailingEps,5.294
lastDividendValue,0.68
SandP52WeekChange,0.12185478
priceToBook,1.7323685
heldPercentInsiders,0.00801
nextFiscalYearEnd,1696032000
yield,
mostRecentQuarter,1640908800
shortRatio,2.68
sharesShortPreviousMonthDate,1640908800
floatShares,134369134
beta,0.470909
enterpriseValue,22011969536
priceHint,2
threeYearAverageReturn,
lastSplitDate,769132800
lastSplitFactor,3:2
legalType,
lastDividendDate,1645056000
morningStarOverallRating,
earningsQuarterlyGrowth,0.145
priceToSalesTrailing12Months,4.096419
dateShortInterest,1643587200
pegRatio,2.67
ytdReturn,
forwardPE,17.972881
lastCapGain,
shortPercentOfFloat,0.030299999
sharesShortPriorMonth,2983450
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,106.66
regularMarketOpen,105.25
twoHundredDayAverage,98.1654
trailingAnnualDividendYield,0.023954622
payoutRatio,0.48479998
volume24Hr,
regularMarketDayHigh,107.09
navPrice,
averageDailyVolume10Day,1083880
regularMarketPreviousClose,106.66
fiftyDayAverage,104.033
trailingAnnualDividendRate,2.555
open,105.25
toCurrency,
averageVolume10days,1083880
expireDate,
algorithm,
dividendRate,2.72
exDividendDate,1645056000
circulatingSupply,
startDate,
regularMarketDayLow,105.25
currency,USD
trailingPE,20.030222
regularMarketVolume,2331374
lastMarket,
maxSupply,
openInterest,
marketCap,14361209856
volumeAllCurrencies,
strikePrice,
averageVolume,1207835
dayLow,105.25
ask,109
askSize,900
volume,2331374
fiftyTwoWeekHigh,109.22
fromCurrency,
fiveYearAvgDividendYield,2.21
fiftyTwoWeekLow,84.59
bid,103
tradeable,False
dividendYield,0.0257
bidSize,900
dayHigh,107.09
regularMarketPrice,106.04
preMarketPrice,
logo_url,https://logo.clearbit.com/atmosenergy.com
