,info
zip,78750
sector,Technology
fullTimeEmployees,1749
longBusinessSummary,"Q2 Holdings, Inc. provides cloud-based digital banking solutions to regional and community financial institutions (RCFIs) in the United States. The company offers Q2 Digital Banking and Transactions, a browser-based digital banking solution that delivers RCFI-branded digital banking capabilities; Q2mobility App, a mobile and tablet digital banking solution; Q2mobile Remote Deposit Capture, a partnered solution that allows remote check deposit capture; and Q2 Person-to-Person Payments, a partnered integrated person-to-person payments solution. It also provides Q2 Business Solutions, a digital banking solutions to commercial end users; Q2 Sentinel, a security analytics solution; Q2 Patrol, an event-driven validation product; Q2 SMART, a targeting and messaging platform; and Q2 CardSwap that allows account holders receiving newly issued cards to automatically change their payment information. In addition, the company offers Q2 Gro, a digital account opening, and digital sales and marketing platform; Q2 Biller Direct, a bill payment solution; Centrix Dispute Tracking System, an electronic transaction dispute management solution; Centrix Payments I.Q. System, an ACH file monitoring and risk reporting solution; Centrix Exact/Transaction Management System, a fraud prevention tool; and Q2 Caliper Software Development Kit. Futher, it provides Q2 Contextual PFM, which allows end users to add external accounts and view them together with internal accounts on digital banking home page; Q2 Goals that enables end users to establish and save towards specific savings goals; Q2 Cloud Lending, a digital lending and leasing platform; PrecisionLender platform, a cloud-based, data-driven sales enablement, pricing, and portfolio management solution; and Q2 BaaS, a portfolio of open API financial services. The company was formerly known as CBG Holdings, Inc. and changed its name to Q2 Holdings, Inc. in March 2013. Q2 Holdings, Inc. was founded in 2004 and is headquartered in Austin, Texas."
city,Austin
phone,512 275 0072
state,TX
country,United States
companyOfficers,[]
website,https://www.q2.com
maxAge,1
address1,13785 Research Boulevard
industry,Software—Application
address2,Suite 150
ebitdaMargins,-0.09751
profitMargins,-0.2631
grossMargins,0.44259
operatingCashflow,10703000
revenueGrowth,0.221
operatingMargins,-0.16258
ebitda,-46396000
targetLowPrice,80
recommendationKey,buy
grossProfits,175529000
freeCashflow,59448376
targetMedianPrice,104.5
currentPrice,60.15
earningsGrowth,
currentRatio,3.075
returnOnAssets,-0.036170002
numberOfAnalystOpinions,14
targetMeanPrice,106.43
debtToEquity,106.658
returnOnEquity,-0.20538999
targetHighPrice,135
totalCash,394576000
totalDebt,620460992
totalRevenue,475815008
totalCashPerShare,6.945
financialCurrency,USD
revenuePerShare,8.52
quickRatio,2.741
recommendationMean,1.8
exchange,NYQ
shortName,"Q2 Holdings, Inc."
longName,"Q2 Holdings, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,QTWO
messageBoardId,finmb_44263730
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,8.355
beta3Year,
enterpriseToEbitda,-85.68
52WeekChange,-0.55837005
morningStarRiskRating,
forwardEps,0.38
revenueQuarterlyGrowth,
sharesOutstanding,56816800
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,10.239
sharesShort,3339062
sharesPercentSharesOut,0.0588
fundFamily,
lastFiscalYearEnd,1609372800
heldPercentInstitutions,1.1099601
netIncomeToCommon,-125186000
trailingEps,-2.242
lastDividendValue,
SandP52WeekChange,0.1614815
priceToBook,5.874597
heldPercentInsiders,0.029089998
nextFiscalYearEnd,1672444800
yield,
mostRecentQuarter,1632960000
shortRatio,8.35
sharesShortPreviousMonthDate,1638230400
floatShares,55218004
beta,1.413076
enterpriseValue,3975227648
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,7.1824775
dateShortInterest,1640908800
pegRatio,7.11
ytdReturn,
forwardPE,158.28947
lastCapGain,
shortPercentOfFloat,0.0612
sharesShortPriorMonth,3478784
impliedSharesOutstanding,
category,
fiveYearAverageReturn,
previousClose,65.99
regularMarketOpen,63.62
twoHundredDayAverage,88.6886
trailingAnnualDividendYield,
payoutRatio,0
volume24Hr,
regularMarketDayHigh,64.23
navPrice,
averageDailyVolume10Day,497110
regularMarketPreviousClose,65.99
fiftyDayAverage,77.5462
trailingAnnualDividendRate,
open,63.62
toCurrency,
averageVolume10days,497110
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,60.131
currency,USD
regularMarketVolume,526287
lastMarket,
maxSupply,
openInterest,
marketCap,3417530624
volumeAllCurrencies,
strikePrice,
averageVolume,447567
dayLow,60.131
ask,0
askSize,900
volume,526287
fiftyTwoWeekHigh,148.56
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,60.13
bid,0
tradeable,False
dividendYield,
bidSize,1100
dayHigh,64.23
regularMarketPrice,60.15
preMarketPrice,61.35
logo_url,https://logo.clearbit.com/q2.com
