,info
zip,1709
sector,Basic Materials
fullTimeEmployees,80000
longBusinessSummary,"Sibanye Stillwater Limited operates as a precious metals mining company in South Africa, the United States, Zimbabwe, Canada, and Argentina. The company produces gold; platinum group metals (PGMs), including palladium, platinum, and rhodium; and by-products, such as iridium, ruthenium, nickel, copper, and chrome. It owns the East Boulder and Stillwater mines located in Montana, the United States; and Columbus metallurgical complex, which smelts the material mined to produce PGM-rich filter cake, as well as conducts PGM recycling activities. The company is also involved in the Kroondal, Rustenburg, Marikana, and Platinum Mile operations situated in South Africa; Mimosa located on the southern portion of the Great Dyke in Zimbabwe; the Driefontein, Kloof, and Cooke surface operations located on the West Rand of the Witwatersrand Basin; and the Beatrix situated in the southern Free State. In addition, it owns an interest in surface tailings retreatment facilities; the Marathon PGM project in Ontario, Canada; the Altar and Rio Grande copper gold projects in the Andes in north-west Argentina; the Hoedspruit and Zondernaam PGM projects in South Africa; and the Burnstone and southern Free State gold projects in South Africa. Sibanye Stillwater Limited was founded in 2013 and is based in Weltevreden Park, South Africa."
city,Weltevredenpark
phone,27 11 278 9600
country,South Africa
companyOfficers,[]
website,https://www.sibanyestillwater.com
maxAge,1
address1,"Bridgeview House, Building 11"
fax,27 11 278 9863
industry,Gold
address2,Ground Floor (Lakeview Avenue) Constantia Office Park Cor 14th Ave & Hendrik Potgieter Rd
ebitdaMargins,0.44571
profitMargins,0.27576
grossMargins,0.42216998
operatingCashflow,37203701760
revenueGrowth,0.635
operatingMargins,0.39331
ebitda,72350302208
targetLowPrice,15.2
recommendationKey,buy
grossProfits,44023600000
freeCashflow,21833363456
targetMedianPrice,21
currentPrice,16.52
earningsGrowth,1.497
currentRatio,2.733
returnOnAssets,0.29925
numberOfAnalystOpinions,5
targetMeanPrice,19.84
debtToEquity,20.968
returnOnEquity,0.71443003
targetHighPrice,22
totalCash,26097000448
totalDebt,17475000320
totalRevenue,162326396928
totalCashPerShare,35.895
financialCurrency,ZAR
revenuePerShare,226.672
quickRatio,1.473
recommendationMean,2
exchange,NYQ
shortName,D/B/A Sibanye-Stillwater Limite
longName,Sibanye Stillwater Limited
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,SBSW
messageBoardId,finmb_25714608
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,0.029
beta3Year,
enterpriseToEbitda,0.065
52WeekChange,-0.14889234
morningStarRiskRating,
forwardEps,1.44
revenueQuarterlyGrowth,
sharesOutstanding,703540992
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,111.556
sharesShort,6079263
sharesPercentSharesOut,0.0086
fundFamily,
lastFiscalYearEnd,1609372800
heldPercentInstitutions,0.08036
netIncomeToCommon,44762898432
trailingEps,4.116
lastDividendValue,0.807
SandP52WeekChange,0.12185478
priceToBook,0.14808707
heldPercentInsiders,0.0025
nextFiscalYearEnd,1672444800
yield,
mostRecentQuarter,1625011200
shortRatio,1.82
sharesShortPreviousMonthDate,1640908800
floatShares,687696168
beta,1.365427
enterpriseValue,4713763328
priceHint,2
threeYearAverageReturn,
lastSplitDate,1507161600
lastSplitFactor,102:100
legalType,
lastDividendDate,1631750400
morningStarOverallRating,
earningsQuarterlyGrowth,1.646
priceToSalesTrailing12Months,0.07238522
dateShortInterest,1643587200
pegRatio,2
ytdReturn,
forwardPE,11.472222
lastCapGain,
shortPercentOfFloat,
sharesShortPriorMonth,6560059
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,17.13
regularMarketOpen,16.75
twoHundredDayAverage,15.2569
trailingAnnualDividendYield,0.35785174
payoutRatio,0.239
volume24Hr,
regularMarketDayHigh,16.85
navPrice,
averageDailyVolume10Day,4157570
regularMarketPreviousClose,17.13
fiftyDayAverage,14.0248
trailingAnnualDividendRate,6.13
open,16.75
toCurrency,
averageVolume10days,4157570
expireDate,
algorithm,
dividendRate,1.67
exDividendDate,1631750400
circulatingSupply,
startDate,
regularMarketDayLow,16.36
currency,USD
trailingPE,4.0136056
regularMarketVolume,3781024
lastMarket,
maxSupply,
openInterest,
marketCap,11750032384
volumeAllCurrencies,
strikePrice,
averageVolume,3230946
dayLow,16.36
ask,16.69
askSize,1000
volume,3781024
fiftyTwoWeekHigh,20.68
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,11.15
bid,10
tradeable,False
dividendYield,0.097399995
bidSize,1100
dayHigh,16.85
regularMarketPrice,16.52
preMarketPrice,
logo_url,https://logo.clearbit.com/sibanyestillwater.com
