,info
zip,60603
sector,Technology
fullTimeEmployees,700
longBusinessSummary,"Sprout Social, Inc. designs, develops, and operates a web-based social media management tool in Americas, EMEA, and the Asia Pacific. The company offers cloud software that brings together social messaging, data, and workflows in a unified system of record, intelligence, and action. It provides various integrated tools in a range of functions comprising social engagement/response, publishing, reporting and analytics, social listening and business intelligence, reputation management, employee advocacy, and automation and workflows. The company's tools serves a range of use-cases within its customers' organizations, including social and community management, public relations, marketing, customer service, sales and customer acquisition, recruiting and hiring, product development, and business strategy. It also offers professional services, which primarily consist of consulting and training services. The company serves approximately 26,000 customers across small-and-medium-sized businesses, mid-market companies, enterprises, and marketing agencies, as well as government, non-profit, and educational institutions. Sprout Social, Inc. was incorporated in 2010 and is headquartered in Chicago, Illinois."
city,Chicago
phone,866 878 3231
state,IL
country,United States
companyOfficers,[]
website,https://www.sproutsocial.com
maxAge,1
address1,131 South Dearborn Street
industry,Software—Application
address2,Suite 700
ebitdaMargins,-0.116960004
profitMargins,-0.14353
grossMargins,0.74925005
operatingCashflow,12166000
revenueGrowth,0.458
operatingMargins,-0.14054
ebitda,-20110000
targetLowPrice,90
recommendationKey,buy
grossProfits,98032000
freeCashflow,35072000
targetMedianPrice,152.5
currentPrice,52.7
earningsGrowth,
currentRatio,2.595
returnOnAssets,-0.06255
numberOfAnalystOpinions,10
targetMeanPrice,135.7
debtToEquity,16.406
returnOnEquity,-0.16205
targetHighPrice,165
totalCash,175008000
totalDebt,24273000
totalRevenue,171940000
totalCashPerShare,3.241
financialCurrency,USD
revenuePerShare,3.212
quickRatio,2.36
recommendationMean,1.6
exchange,NCM
shortName,"Sprout Social, Inc"
longName,"Sprout Social, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,SPT
messageBoardId,finmb_105773546
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,15.676
beta3Year,
enterpriseToEbitda,-134.031
52WeekChange,-0.2491808
morningStarRiskRating,
forwardEps,-0.15
revenueQuarterlyGrowth,
sharesOutstanding,45572200
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,2.741
sharesShort,1704971
sharesPercentSharesOut,0.031600002
fundFamily,
lastFiscalYearEnd,1609372800
heldPercentInstitutions,0.94316
netIncomeToCommon,-24678000
trailingEps,-0.461
lastDividendValue,
SandP52WeekChange,0.12185478
priceToBook,19.22656
heldPercentInsiders,0.00877
nextFiscalYearEnd,1672444800
yield,
mostRecentQuarter,1632960000
shortRatio,2.21
sharesShortPreviousMonthDate,1640908800
floatShares,44010851
beta,1.206109
enterpriseValue,2695364608
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,16.55287
dateShortInterest,1643587200
pegRatio,
ytdReturn,
forwardPE,-351.3333
lastCapGain,
shortPercentOfFloat,0.038
sharesShortPriorMonth,1719204
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,58.25
regularMarketOpen,58.26
twoHundredDayAverage,96.6869
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,59.3
navPrice,
averageDailyVolume10Day,766580
regularMarketPreviousClose,58.25
fiftyDayAverage,76.0218
trailingAnnualDividendRate,0
open,58.26
toCurrency,
averageVolume10days,766580
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,52.29
currency,USD
regularMarketVolume,1641749
lastMarket,
maxSupply,
openInterest,
marketCap,2846100480
volumeAllCurrencies,
strikePrice,
averageVolume,661130
dayLow,52.29
ask,52.69
askSize,1800
volume,1641749
fiftyTwoWeekHigh,145.42
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,49.45
bid,15.2
tradeable,False
dividendYield,
bidSize,800
dayHigh,59.3
regularMarketPrice,52.7
preMarketPrice,
logo_url,https://logo.clearbit.com/sproutsocial.com
