,info
zip,19462
sector,Healthcare
fullTimeEmployees,262
longBusinessSummary,"Inovio Pharmaceuticals, Inc., a biotechnology company, focuses on the discovery, development, and commercialization of DNA medicines to treat and protect people from diseases associated with human papillomavirus (HPV), cancer, and infectious diseases. Its DNA medicines platform uses precisely designed SynCon optimized plasmids that have ability to help break the immune system's tolerance of cancerous or infected cells and facilitate cross-strain protection against unmatched and matched pathogen variants. The company is involved in conducting and planning clinical studies of its DNA medicines for HPV-associated precancers, including cervical, vulvar, and anal dysplasia; HPV-associated cancers, including head and neck, cervical, anal, penile, vulvar, and vaginal; other HPV-associated disorders, such as recurrent respiratory papillomatosis; glioblastoma multiforme; prostate cancer; HIV; Ebola; Middle East Respiratory Syndrome (MERS); Lassa fever; Zika virus; and the COVID-19 virus (coronavirus). Its partners and collaborators include ApolloBio Corp., AstraZeneca, Beijing Advaccine Biotechnology Co., Ltd., The Bill & Melinda Gates Foundation, Coalition for Epidemic Preparedness Innovations (CEPI), Defense Advanced Research Projects Agency (DARPA), HIV Vaccines Trial Network, International Vaccine Institute, Kaneka Eurogentec, Medical CBRN Defense Consortium (MCDC), National Cancer Institute, National Institutes of Health, National Institute of Allergy and Infectious Diseases, Ology Bioservices, the Parker Institute for Cancer Immunotherapy, Plumbline Life Sciences, Regeneron, Thermo Fisher Scientific, University of Pennsylvania, Walter Reed Army Institute of Research, and The Wistar Institute. The company also has an agreement with Richter-Helm BioLogics GmbH & Co. KG to support investigational DNA vaccine INO-4800, which is currently in Phase I clinical testing for COVID-19; and a partnership with International Vaccine Institute and Seoul National University Hospital. The company was founded in 1979 and is headquartered in Plymouth Meeting, Pennsylvania."
city,Plymouth Meeting
phone,267 440 4200
state,PA
country,United States
companyOfficers,[]
website,https://www.inovio.com
maxAge,1
address1,660 West Germantown Pike
fax,267 440 4242
industry,Biotechnology
address2,Suite 110
ebitdaMargins,0
profitMargins,0
grossMargins,0
operatingCashflow,-229033856
revenueGrowth,0.235
operatingMargins,-34.53672
ebitda,-221708224
targetLowPrice,6
recommendationKey,hold
grossProfits,-86834216
freeCashflow,-157508800
targetMedianPrice,9
currentPrice,3.18
earningsGrowth,
currentRatio,9.487
returnOnAssets,-0.28895
numberOfAnalystOpinions,8
targetMeanPrice,12.25
debtToEquity,7.308
returnOnEquity,-0.56856
targetHighPrice,35
totalCash,394940576
totalDebt,33148978
totalRevenue,6516224
totalCashPerShare,1.877
financialCurrency,USD
revenuePerShare,0.033
quickRatio,7.826
recommendationMean,2.6
exchange,NMS
shortName,"Inovio Pharmaceuticals, Inc."
longName,"Inovio Pharmaceuticals, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,INO
messageBoardId,finmb_28922
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,47.149
beta3Year,
enterpriseToEbitda,-1.386
52WeekChange,-0.7531056
morningStarRiskRating,
forwardEps,-0.75
revenueQuarterlyGrowth,
sharesOutstanding,210386000
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,2.156
sharesShort,47028334
sharesPercentSharesOut,0.2235
fundFamily,
lastFiscalYearEnd,1609372800
heldPercentInstitutions,0.42075002
netIncomeToCommon,-221049504
trailingEps,-1.11
lastDividendValue,
SandP52WeekChange,0.12185478
priceToBook,1.4749538
heldPercentInsiders,0.0165
nextFiscalYearEnd,1672444800
yield,
mostRecentQuarter,1632960000
shortRatio,10.11
sharesShortPreviousMonthDate,1640908800
floatShares,206990249
beta,0.575832
enterpriseValue,307235488
priceHint,4
threeYearAverageReturn,
lastSplitDate,1402012800
lastSplitFactor,1:4
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,102.67104
dateShortInterest,1643587200
pegRatio,-0.06
ytdReturn,
forwardPE,-4.2400002
lastCapGain,
shortPercentOfFloat,0.22719999
sharesShortPriorMonth,46287482
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,3.24
regularMarketOpen,3.27
twoHundredDayAverage,7.01835
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,3.295
navPrice,
averageDailyVolume10Day,4308060
regularMarketPreviousClose,3.24
fiftyDayAverage,4.6402
trailingAnnualDividendRate,0
open,3.27
toCurrency,
averageVolume10days,4308060
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,3.14
currency,USD
regularMarketVolume,2932162
lastMarket,
maxSupply,
openInterest,
marketCap,669027520
volumeAllCurrencies,
strikePrice,
averageVolume,4714374
dayLow,3.14
ask,3.25
askSize,1800
volume,2932162
fiftyTwoWeekHigh,13.9
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,3.14
bid,3.19
tradeable,False
dividendYield,
bidSize,3100
dayHigh,3.295
regularMarketPrice,3.18
preMarketPrice,
logo_url,https://logo.clearbit.com/inovio.com
