,info
zip,19312
sector,Basic Materials
fullTimeEmployees,3100
longBusinessSummary,"Trinseo Plc, a materials solutions provider, manufactures and sells plastics and latex binders in the United States and internationally. It serves customers in a range of end-markets, including automotive, consumer electronics, appliances, medical devices, packaging, footwear, carpet, paper and board, and building and construction. The company was founded in 2010 and is based in Berwyn, Pennsylvania."
city,Berwyn
phone,610-240-3200
state,PA
country,United States
companyOfficers,[]
website,https://www.trinseo.com
maxAge,1
address1,1000 Chesterbrook Boulevard
industry,Specialty Chemicals
address2,Suite 300
ebitdaMargins,0.10855
profitMargins,0.09114
grossMargins,0.14477
operatingCashflow,452700000
revenueGrowth,0.51
operatingMargins,0.07778
ebitda,524033280
targetLowPrice,50
recommendationKey,buy
grossProfits,698900000
freeCashflow,-1804537472
targetMedianPrice,65.5
currentPrice,58.44
earningsGrowth,0.877
currentRatio,2.164
returnOnAssets,0.06211
numberOfAnalystOpinions,8
targetMeanPrice,66.25
debtToEquity,234.409
returnOnEquity,0.34876
targetHighPrice,91
totalCash,573000000
totalDebt,2374799872
totalRevenue,4827500032
totalCashPerShare,14.806
financialCurrency,USD
revenuePerShare,124.742
quickRatio,1.436
recommendationMean,2.4
exchange,NYQ
shortName,Trinseo PLC
longName,Trinseo PLC
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,TSE
messageBoardId,finmb_61690445
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,0.842
beta3Year,
enterpriseToEbitda,7.754
52WeekChange,-0.021507204
morningStarRiskRating,
forwardEps,8.23
revenueQuarterlyGrowth,
sharesOutstanding,38837100
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,26.178
sharesShort,1029651
sharesPercentSharesOut,0.026500002
fundFamily,
lastFiscalYearEnd,1640908800
heldPercentInstitutions,0.9598
netIncomeToCommon,279600000
trailingEps,11.121
lastDividendValue,0.32
SandP52WeekChange,0.16578865
priceToBook,2.232409
heldPercentInsiders,0.0269
nextFiscalYearEnd,1703980800
yield,
mostRecentQuarter,1640908800
shortRatio,3.07
sharesShortPreviousMonthDate,1640908800
floatShares,38276235
beta,
enterpriseValue,4063428096
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,1641340800
morningStarOverallRating,
earningsQuarterlyGrowth,0.856
priceToSalesTrailing12Months,0.47014815
dateShortInterest,1643587200
pegRatio,1.17
ytdReturn,
forwardPE,7.1008506
lastCapGain,
shortPercentOfFloat,0.042
sharesShortPriorMonth,1013137
impliedSharesOutstanding,
category,
fiveYearAverageReturn,
previousClose,57.78
regularMarketOpen,57.49
twoHundredDayAverage,55.7696
trailingAnnualDividendYield,0
payoutRatio,0.113199994
volume24Hr,
regularMarketDayHigh,59.73
navPrice,
averageDailyVolume10Day,331990
regularMarketPreviousClose,57.78
fiftyDayAverage,53.3804
trailingAnnualDividendRate,0
open,57.49
toCurrency,
averageVolume10days,331990
expireDate,
algorithm,
dividendRate,1.28
exDividendDate,1641340800
circulatingSupply,
startDate,
regularMarketDayLow,57.305
currency,USD
trailingPE,5.254923
regularMarketVolume,493383
lastMarket,
maxSupply,
openInterest,
marketCap,2269640192
volumeAllCurrencies,
strikePrice,
averageVolume,344395
dayLow,57.305
ask,58.35
askSize,800
volume,493383
fiftyTwoWeekHigh,76.49
fromCurrency,
fiveYearAvgDividendYield,3.13
fiftyTwoWeekLow,44.2
bid,58.28
tradeable,False
dividendYield,0.0222
bidSize,1000
dayHigh,59.73
regularMarketPrice,58.44
preMarketPrice,57.78
logo_url,https://logo.clearbit.com/trinseo.com
