,info
zip,89519-6075
sector,Utilities
fullTimeEmployees,1402
longBusinessSummary,"Ormat Technologies, Inc. engages in the geothermal and recovered energy power business in the United States, Indonesia, Kenya, Turkey, Chile, Guadeloupe, Guatemala, Ethiopia, New Zealand, Honduras, and internationally. The company operates through three segments: Electricity, Product, and Energy Storage. The Electricity segment develops, builds, owns, and operates geothermal, solar photovoltaic, and recovered energy-based power plants; and sells electricity. The Product segment designs, manufactures, and sells equipment for geothermal, recovered energy-based electricity generation, and remote power units, such as fossil fuel powered turbo-generators and heavy duty direct-current generators. This segment also provides services relating to the engineering, procurement, construction, operation, and maintenance of geothermal and recovered energy-based power plants. The Product segment serves contractors; developers, owners, and operators of geothermal power plants; and owners and operators of interstate natural gas pipelines, gas processing plants, and cement plants, as well as companies in other energy-intensive industrial processes. The Energy Storage segment offers energy storage and related services, as well as services relating to the engineering, procurement, construction, operation, and maintenance of energy storage units. Ormat Technologies, Inc. was founded in 1965 and is based in Reno, Nevada."
city,Reno
phone,775 356 9029
state,NV
country,United States
companyOfficers,[]
website,https://www.ormat.com
maxAge,1
address1,6140 Plumas Street
fax,775 356 9039
industry,Utilities—Renewable
ebitdaMargins,0.53403
profitMargins,0.09806
grossMargins,0.40493
operatingCashflow,170906000
revenueGrowth,-0.001
operatingMargins,0.25902
ebitda,347905984
targetLowPrice,73
recommendationKey,hold
grossProfits,276275000
freeCashflow,-128527504
targetMedianPrice,75
currentPrice,65.11
earningsGrowth,-0.153
currentRatio,1.189
returnOnAssets,0.026770001
numberOfAnalystOpinions,6
targetMeanPrice,77.33
debtToEquity,98.537
returnOnEquity,0.043420002
targetHighPrice,86
totalCash,313280992
totalDebt,1952893952
totalRevenue,651476992
totalCashPerShare,5.594
financialCurrency,USD
revenuePerShare,11.786
quickRatio,0.917
recommendationMean,2.7
exchange,NYQ
shortName,"Ormat Technologies, Inc."
longName,"Ormat Technologies, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,ORA
messageBoardId,finmb_4306112
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,8.223
beta3Year,
enterpriseToEbitda,15.398
52WeekChange,-0.45328987
morningStarRiskRating,
forwardEps,1.56
revenueQuarterlyGrowth,
sharesOutstanding,56001500
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,32.738
sharesShort,4032045
sharesPercentSharesOut,0.072
fundFamily,
lastFiscalYearEnd,1609372800
heldPercentInstitutions,0.92569
netIncomeToCommon,63885000
trailingEps,1.156
lastDividendValue,0.12
SandP52WeekChange,0.14644158
priceToBook,1.9888204
heldPercentInsiders,0.01296
nextFiscalYearEnd,1672444800
yield,
mostRecentQuarter,1632960000
shortRatio,12.75
sharesShortPreviousMonthDate,1639526400
floatShares,44905364
beta,0.376077
enterpriseValue,5357101568
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,1637020800
morningStarOverallRating,
earningsQuarterlyGrowth,-0.05
priceToSalesTrailing12Months,5.5969095
dateShortInterest,1642118400
pegRatio,4.46
ytdReturn,
forwardPE,41.737183
lastCapGain,
shortPercentOfFloat,0.1065
sharesShortPriorMonth,4317573
impliedSharesOutstanding,
category,
fiveYearAverageReturn,
previousClose,63.73
regularMarketOpen,62.92
twoHundredDayAverage,71.9325
trailingAnnualDividendYield,0.0075317747
payoutRatio,0.4052
volume24Hr,
regularMarketDayHigh,65.1684
navPrice,
averageDailyVolume10Day,450260
regularMarketPreviousClose,63.73
fiftyDayAverage,76.8642
trailingAnnualDividendRate,0.48
open,62.92
toCurrency,
averageVolume10days,450260
expireDate,
algorithm,
dividendRate,0.48
exDividendDate,1637020800
circulatingSupply,
startDate,
regularMarketDayLow,60.8
currency,USD
trailingPE,56.32353
regularMarketVolume,516263
lastMarket,
maxSupply,
openInterest,
marketCap,3646257664
volumeAllCurrencies,
strikePrice,
averageVolume,337759
dayLow,60.8
ask,64.63
askSize,1400
volume,516263
fiftyTwoWeekHigh,128.87
fromCurrency,
fiveYearAvgDividendYield,0.7
fiftyTwoWeekLow,60.8
bid,65.21
tradeable,False
dividendYield,0.0075
bidSize,1800
dayHigh,65.1684
regularMarketPrice,65.11
preMarketPrice,
logo_url,https://logo.clearbit.com/ormat.com
