,info
zip,33004
sector,Consumer Cyclical
fullTimeEmployees,18500
longBusinessSummary,"Chewy, Inc., together with its subsidiaries, engages in the pure play e-commerce business in the United States. The company provides pet food and treats, pet supplies and pet medications, and other pet-health products, as well as pet services for dogs, cats, fish, birds, small pets, horses, and reptiles through its chewy.com retail Website, as well as its mobile applications. It offers approximately 70,000 products from 2,500 partner brands. The company was founded in 2010 and is headquartered in Dania Beach, Florida."
city,Dania Beach
phone,786 320 7111
state,FL
country,United States
companyOfficers,[]
website,https://www.chewy.com
maxAge,1
address1,1855 Griffin Road
industry,Internet Retail
address2,Suite B-428
ebitdaMargins,0.0057
profitMargins,0.00127
grossMargins,0.27175
operatingCashflow,335172992
revenueGrowth,0.241
operatingMargins,0.00148
ebitda,48715000
targetLowPrice,46
recommendationKey,buy
grossProfits,1820807000
freeCashflow,202427008
targetMedianPrice,69
currentPrice,44.17
earningsGrowth,
currentRatio,0.887
returnOnAssets,0.0041
numberOfAnalystOpinions,18
targetMeanPrice,74.6
debtToEquity,607.601
returnOnEquity,2.25857
targetHighPrice,133
totalCash,726918976
totalDebt,401137984
totalRevenue,8545387008
totalCashPerShare,1.739
financialCurrency,USD
revenuePerShare,20.546
quickRatio,0.498
recommendationMean,2.2
exchange,NYQ
shortName,"Chewy, Inc."
longName,"Chewy, Inc."
exchangeTimezoneName,America/New_York
exchangeTimezoneShortName,EST
isEsgPopulated,False
gmtOffSetMilliseconds,-18000000
quoteType,EQUITY
symbol,CHWY
messageBoardId,finmb_272762396
market,us_market
annualHoldingsTurnover,
enterpriseToRevenue,2.122
beta3Year,
enterpriseToEbitda,372.295
52WeekChange,-0.5935775
morningStarRiskRating,
forwardEps,-0.06
revenueQuarterlyGrowth,
sharesOutstanding,106791000
fundInceptionDate,
annualReportExpenseRatio,
totalAssets,
bookValue,0.158
sharesShort,21001018
sharesPercentSharesOut,0.0502
fundFamily,
lastFiscalYearEnd,1612051200
heldPercentInstitutions,0.97511
netIncomeToCommon,10840000
trailingEps,0.026
lastDividendValue,
SandP52WeekChange,0.12185478
priceToBook,279.55695
heldPercentInsiders,0.20663999
nextFiscalYearEnd,1675123200
yield,
mostRecentQuarter,1635638400
shortRatio,4.31
sharesShortPreviousMonthDate,1640908800
floatShares,87692094
beta,0.511709
enterpriseValue,18136373248
priceHint,2
threeYearAverageReturn,
lastSplitDate,
lastSplitFactor,
legalType,
lastDividendDate,
morningStarOverallRating,
earningsQuarterlyGrowth,
priceToSalesTrailing12Months,2.1604793
dateShortInterest,1643587200
pegRatio,-228.3
ytdReturn,
forwardPE,-736.1666
lastCapGain,
shortPercentOfFloat,0.27290002
sharesShortPriorMonth,21026713
impliedSharesOutstanding,0
category,
fiveYearAverageReturn,
previousClose,45.66
regularMarketOpen,45.81
twoHundredDayAverage,69.6831
trailingAnnualDividendYield,0
payoutRatio,0
volume24Hr,
regularMarketDayHigh,47.09
navPrice,
averageDailyVolume10Day,4572850
regularMarketPreviousClose,45.66
fiftyDayAverage,50.392
trailingAnnualDividendRate,0
open,45.81
toCurrency,
averageVolume10days,4572850
expireDate,
algorithm,
dividendRate,
exDividendDate,
circulatingSupply,
startDate,
regularMarketDayLow,43.89
currency,USD
trailingPE,1698.8461
regularMarketVolume,4600997
lastMarket,
maxSupply,
openInterest,
marketCap,18462132224
volumeAllCurrencies,
strikePrice,
averageVolume,4983020
dayLow,43.89
ask,44.23
askSize,1300
volume,4600997
fiftyTwoWeekHigh,112.28
fromCurrency,
fiveYearAvgDividendYield,
fiftyTwoWeekLow,36.7
bid,38
tradeable,False
dividendYield,
bidSize,800
dayHigh,47.09
regularMarketPrice,44.17
preMarketPrice,
logo_url,https://logo.clearbit.com/chewy.com
